YEAR,MONTH,QRTR,mcat,port_complex,gear_grp,live_fish,lbs
1967,2,1,253,OSB ,TWL,N,59685
1967,2,1,253,MNT ,UNK,N,16725
1967,2,1,253,OLA ,HKL,N,12408
1967,2,1,253,OLA ,UNK,N,36252
1967,2,1,253,MRO ,TWL,N,42855
1967,2,1,253,MNT ,TWL,N,201807
1967,2,1,253,BRG ,TWL,N,121380
1967,2,1,253,BDG ,TWL,N,135090
1967,2,1,253,MNT ,HKL,N,363
1967,2,1,253,OSD ,HKL,N,3018
1967,2,1,253,MRO ,HKL,N,1950
1967,3,1,253,BRG ,TWL,N,128100
1967,3,1,253,OSD ,HKL,N,249
1967,3,1,253,MNT ,TWL,N,254460
1967,3,1,253,OSF ,TWL,N,95670
1967,3,1,253,MNT ,UNK,N,9915
1967,3,1,253,MRO ,HKL,N,960
1967,3,1,253,OSD ,OTH,N,1245
1967,3,1,253,OLA ,HKL,N,9816
1967,3,1,253,BDG ,TWL,N,555
1967,3,1,253,OLA ,UNK,N,22149
1967,4,2,253,MNT ,TWL,N,443334
1967,4,2,253,MRO ,HKL,N,5061
1967,4,2,253,MRO ,TWL,N,255
1967,4,2,253,OSF ,TWL,N,86010
1967,4,2,253,BDG ,TWL,N,225
1967,4,2,253,OSD ,HKL,N,2661
1967,4,2,253,OLA ,UNK,N,17526
1967,4,2,253,OLA ,HKL,N,12363
1967,4,2,253,BRG ,TWL,N,123105
1967,5,2,253,MNT ,TWL,N,382710
1967,5,2,253,OLA ,HKL,N,16329
1967,5,2,253,OLA ,UNK,N,22017
1967,5,2,253,MNT ,UNK,N,2700
1967,5,2,253,OSF ,TWL,N,84420
1967,5,2,253,OLA ,NET,N,5055
1967,5,2,253,OSD ,HKL,N,153
1967,5,2,253,BRG ,TWL,N,60120
1967,5,2,253,MRO ,HKL,N,5481
1967,5,2,253,MRO ,TWL,N,133590
1967,5,2,253,BDG ,TWL,N,3060
1967,6,2,253,BRG ,TWL,N,50655
1967,6,2,253,MRO ,TWL,N,232290
1967,6,2,253,OLA ,UNK,N,4479
1967,6,2,253,MNT ,TWL,N,545100
1967,6,2,253,MNT ,UNK,N,750
1967,6,2,253,OLA ,HKL,N,9417
1967,6,2,253,OSF ,TWL,N,65835
1967,6,2,253,BDG ,TWL,N,10470
1967,7,3,253,BRG ,TWL,N,26175
1967,7,3,253,OSD ,HKL,N,180
1967,7,3,253,MNT ,TWL,N,90600
1967,7,3,253,MNT ,UNK,N,882
1967,7,3,253,MNT ,HKL,N,81
1967,7,3,253,BDG ,TWL,N,12195
1967,7,3,253,MRO ,TWL,N,134145
1967,7,3,253,OSF ,TWL,N,89595
1967,7,3,253,OSD ,OTH,N,2490
1967,7,3,253,OLA ,UNK,N,8073
1967,7,3,253,OLA ,HKL,N,8169
1967,7,3,253,BRG ,HKL,N,33
1967,8,3,253,BDG ,TWL,N,19110
1967,8,3,253,MNT ,HKL,N,39
1967,8,3,253,MNT ,UNK,N,270
1967,8,3,253,OLA ,UNK,N,7209
1967,8,3,253,OLA ,NET,N,495
1967,8,3,253,MRO ,TWL,N,114015
1967,8,3,253,OSF ,TWL,N,51555
1967,8,3,253,MNT ,TWL,N,633585
1967,8,3,253,BRG ,TWL,N,89925
1967,9,3,253,MRO ,TWL,N,1890
1967,9,3,253,MNT ,TWL,N,292065
1967,9,3,253,MNT ,UNK,N,1512
1967,9,3,253,OLA ,NET,N,126
1967,9,3,253,BRG ,TWL,N,78975
1967,9,3,253,OSF ,TWL,N,46785
1967,9,3,253,OLA ,UNK,N,1923
1967,9,3,253,OLA ,HKL,N,345
1967,9,3,253,MRO ,HKL,N,630
1967,9,3,253,MNT ,HKL,N,1641
1967,9,3,253,OSD ,OTH,N,234
1967,9,3,253,BDG ,TWL,N,16155
1967,10,4,253,MRO ,HKL,N,1122
1967,10,4,253,BDG ,TWL,N,4545
1967,10,4,253,BRG ,TWL,N,190455
1967,10,4,253,MNT ,TWL,N,177399
1967,10,4,253,OLA ,UNK,N,1350
1967,10,4,253,OSF ,TWL,N,42915
1967,10,4,253,OLA ,HKL,N,11835
1967,10,4,253,MRO ,UNK,N,210
1967,10,4,253,MNT ,UNK,N,3057
1967,10,4,253,MNT ,HKL,N,1884
1967,11,4,253,OSD ,UNK,N,222
1967,11,4,253,MRO ,TWL,N,81165
1967,11,4,253,OSF ,TWL,N,19200
1967,11,4,253,BRG ,TWL,N,200955
1967,11,4,253,OSD ,HKL,N,2820
1967,11,4,253,MNT ,TWL,N,164955
1967,11,4,253,MNT ,HKL,N,2577
1967,11,4,253,OLA ,UNK,N,18747
1967,11,4,253,MNT ,UNK,N,3369
1967,11,4,253,OLA ,HKL,N,18960
1967,11,4,253,BDG ,TWL,N,7530
1967,12,4,253,OSF ,TWL,N,74460
1967,12,4,253,OSD ,FPT,N,321
1967,12,4,253,BRG ,TWL,N,63945
1967,12,4,253,OLA ,UNK,N,20298
1967,12,4,253,OLA ,NET,N,525
1967,12,4,253,MNT ,UNK,N,21
1967,12,4,253,OLA ,HKL,N,22422
1967,12,4,253,BDG ,TWL,N,930
1967,12,4,253,MNT ,HKL,N,66
1967,12,4,253,OSD ,HKL,N,5235
1967,12,4,253,MNT ,TWL,N,86985
1968,1,1,253,MRO ,TWL,N,43105
1968,1,1,253,MNT ,HKL,N,1432
1968,1,1,253,MNT ,TWL,N,97050
1968,1,1,253,OSD ,HKL,N,6177
1968,1,1,253,OLA ,HKL,N,54961
1968,1,1,253,OSF ,TWL,N,103125
1968,1,1,253,BDG ,TWL,N,9235
1968,1,1,253,OLA ,UNK,N,46050
1968,1,1,253,MNT ,UNK,N,11724
1968,1,1,253,BRG ,TWL,N,261680
1968,1,1,253,OLA ,NET,N,1200
1968,2,1,253,OSB ,HKL,N,3368
1968,2,1,253,OLA ,HKL,N,23814
1968,2,1,253,BRG ,TWL,N,130540
1968,2,1,253,OSD ,HKL,N,5472
1968,2,1,253,MNT ,HKL,N,8551
1968,2,1,253,OLA ,UNK,N,19231
1968,2,1,253,MNT ,UNK,N,69042
1968,2,1,253,MRO ,TWL,N,12475
1968,2,1,253,MNT ,TWL,N,156187
1968,2,1,253,MRO ,UNK,N,12016
1968,2,1,253,BDG ,TWL,N,5595
1968,2,1,253,OSF ,TWL,N,67850
1968,3,1,253,OSB ,HKL,N,5304
1968,3,1,253,OSD ,HKL,N,2472
1968,3,1,253,MNT ,UNK,N,60040
1968,3,1,253,OSF ,TWL,N,15745
1968,3,1,253,MRO ,UNK,N,525
1968,3,1,253,BRG ,TWL,N,353100
1968,3,1,253,MNT ,TWL,N,389155
1968,3,1,253,MNT ,HKL,N,7615
1968,3,1,253,MRO ,HKL,N,7532
1968,3,1,253,MRO ,TWL,N,107925
1968,3,1,253,BDG ,TWL,N,2355
1968,3,1,253,OLA ,UNK,N,14498
1968,3,1,253,OLA ,HKL,N,53943
1968,4,2,253,MRO ,UNK,N,2646
1968,4,2,253,OSD ,UNK,N,324
1968,4,2,253,OSF ,TWL,N,55380
1968,4,2,253,MNT ,HKL,N,1710
1968,4,2,253,OSD ,HKL,N,7320
1968,4,2,253,MRO ,HKL,N,1680
1968,4,2,253,OLA ,UNK,N,9581
1968,4,2,253,BRG ,TWL,N,327520
1968,4,2,253,OLA ,HKL,N,20991
1968,4,2,253,OSB ,HKL,N,2332
1968,4,2,253,MNT ,TWL,N,933560
1968,4,2,253,BDG ,TWL,N,20515
1968,4,2,253,MNT ,UNK,N,13948
1968,5,2,253,MNT ,TWL,N,948690
1968,5,2,253,BRG ,TWL,N,157330
1968,5,2,253,OSD ,HKL,N,9390
1968,5,2,253,MRO ,HKL,N,3840
1968,5,2,253,MNT ,HKL,N,4228
1968,5,2,253,OLA ,HKL,N,18395
1968,5,2,253,MNT ,UNK,N,150
1968,5,2,253,OSF ,TWL,N,26210
1968,5,2,253,OLA ,UNK,N,12863
1968,5,2,253,BDG ,TWL,N,22932
1968,5,2,253,OSD ,UNK,N,1353
1968,6,2,253,BDG ,TWL,N,13860
1968,6,2,253,OSB ,TWL,N,140
1968,6,2,253,OLA ,UNK,N,3507
1968,6,2,253,MNT ,TWL,N,679270
1968,6,2,253,OSD ,HKL,N,3660
1968,6,2,253,OSF ,TWL,N,142225
1968,6,2,253,BRG ,TWL,N,95360
1968,6,2,253,OLA ,HKL,N,9640
1968,7,3,253,MRO ,HKL,N,28
1968,7,3,253,MRO ,UNK,N,76
1968,7,3,253,BRG ,TWL,N,154696
1968,7,3,253,OSD ,HKL,N,6549
1968,7,3,253,OLA ,HKL,N,8270
1968,7,3,253,OLA ,UNK,N,14189
1968,7,3,253,MNT ,TWL,N,768930
1968,7,3,253,BDG ,TWL,N,19695
1968,7,3,253,OLA ,NET,N,180
1968,7,3,253,MNT ,HKL,N,334
1968,7,3,253,OSF ,TWL,N,16470
1968,7,3,253,MRO ,TWL,N,12016
1968,7,3,253,MNT ,UNK,N,611
1968,8,3,253,MNT ,UNK,N,1064
1968,8,3,253,OSD ,HKL,N,5409
1968,8,3,253,OLA ,HKL,N,1425
1968,8,3,253,MNT ,TWL,N,401240
1968,8,3,253,OSD ,UNK,N,2841
1968,8,3,253,BDG ,TWL,N,16780
1968,8,3,253,OSF ,TWL,N,41145
1968,8,3,253,MNT ,HKL,N,27
1968,8,3,253,BRG ,TWL,N,165440
1968,9,3,253,MNT ,HKL,N,480
1968,9,3,253,OLA ,UNK,N,892
1968,9,3,253,BDG ,TWL,N,11295
1968,9,3,253,OSF ,TWL,N,46700
1968,9,3,253,BRG ,TWL,N,109600
1968,9,3,253,MNT ,UNK,N,3076
1968,9,3,253,OLA ,HKL,N,8700
1968,9,3,253,MNT ,TWL,N,17655
1968,10,4,253,MRO ,UNK,N,90
1968,10,4,253,MRO ,TWL,N,7280
1968,10,4,253,MNT ,HKL,N,5240
1968,10,4,253,MNT ,TWL,N,83760
1968,10,4,253,OSD ,HKL,N,5460
1968,10,4,253,OLA ,HKL,N,9822
1968,10,4,253,OSF ,TWL,N,10605
1968,10,4,253,BDG ,TWL,N,5240
1968,10,4,253,OLA ,UNK,N,5175
1968,10,4,253,BRG ,TWL,N,259500
1968,11,4,253,MNT ,HKL,N,3701
1968,11,4,253,OSF ,TWL,N,53242
1968,11,4,253,MNT ,UNK,N,320
1968,11,4,253,MNT ,TWL,N,90135
1968,11,4,253,BDG ,TWL,N,3490
1968,11,4,253,OSB ,OTH,N,360
1968,11,4,253,BRG ,TWL,N,36860
1968,11,4,253,MNT ,OTH,N,1095
1968,11,4,253,OLA ,UNK,N,5724
1968,11,4,253,OSD ,HKL,N,4191
1968,11,4,253,OLA ,HKL,N,13988
1968,12,4,253,MNT ,TWL,N,30200
1968,12,4,253,OLA ,HKL,N,9880
1968,12,4,253,OLA ,UNK,N,39997
1968,12,4,253,BRG ,TWL,N,40380
1968,12,4,253,MNT ,UNK,N,2320
1968,12,4,253,OSB ,OTH,N,1452
1968,12,4,253,BDG ,TWL,N,820
1968,12,4,253,OSD ,HKL,N,4935
1968,12,4,253,MNT ,HKL,N,866
1968,12,4,253,OSF ,TWL,N,45230
1969,1,1,253,OSF ,TWL,N,1265
1969,1,1,253,OSB ,UNK,N,54
1969,1,1,253,OSD ,HKL,N,2650
1969,1,1,253,MNT ,HKL,N,7272
1969,1,1,253,OSB ,HKL,N,1270
1969,1,1,253,BRG ,TWL,N,22905
1969,1,1,253,OLA ,UNK,N,3535
1969,1,1,253,MNT ,TWL,N,130
1969,1,1,253,OLA ,HKL,N,7936
1969,2,1,253,BDG ,TWL,N,530
1969,2,1,253,OSD ,HKL,N,687
1969,2,1,253,OLA ,HKL,N,3625
1969,2,1,253,OLA ,UNK,N,1731
1969,2,1,253,BRG ,TWL,N,12800
1969,2,1,253,OSF ,TWL,N,3485
1969,2,1,253,MNT ,HKL,N,1360
1969,3,1,253,MNT ,TWL,N,127611
1969,3,1,253,OSB ,HKL,N,663
1969,3,1,253,OSD ,HKL,N,1689
1969,3,1,253,BDG ,TWL,N,13460
1969,3,1,253,MNT ,HKL,N,12320
1969,3,1,253,BRG ,TWL,N,31980
1969,3,1,253,OLA ,HKL,N,8712
1969,3,1,253,OLA ,UNK,N,8254
1969,3,1,253,OSF ,TWL,N,14531
1969,3,1,253,MRO ,TWL,N,3286
1969,4,2,253,OSB ,HKL,N,1020
1969,4,2,253,BDG ,TWL,N,465
1969,4,2,253,MNT ,HKL,N,80
1969,4,2,253,MRO ,TWL,N,333
1969,4,2,253,MNT ,TWL,N,149205
1969,4,2,253,BRG ,TWL,N,31320
1969,4,2,253,OSF ,TWL,N,3965
1969,4,2,253,OLA ,UNK,N,7227
1969,4,2,253,OLA ,HKL,N,7120
1969,5,2,253,BRG ,TWL,N,54730
1969,5,2,253,MNT ,HKL,N,39
1969,5,2,253,OLA ,NET,N,160
1969,5,2,253,OLA ,HKL,N,4563
1969,5,2,253,OSF ,TWL,N,9175
1969,5,2,253,OLA ,UNK,N,6060
1969,5,2,253,BDG ,TWL,N,13510
1969,5,2,253,MNT ,TWL,N,160975
1969,6,2,253,OSD ,UNK,N,30
1969,6,2,253,MNT ,TWL,N,214890
1969,6,2,253,MRO ,HKL,N,82
1969,6,2,253,OSD ,HKL,N,308
1969,6,2,253,BRG ,TWL,N,12940
1969,6,2,253,OSB ,HKL,N,84
1969,6,2,253,OSF ,TWL,N,26100
1969,6,2,253,MNT ,HKL,N,152
1969,6,2,253,OLA ,UNK,N,3040
1969,6,2,253,BDG ,TWL,N,12810
1969,6,2,253,OLA ,HKL,N,3566
1969,7,3,253,OLA ,UNK,N,717
1969,7,3,253,OSF ,TWL,N,5400
1969,7,3,253,OSD ,NET,N,113
1969,7,3,253,OLA ,HKL,N,1207
1969,7,3,253,MNT ,TWL,N,212100
1969,7,3,253,BDG ,TWL,N,1255
1969,7,3,253,MRO ,HKL,N,404
1969,7,3,253,MNT ,HKL,N,355
1969,7,3,253,BRG ,TWL,N,6850
1969,8,3,253,OLA ,HKL,N,2654
1969,8,3,253,MNT ,UNK,N,21
1969,8,3,253,MRO ,HKL,N,4
1969,8,3,253,MNT ,HKL,N,61
1969,8,3,253,OLA ,UNK,N,1173
1969,8,3,253,OSF ,TWL,N,80
1969,8,3,253,MNT ,TWL,N,6395
1969,8,3,253,BDG ,TWL,N,330
1969,8,3,253,BRG ,TWL,N,19025
1969,8,3,253,OLA ,NET,N,164
1969,9,3,253,MNT ,HKL,N,2251
1969,9,3,253,OLA ,HKL,N,5434
1969,9,3,253,MNT ,TWL,N,52752
1969,9,3,253,BRG ,TWL,N,7950
1969,9,3,253,OLA ,NET,N,101
1969,9,3,253,BDG ,TWL,N,3110
1969,9,3,253,OLA ,UNK,N,1312
1969,9,3,253,OSF ,TWL,N,975
1969,10,4,253,OSF ,TWL,N,4070
1969,10,4,253,MNT ,UNK,N,53
1969,10,4,253,OSD ,HKL,N,45
1969,10,4,253,BDG ,TWL,N,3465
1969,10,4,253,MNT ,HKL,N,4277
1969,10,4,253,MRO ,HKL,N,578
1969,10,4,253,BRG ,TWL,N,19640
1969,10,4,253,OLA ,UNK,N,718
1969,10,4,253,MNT ,TWL,N,19075
1969,10,4,253,OLA ,HKL,N,5260
1969,11,4,253,OSF ,TWL,N,800
1969,11,4,253,MRO ,TWL,N,5480
1969,11,4,253,BDG ,TWL,N,1805
1969,11,4,253,MNT ,HKL,N,4440
1969,11,4,253,OLA ,NET,N,900
1969,11,4,253,BRG ,TWL,N,34260
1969,11,4,253,OLA ,HKL,N,3207
1969,11,4,253,OSD ,UNK,N,380
1969,11,4,253,MNT ,TWL,N,69090
1969,11,4,253,MNT ,UNK,N,23
1969,11,4,253,OLA ,UNK,N,2650
1969,12,4,253,OLA ,UNK,N,1200
1969,12,4,253,OLA ,HKL,N,7309
1969,12,4,253,MNT ,HKL,N,81
1969,12,4,253,OSB ,HKL,N,173
1969,12,4,253,OSF ,TWL,N,4120
1969,12,4,253,MNT ,UNK,N,446
1969,12,4,253,MNT ,TWL,N,9956
1969,12,4,253,BRG ,TWL,N,7120
1970,1,1,253,OSF ,TWL,N,1905
1970,1,1,253,OLA ,UNK,N,285
1970,1,1,253,OSB ,HKL,N,88
1970,1,1,253,MNT ,TWL,N,5800
1970,1,1,253,MNT ,HKL,N,230
1970,1,1,253,MRO ,TWL,N,23
1970,1,1,253,BRG ,TWL,N,3400
1970,1,1,253,OLA ,HKL,N,1363
1970,2,1,253,MNT ,HKL,N,1705
1970,2,1,253,OSF ,TWL,N,12435
1970,2,1,253,MNT ,TWL,N,11250
1970,2,1,253,BRG ,TWL,N,35100
1970,2,1,253,OLA ,NET,N,25
1970,2,1,253,OLA ,UNK,N,3594
1970,2,1,253,OLA ,HKL,N,8436
1970,3,1,253,OLA ,UNK,N,4485
1970,3,1,253,MRO ,HKL,N,387
1970,3,1,253,MNT ,HKL,N,2185
1970,3,1,253,BRG ,TWL,N,52930
1970,3,1,253,MNT ,TWL,N,247735
1970,3,1,253,OSF ,TWL,N,22095
1970,3,1,253,OLA ,HKL,N,12134
1970,4,2,253,OLA ,UNK,N,2559
1970,4,2,253,BRG ,TWL,N,17610
1970,4,2,253,OLA ,HKL,N,2473
1970,4,2,253,MNT ,TWL,N,532405
1970,4,2,253,OSF ,UNK,N,15
1970,4,2,253,OSF ,TWL,N,5560
1970,5,2,253,MNT ,TWL,N,416455
1970,5,2,253,OLA ,HKL,N,3226
1970,5,2,253,OLA ,UNK,N,1701
1970,5,2,253,BDG ,TWL,N,1375
1970,5,2,253,BRG ,TWL,N,29325
1970,5,2,253,OSF ,TWL,N,4355
1970,5,2,253,OSB ,HKL,N,58
1970,6,2,253,BDG ,TWL,N,2200
1970,6,2,253,OLA ,HKL,N,7788
1970,6,2,253,BRG ,TWL,N,14985
1970,6,2,253,MNT ,TWL,N,309760
1970,6,2,253,OLA ,UNK,N,930
1970,6,2,253,OLA ,SEN,N,704
1970,6,2,253,MNT ,HKL,N,30
1970,6,2,253,OSF ,TWL,N,2770
1970,7,3,253,OLA ,UNK,N,265
1970,7,3,253,MNT ,UNK,N,15
1970,7,3,253,MNT ,TWL,N,383715
1970,7,3,253,BRG ,TWL,N,10500
1970,7,3,253,OLA ,HKL,N,9466
1970,7,3,253,OSF ,TWL,N,24740
1970,7,3,253,MNT ,HKL,N,1550
1970,7,3,253,BDG ,TWL,N,905
1970,8,3,253,MRO ,UNK,N,60
1970,8,3,253,MNT ,TWL,N,82380
1970,8,3,253,BRG ,TWL,N,32940
1970,8,3,253,OSF ,TWL,N,12390
1970,8,3,253,BDG ,TWL,N,3255
1970,8,3,253,MRO ,HKL,N,9
1970,8,3,253,OLA ,HKL,N,801
1970,8,3,253,OLA ,SEN,N,4
1970,8,3,253,OLA ,UNK,N,105
1970,8,3,253,MNT ,HKL,N,697
1970,9,3,253,BRG ,TWL,N,8835
1970,9,3,253,OSF ,TWL,N,16390
1970,9,3,253,MNT ,TWL,N,100855
1970,9,3,253,MNT ,HKL,N,29
1970,9,3,253,OLA ,HKL,N,2556
1970,9,3,253,MRO ,UNK,N,207
1970,9,3,253,BDG ,TWL,N,1505
1970,10,4,253,MNT ,UNK,N,30
1970,10,4,253,OSF ,TWL,N,31860
1970,10,4,253,OLA ,UNK,N,225
1970,10,4,253,OSB ,HKL,N,595
1970,10,4,253,MNT ,TWL,N,127065
1970,10,4,253,MNT ,HKL,N,1800
1970,10,4,253,BDG ,TWL,N,1640
1970,10,4,253,BRG ,TWL,N,39470
1970,10,4,253,OLA ,HKL,N,3235
1970,10,4,253,MRO ,UNK,N,207
1970,11,4,253,BRG ,TWL,N,12190
1970,11,4,253,OSB ,UNK,N,502
1970,11,4,253,OSD ,HKL,N,255
1970,11,4,253,MNT ,TWL,N,27025
1970,11,4,253,OLA ,HKL,N,8508
1970,11,4,253,OSF ,TWL,N,24360
1970,11,4,253,OLA ,UNK,N,1519
1970,11,4,253,OSB ,HKL,N,446
1970,11,4,253,OLA ,NET,N,48
1970,11,4,253,MNT ,HKL,N,1073
1970,11,4,253,BDG ,TWL,N,2440
1970,12,4,253,OSB ,HKL,N,232
1970,12,4,253,OSF ,TWL,N,23315
1970,12,4,253,OSB ,UNK,N,129
1970,12,4,253,OLA ,HKL,N,5531
1970,12,4,253,BRG ,TWL,N,18570
1970,12,4,253,MNT ,UNK,N,12
1970,12,4,253,BDG ,TWL,N,1205
1970,12,4,253,MRO ,UNK,N,50
1970,12,4,253,OLA ,UNK,N,2442
1970,12,4,253,MNT ,TWL,N,25070
1971,1,1,253,BRG ,TWL,N,8895
1971,1,1,253,OSF ,TWL,N,15830
1971,1,1,253,MNT ,UNK,N,1200
1971,1,1,253,MRO ,UNK,N,90
1971,1,1,253,MNT ,HKL,N,680
1971,1,1,253,OLA ,UNK,N,4401
1971,1,1,253,MNT ,TWL,N,78745
1971,1,1,253,BDG ,TWL,N,70
1971,1,1,253,OLA ,HKL,N,8808
1971,1,1,253,OSB ,HKL,N,3061
1971,2,1,253,BRG ,TWL,N,33885
1971,2,1,253,OSF ,TWL,N,8245
1971,2,1,253,OSB ,HKL,N,4275
1971,2,1,253,BDG ,TWL,N,135
1971,2,1,253,OLA ,UNK,N,3639
1971,2,1,253,MNT ,NET,N,6290
1971,2,1,253,MNT ,HKL,N,1828
1971,2,1,253,MNT ,TWL,N,57780
1971,2,1,253,MNT ,SEN,N,14865
1971,2,1,253,MNT ,UNK,N,31230
1971,2,1,253,MRO ,UNK,N,72
1971,2,1,253,OLA ,HKL,N,4347
1971,2,1,253,OSD ,HKL,N,1048
1971,3,1,253,MNT ,TWL,N,221525
1971,3,1,253,MNT ,NET,N,17893
1971,3,1,253,BDG ,TWL,N,835
1971,3,1,253,OLA ,HKL,N,9452
1971,3,1,253,OSB ,HKL,N,2411
1971,3,1,253,OLA ,UNK,N,1958
1971,3,1,253,OSF ,TWL,N,31125
1971,3,1,253,MNT ,UNK,N,1280
1971,3,1,253,OLA ,SEN,N,250
1971,3,1,253,BRG ,TWL,N,36905
1971,4,2,253,OSF ,TWL,N,24590
1971,4,2,253,OLA ,UNK,N,415
1971,4,2,253,OLA ,HKL,N,6482
1971,4,2,253,BDG ,TWL,N,5710
1971,4,2,253,MNT ,HKL,N,19
1971,4,2,253,BDG ,HKL,N,2205
1971,4,2,253,OSD ,UNK,N,37
1971,4,2,253,BRG ,TWL,N,24145
1971,4,2,253,OSB ,HKL,N,634
1971,4,2,253,MNT ,TWL,N,337884
1971,5,2,253,MNT ,HKL,N,1042
1971,5,2,253,BRG ,TWL,N,195
1971,5,2,253,MNT ,TWL,N,170255
1971,5,2,253,OLA ,UNK,N,5411
1971,5,2,253,OSD ,HKL,N,300
1971,5,2,253,BDG ,TWL,N,9555
1971,5,2,253,OLA ,HKL,N,3209
1971,5,2,253,OSF ,TWL,N,51210
1971,5,2,253,MNT ,UNK,N,120
1971,6,2,253,MNT ,HKL,N,82
1971,6,2,253,OLA ,UNK,N,700
1971,6,2,253,BRG ,TWL,N,13905
1971,6,2,253,OSD ,NET,N,16
1971,6,2,253,OSD ,UNK,N,37
1971,6,2,253,OLA ,HKL,N,5628
1971,6,2,253,BDG ,TWL,N,7245
1971,6,2,253,MNT ,TWL,N,222970
1971,6,2,253,OSF ,TWL,N,54875
1971,7,3,253,BDG ,TWL,N,6340
1971,7,3,253,MRO ,HKL,N,135
1971,7,3,253,OLA ,NET,N,913
1971,7,3,253,OSF ,TWL,N,18335
1971,7,3,253,BRG ,TWL,N,15990
1971,7,3,253,OLA ,HKL,N,1013
1971,7,3,253,MNT ,TWL,N,95178
1971,8,3,253,BDG ,TWL,N,1580
1971,8,3,253,MNT ,UNK,N,581
1971,8,3,253,OSF ,TWL,N,39780
1971,8,3,253,MNT ,HKL,N,575
1971,8,3,253,OLA ,HKL,N,65
1971,8,3,253,OLA ,NET,N,164
1971,8,3,253,MRO ,HKL,N,212
1971,8,3,253,BRG ,TWL,N,11275
1971,8,3,253,MNT ,TWL,N,55915
1971,8,3,253,OLA ,UNK,N,561
1971,9,3,253,BRG ,TWL,N,7320
1971,9,3,253,BDG ,TWL,N,1595
1971,9,3,253,OLA ,UNK,N,1370
1971,9,3,253,OSF ,TWL,N,3650
1971,9,3,253,OLA ,HKL,N,1736
1971,9,3,253,MNT ,TWL,N,63121
1971,9,3,253,MNT ,HKL,N,2087
1971,10,4,253,BRG ,TWL,N,6970
1971,10,4,253,OSF ,TWL,N,19040
1971,10,4,253,MNT ,UNK,N,10340
1971,10,4,253,MRO ,HKL,N,1543
1971,10,4,253,MNT ,HKL,N,6201
1971,10,4,253,OLA ,UNK,N,2648
1971,10,4,253,MNT ,TWL,N,70065
1971,10,4,253,BDG ,TWL,N,1060
1971,10,4,253,OLA ,HKL,N,4475
1971,10,4,253,MNT ,NET,N,17130
1971,10,4,253,OSB ,HKL,N,883
1971,11,4,253,OSB ,HKL,N,549
1971,11,4,253,BRG ,TWL,N,25505
1971,11,4,253,MRO ,HKL,N,35
1971,11,4,253,OLA ,HKL,N,10360
1971,11,4,253,OLA ,UNK,N,7637
1971,11,4,253,BDG ,TWL,N,260
1971,11,4,253,OSF ,TWL,N,91845
1971,12,4,253,OLA ,HKL,N,240
1971,12,4,253,MNT ,HKL,N,17
1971,12,4,253,OSF ,TWL,N,9615
1971,12,4,253,OLA ,UNK,N,1024
1971,12,4,253,MNT ,NET,N,9495
1971,12,4,253,MNT ,UNK,N,26995
1971,12,4,253,MNT ,TWL,N,20085
1972,1,1,253,OSF ,TWL,N,5490
1972,1,1,253,MNT ,TWL,N,45700
1972,1,1,253,OSD ,HKL,N,251
1972,1,1,253,MNT ,UNK,N,22429
1972,1,1,253,OSB ,HKL,N,660
1972,1,1,253,OLA ,HKL,N,2971
1972,1,1,253,BRG ,TWL,N,19290
1972,1,1,253,BDG ,TWL,N,315
1972,1,1,253,MNT ,NET,N,7790
1972,1,1,253,MRO ,HKL,N,515
1972,1,1,253,OLA ,UNK,N,5674
1972,2,1,253,MNT ,NET,N,1845
1972,2,1,253,BDG ,TWL,N,890
1972,2,1,253,OSD ,HKL,N,2827
1972,2,1,253,OSF ,TWL,N,40275
1972,2,1,253,OSB ,HKL,N,2548
1972,2,1,253,OSB ,UNK,N,1125
1972,2,1,253,MNT ,HKL,N,5260
1972,2,1,253,MNT ,UNK,N,5325
1972,2,1,253,BRG ,TWL,N,52935
1972,2,1,253,OLA ,UNK,N,15001
1972,2,1,253,MNT ,TWL,N,90435
1972,2,1,253,OSD ,UNK,N,450
1972,2,1,253,MRO ,HKL,N,2037
1972,2,1,253,OLA ,HKL,N,7120
1972,3,1,253,MRO ,UNK,N,930
1972,3,1,253,OSF ,TWL,N,60945
1972,3,1,253,OSD ,UNK,N,54
1972,3,1,253,OLA ,FPT,N,423
1972,3,1,253,MNT ,NET,N,69762
1972,3,1,253,OSD ,HKL,N,2463
1972,3,1,253,MNT ,HKL,N,135
1972,3,1,253,OLA ,UNK,N,11289
1972,3,1,253,MRO ,HKL,N,2238
1972,3,1,253,MNT ,TWL,N,435465
1972,3,1,253,MNT ,UNK,N,20520
1972,3,1,253,BDG ,TWL,N,450
1972,3,1,253,OLA ,NET,N,669
1972,3,1,253,OSB ,HKL,N,909
1972,3,1,253,OSB ,UNK,N,720
1972,3,1,253,OLA ,HKL,N,28359
1972,4,2,253,BRG ,TWL,N,8580
1972,4,2,253,OLA ,SEN,N,7245
1972,4,2,253,MNT ,TWL,N,549510
1972,4,2,253,OSF ,TWL,N,107550
1972,4,2,253,OSD ,UNK,N,33
1972,4,2,253,BDG ,TWL,N,300
1972,4,2,253,OSB ,HKL,N,1671
1972,4,2,253,OLA ,HKL,N,30972
1972,4,2,253,OLA ,UNK,N,2100
1972,5,2,253,OLA ,UNK,N,7968
1972,5,2,253,OLA ,NET,N,150
1972,5,2,253,MNT ,HKL,N,63
