sample_date,port_complex,gear_grp,mark_cat,total_wgt,live_fish,sample_no,clust_no,species,weight
2/8/1985,BDG,TWL,250,1655,N,CR855103547,1,GSPT,3
2/8/1985,BDG,TWL,250,1655,N,CR855103547,2,GSPT,5
2/8/1985,BDG,TWL,250,1655,N,CR855103547,1,GSRK,4
2/8/1985,BDG,TWL,250,1655,N,CR855103547,2,GSRK,4
2/8/1985,BDG,TWL,250,1655,N,CR855103547,1,SNOS,1
2/8/1985,BDG,TWL,250,1655,N,CR855103547,2,SNOS,2
3/12/1985,BDG,TWL,250,860,N,CR855103980,2,BANK,44
3/12/1985,BDG,TWL,250,860,N,CR855103980,1,BCAC,5
3/12/1985,BDG,TWL,250,860,N,CR855103980,2,BCAC,5
3/12/1985,BDG,TWL,250,860,N,CR855103980,1,CLPR,21
3/12/1985,BDG,TWL,250,860,N,CR855103980,2,CLPR,5
3/12/1985,BDG,TWL,250,860,N,CR855103980,1,CNRY,15
3/12/1985,BDG,TWL,250,860,N,CR855103980,1,GSPT,4
3/12/1985,BDG,TWL,250,860,N,CR855103980,1,GSRK,3
3/14/1985,BDG,TWL,250,9545,N,CR855103983,1,BANK,35
3/14/1985,BDG,TWL,250,9545,N,CR855103983,2,BANK,3
3/14/1985,BDG,TWL,250,9545,N,CR855103983,1,CLPR,5
3/14/1985,BDG,TWL,250,9545,N,CR855103983,2,CLPR,48
3/14/1985,BDG,TWL,250,9545,N,CR855103983,2,CNRY,3
3/14/1985,BDG,TWL,250,9545,N,CR855103983,1,DBRK,9
3/14/1985,BDG,TWL,250,9545,N,CR855103983,2,GSPT,5
3/14/1985,BDG,TWL,250,9545,N,CR855103983,1,SNOS,2
4/11/1985,BDG,TWL,250,34365,N,CR855203987,2,BCAC,8
4/11/1985,BDG,TWL,250,34365,N,CR855203987,1,CLPR,4
4/11/1985,BDG,TWL,250,34365,N,CR855203987,2,CLPR,5
4/11/1985,BDG,TWL,250,34365,N,CR855203987,1,CNRY,41
4/11/1985,BDG,TWL,250,34365,N,CR855203987,2,CNRY,36
4/11/1985,BDG,TWL,250,34365,N,CR855203987,1,VRML,5
5/28/1985,BDG,TWL,250,7855,N,CR855203991,1,BANK,2
5/28/1985,BDG,TWL,250,7855,N,CR855203991,2,BANK,8
5/28/1985,BDG,TWL,250,7855,N,CR855203991,1,BCAC,20
5/28/1985,BDG,TWL,250,7855,N,CR855203991,2,BCAC,17
5/28/1985,BDG,TWL,250,7855,N,CR855203991,1,CLPR,15
5/28/1985,BDG,TWL,250,7855,N,CR855203991,2,CLPR,15
5/28/1985,BDG,TWL,250,7855,N,CR855203991,2,CNRY,4
5/28/1985,BDG,TWL,250,7855,N,CR855203991,3,CWCD,25
5/28/1985,BDG,TWL,250,7855,N,CR855203991,2,DBRK,5
5/28/1985,BDG,TWL,250,7855,N,CR855203991,1,SNOS,1
5/28/1985,BDG,TWL,250,7855,N,CR855203991,1,YEYE,10
6/8/1985,BDG,TWL,250,38680,N,CR855203992,1,BANK,38
6/8/1985,BDG,TWL,250,38680,N,CR855203992,2,BANK,45
6/8/1985,BDG,TWL,250,38680,N,CR855203992,1,DBRK,7
6/8/1985,BDG,TWL,250,38680,N,CR855203992,2,DBRK,9
6/8/1985,BDG,TWL,250,38680,N,CR855203992,1,SNOS,2
6/8/1985,BDG,TWL,250,38680,N,CR855203992,2,SNOS,1
6/14/1985,BDG,TWL,250,5160,N,CR855203993,1,BANK,4
6/14/1985,BDG,TWL,250,5160,N,CR855203993,2,BANK,4
6/14/1985,BDG,TWL,250,5160,N,CR855203993,1,BCAC,10
6/14/1985,BDG,TWL,250,5160,N,CR855203993,2,BCAC,14
6/14/1985,BDG,TWL,250,5160,N,CR855203993,1,CLPR,12
6/14/1985,BDG,TWL,250,5160,N,CR855203993,2,CLPR,3
6/14/1985,BDG,TWL,250,5160,N,CR855203993,1,CNRY,6
6/14/1985,BDG,TWL,250,5160,N,CR855203993,2,CNRY,5
6/14/1985,BDG,TWL,250,5160,N,CR855203993,1,DBRK,14
6/14/1985,BDG,TWL,250,5160,N,CR855203993,2,DBRK,18
6/14/1985,BDG,TWL,250,5160,N,CR855203993,1,SNOS,2
6/14/1985,BDG,TWL,250,5160,N,CR855203993,2,SNOS,1
6/14/1985,BDG,TWL,250,5160,N,CR855203993,2,VRML,5
6/23/1985,BDG,TWL,250,37885,N,CR855203994,1,BANK,18
6/23/1985,BDG,TWL,250,37885,N,CR855203994,1,DBRK,33
6/26/1985,BDG,TWL,250,37885,N,CR855203995,1,BANK,21
6/26/1985,BDG,TWL,250,37885,N,CR855203995,2,BANK,30
6/26/1985,BDG,TWL,250,37885,N,CR855203995,1,DBRK,30
6/26/1985,BDG,TWL,250,37885,N,CR855203995,2,DBRK,20
7/3/1985,BDG,TWL,250,12990,N,CR855303996,1,BANK,39
7/3/1985,BDG,TWL,250,12990,N,CR855303996,1,DBRK,10
7/10/1985,BDG,TWL,250,8895,N,CR855303997,1,BANK,24
7/10/1985,BDG,TWL,250,8895,N,CR855303997,1,DBRK,20
7/10/1985,BDG,TWL,250,8895,N,CR855303997,1,POP ,3
7/21/1985,BDG,TWL,250,26085,N,CR855303998,1,BANK,13
7/21/1985,BDG,TWL,250,26085,N,CR855303998,2,BANK,35
7/21/1985,BDG,TWL,250,26085,N,CR855303998,1,CLPR,10
7/21/1985,BDG,TWL,250,26085,N,CR855303998,2,CLPR,3
7/21/1985,BDG,TWL,250,26085,N,CR855303998,1,DBRK,11
7/21/1985,BDG,TWL,250,26085,N,CR855303998,2,DBRK,4
7/21/1985,BDG,TWL,250,26085,N,CR855303998,1,POP ,3
7/21/1985,BDG,TWL,250,26085,N,CR855303998,1,SNOS,8
7/21/1985,BDG,TWL,250,26085,N,CR855303998,2,SNOS,3
8/2/1985,BDG,TWL,250,39010,N,CR855304000,1,BANK,39
8/2/1985,BDG,TWL,250,39010,N,CR855304000,2,BANK,37
8/2/1985,BDG,TWL,250,39010,N,CR855304000,2,CLPR,3
8/2/1985,BDG,TWL,250,39010,N,CR855304000,1,DBRK,10
8/2/1985,BDG,TWL,250,39010,N,CR855304000,2,DBRK,10
8/2/1985,BDG,TWL,250,39010,N,CR855304000,1,POP ,3
8/2/1985,BDG,TWL,250,39010,N,CR855304000,2,SNOS,3
8/13/1985,BDG,TWL,250,14340,N,CR855304001,1,BANK,18
8/13/1985,BDG,TWL,250,14340,N,CR855304001,2,BANK,24
8/13/1985,BDG,TWL,250,14340,N,CR855304001,1,BCAC,7
8/13/1985,BDG,TWL,250,14340,N,CR855304001,1,CLPR,20
8/13/1985,BDG,TWL,250,14340,N,CR855304001,2,CLPR,15
8/13/1985,BDG,TWL,250,14340,N,CR855304001,1,DBRK,8
8/13/1985,BDG,TWL,250,14340,N,CR855304001,2,DBRK,3
8/13/1985,BDG,TWL,250,14340,N,CR855304001,2,RDBD,6
8/13/1985,BDG,TWL,250,14340,N,CR855304001,1,SNOS,5
8/13/1985,BDG,TWL,250,14340,N,CR855304001,2,SNOS,2
8/13/1985,BDG,TWL,250,14340,N,CR855304001,1,STRK,2
8/24/1985,BDG,TWL,250,8650,N,CR855304002,1,BANK,28
8/24/1985,BDG,TWL,250,8650,N,CR855304002,2,BANK,28
8/24/1985,BDG,TWL,250,8650,N,CR855304002,1,BCAC,5
8/24/1985,BDG,TWL,250,8650,N,CR855304002,2,BCAC,5
8/24/1985,BDG,TWL,250,8650,N,CR855304002,2,CLPR,3
8/24/1985,BDG,TWL,250,8650,N,CR855304002,2,CNRY,6
8/24/1985,BDG,TWL,250,8650,N,CR855304002,1,DBRK,22
8/24/1985,BDG,TWL,250,8650,N,CR855304002,2,DBRK,12
8/24/1985,BDG,TWL,250,8650,N,CR855304002,1,SNOS,4
8/29/1985,BDG,TWL,250,9220,N,CR855304003,1,BANK,9
8/29/1985,BDG,TWL,250,9220,N,CR855304003,2,BANK,39
8/29/1985,BDG,TWL,250,9220,N,CR855304003,2,BCAC,9
8/29/1985,BDG,TWL,250,9220,N,CR855304003,1,CLPR,15
8/29/1985,BDG,TWL,250,9220,N,CR855304003,1,CNRY,5
8/29/1985,BDG,TWL,250,9220,N,CR855304003,1,DBRK,2
8/29/1985,BDG,TWL,250,9220,N,CR855304003,1,SLGR,16
8/29/1985,BDG,TWL,250,9220,N,CR855304003,1,YEYE,6
8/29/1985,BDG,TWL,250,9220,N,CR855304003,1,YTRK,3
9/3/1985,BDG,TWL,250,4210,N,CR855304004,1,BANK,2
9/3/1985,BDG,TWL,250,4210,N,CR855304004,2,BANK,3
9/3/1985,BDG,TWL,250,4210,N,CR855304004,1,BCAC,4
9/3/1985,BDG,TWL,250,4210,N,CR855304004,2,BCAC,10
9/3/1985,BDG,TWL,250,4210,N,CR855304004,1,CLPR,31
9/3/1985,BDG,TWL,250,4210,N,CR855304004,2,CLPR,25
9/3/1985,BDG,TWL,250,4210,N,CR855304004,1,CNRY,4
9/3/1985,BDG,TWL,250,4210,N,CR855304004,2,CNRY,9
9/3/1985,BDG,TWL,250,4210,N,CR855304004,1,DBRK,5
9/3/1985,BDG,TWL,250,4210,N,CR855304004,1,GSPT,1
9/3/1985,BDG,TWL,250,4210,N,CR855304004,1,SNOS,6
9/10/1985,BDG,TWL,250,7875,N,CR855304005,1,BANK,5
9/10/1985,BDG,TWL,250,7875,N,CR855304005,1,BCAC,8
9/10/1985,BDG,TWL,250,7875,N,CR855304005,1,CLPR,36
9/10/1985,BDG,TWL,250,7875,N,CR855304005,1,DBRK,6
9/10/1985,BDG,TWL,250,7875,N,CR855304005,1,SNOS,1
12/13/1985,BDG,TWL,250,10080,N,CR855404014,1,BANK,24
12/13/1985,BDG,TWL,250,10080,N,CR855404014,1,BCAC,8
12/13/1985,BDG,TWL,250,10080,N,CR855404014,1,CLPR,18
12/13/1985,BDG,TWL,250,10080,N,CR855404014,1,SNOS,1
1/4/1985,BRG,TWL,250,975,N,CR856103117,1,BANK,2
1/4/1985,BRG,TWL,250,975,N,CR856103117,1,BCAC,3
1/4/1985,BRG,TWL,250,975,N,CR856103117,2,BCAC,4
1/4/1985,BRG,TWL,250,975,N,CR856103117,1,BLGL,2
1/4/1985,BRG,TWL,250,975,N,CR856103117,2,BLGL,4
1/4/1985,BRG,TWL,250,975,N,CR856103117,1,CLPR,43
1/4/1985,BRG,TWL,250,975,N,CR856103117,2,CLPR,37
1/4/1985,BRG,TWL,250,975,N,CR856103117,2,CNRY,3
1/7/1985,BRG,TWL,250,2430,N,CR856103119,1,ARRA,1
1/7/1985,BRG,TWL,250,2430,N,CR856103119,2,ARRA,3
1/7/1985,BRG,TWL,250,2430,N,CR856103119,1,BCAC,12
1/7/1985,BRG,TWL,250,2430,N,CR856103119,2,BCAC,21
1/7/1985,BRG,TWL,250,2430,N,CR856103119,1,CLPR,36
1/7/1985,BRG,TWL,250,2430,N,CR856103119,2,CLPR,27
1/7/1985,BRG,TWL,250,2430,N,CR856103119,1,DBRK,1
1/7/1985,BRG,TWL,250,2430,N,CR856103119,1,GSRK,1
1/7/1985,BRG,TWL,250,2430,N,CR856103119,2,GSRK,1
1/15/1985,BRG,TWL,250,3900,N,CR856103126,2,BCAC,11
1/15/1985,BRG,TWL,250,3900,N,CR856103126,2,BLGL,2
1/15/1985,BRG,TWL,250,3900,N,CR856103126,1,CLPR,5
1/15/1985,BRG,TWL,250,3900,N,CR856103126,2,CLPR,12
1/15/1985,BRG,TWL,250,3900,N,CR856103126,2,CNRY,2
1/15/1985,BRG,TWL,250,3900,N,CR856103126,1,DBRK,39
1/15/1985,BRG,TWL,250,3900,N,CR856103126,2,DBRK,20
1/15/1985,BRG,TWL,250,3900,N,CR856103126,1,SNOS,4
2/12/1985,BRG,TWL,250,13289,N,CR856103133,1,BANK,2
2/12/1985,BRG,TWL,250,13289,N,CR856103133,2,BANK,9
2/12/1985,BRG,TWL,250,13289,N,CR856103133,1,BCAC,9
2/12/1985,BRG,TWL,250,13289,N,CR856103133,2,BCAC,3
2/12/1985,BRG,TWL,250,13289,N,CR856103133,1,CLPR,3
2/12/1985,BRG,TWL,250,13289,N,CR856103133,2,CLPR,24
2/12/1985,BRG,TWL,250,13289,N,CR856103133,1,DBRK,35
2/12/1985,BRG,TWL,250,13289,N,CR856103133,2,DBRK,3
2/12/1985,BRG,TWL,250,13289,N,CR856103133,1,SNOS,1
2/12/1985,BRG,TWL,250,13289,N,CR856103133,2,YTRK,11
2/14/1985,BRG,TWL,250,388,N,CR856103137,2,BANK,2
2/14/1985,BRG,TWL,250,388,N,CR856103137,1,BCAC,5
2/14/1985,BRG,TWL,250,388,N,CR856103137,2,BCAC,4
2/14/1985,BRG,TWL,250,388,N,CR856103137,1,CLPR,24
2/14/1985,BRG,TWL,250,388,N,CR856103137,2,CLPR,24
2/14/1985,BRG,TWL,250,388,N,CR856103137,1,DBRK,4
2/14/1985,BRG,TWL,250,388,N,CR856103137,2,DBRK,3
2/14/1985,BRG,TWL,250,388,N,CR856103137,1,RDBD,16
2/14/1985,BRG,TWL,250,388,N,CR856103137,2,RDBD,18
2/14/1985,BRG,TWL,250,388,N,CR856103137,1,WDOW,3
3/15/1985,BRG,TWL,250,7309,N,CR856103148,1,BCAC,12
3/15/1985,BRG,TWL,250,7309,N,CR856103148,2,BCAC,25
3/15/1985,BRG,TWL,250,7309,N,CR856103148,1,CLPR,37
3/15/1985,BRG,TWL,250,7309,N,CR856103148,2,CLPR,24
3/15/1985,BRG,TWL,250,5195,N,CR856103149,1,BCAC,17
3/15/1985,BRG,TWL,250,5195,N,CR856103149,2,BCAC,20
3/15/1985,BRG,TWL,250,5195,N,CR856103149,1,CLPR,33
3/15/1985,BRG,TWL,250,5195,N,CR856103149,2,CLPR,30
3/15/1985,BRG,TWL,250,5195,N,CR856103149,2,CNRY,3
3/15/1985,BRG,TWL,250,5195,N,CR856103149,2,STRK,1
3/15/1985,BRG,TWL,250,2470,N,CR856103150,1,BCAC,13
3/15/1985,BRG,TWL,250,2470,N,CR856103150,2,BCAC,12
3/15/1985,BRG,TWL,250,2470,N,CR856103150,1,CLPR,23
3/15/1985,BRG,TWL,250,2470,N,CR856103150,2,CLPR,31
3/15/1985,BRG,TWL,250,2470,N,CR856103150,1,SNOS,1
4/11/1985,BRG,TWL,250,1840,N,CR856203160,1,ARRA,6
4/11/1985,BRG,TWL,250,1840,N,CR856203160,2,ARRA,4
4/11/1985,BRG,TWL,250,1840,N,CR856203160,2,BANK,6
4/11/1985,BRG,TWL,250,1840,N,CR856203160,1,BCAC,4
4/11/1985,BRG,TWL,250,1840,N,CR856203160,1,BLGL,14
4/11/1985,BRG,TWL,250,1840,N,CR856203160,2,BLGL,9
4/11/1985,BRG,TWL,250,1840,N,CR856203160,1,CLPR,17
4/11/1985,BRG,TWL,250,1840,N,CR856203160,2,CLPR,21
4/11/1985,BRG,TWL,250,1840,N,CR856203160,1,DBRK,3
4/11/1985,BRG,TWL,250,1840,N,CR856203160,2,DBRK,2
4/11/1985,BRG,TWL,250,1840,N,CR856203160,1,GSPT,1
4/11/1985,BRG,TWL,250,1840,N,CR856203160,1,POP ,1
4/11/1985,BRG,TWL,250,1840,N,CR856203160,2,POP ,1
4/11/1985,BRG,TWL,250,1840,N,CR856203160,1,SNOS,3
4/11/1985,BRG,TWL,250,1840,N,CR856203160,2,SNOS,3
4/11/1985,BRG,TWL,250,1840,N,CR856203160,2,STRK,1
4/11/1985,BRG,TWL,250,1840,N,CR856203160,2,WDOW,4
4/17/1985,BRG,TWL,250,8172,N,CR856203163,1,BCAC,22
4/17/1985,BRG,TWL,250,8172,N,CR856203163,2,BCAC,27
4/17/1985,BRG,TWL,250,8172,N,CR856203163,1,CLPR,17
4/17/1985,BRG,TWL,250,8172,N,CR856203163,2,CLPR,16
4/17/1985,BRG,TWL,250,8172,N,CR856203163,1,GSPT,4
4/17/1985,BRG,TWL,250,8172,N,CR856203163,2,GSPT,3
4/17/1985,BRG,TWL,250,8172,N,CR856203163,2,STRK,1
4/17/1985,BRG,TWL,250,8172,N,CR856203163,2,WDOW,2
4/17/1985,BRG,TWL,250,8172,N,CR856203163,1,YTRK,7
5/2/1985,BRG,TWL,250,3905,N,CR856204050,2,ARRA,3
5/2/1985,BRG,TWL,250,3905,N,CR856204050,1,BCAC,28
5/2/1985,BRG,TWL,250,3905,N,CR856204050,2,BCAC,24
5/2/1985,BRG,TWL,250,3905,N,CR856204050,2,BLGL,6
5/2/1985,BRG,TWL,250,3905,N,CR856204050,1,CLPR,21
5/2/1985,BRG,TWL,250,3905,N,CR856204050,2,CLPR,18
5/2/1985,BRG,TWL,250,3905,N,CR856204050,1,DBRK,1
5/2/1985,BRG,TWL,250,3905,N,CR856204050,1,SNOS,1
5/3/1985,BRG,TWL,250,4650,N,CR856204051,1,BCAC,5
5/3/1985,BRG,TWL,250,4650,N,CR856204051,2,BCAC,6
5/3/1985,BRG,TWL,250,4650,N,CR856204051,1,CLPR,12
5/3/1985,BRG,TWL,250,4650,N,CR856204051,2,CLPR,24
5/3/1985,BRG,TWL,250,4650,N,CR856204051,1,DBRK,32
5/3/1985,BRG,TWL,250,4650,N,CR856204051,2,DBRK,16
5/3/1985,BRG,TWL,250,4650,N,CR856204051,2,GSPT,1
5/3/1985,BRG,TWL,250,4650,N,CR856204051,2,RDBD,2
5/3/1985,BRG,TWL,250,4650,N,CR856204051,1,SNOS,1
5/3/1985,BRG,TWL,250,4650,N,CR856204051,2,SNOS,1
5/3/1985,BRG,TWL,250,4650,N,CR856204051,1,STRK,1
5/10/1985,BRG,TWL,250,9175,N,CR856204053,1,BCAC,18
5/10/1985,BRG,TWL,250,9175,N,CR856204053,2,BCAC,17
5/10/1985,BRG,TWL,250,9175,N,CR856204053,1,DBRK,26
5/10/1985,BRG,TWL,250,9175,N,CR856204053,2,DBRK,12
5/10/1985,BRG,TWL,250,9175,N,CR856204053,2,GSRK,2
5/10/1985,BRG,TWL,250,9175,N,CR856204053,1,RDBD,7
5/10/1985,BRG,TWL,250,9175,N,CR856204053,2,RDBD,17
5/10/1985,BRG,TWL,250,9175,N,CR856204053,2,SNOS,1
5/10/1985,BRG,TWL,250,9175,N,CR856204053,2,STRK,2
5/19/1985,BRG,TWL,250,11760,N,CR856204055,1,BCAC,13
5/19/1985,BRG,TWL,250,11760,N,CR856204055,2,BCAC,19
5/19/1985,BRG,TWL,250,11760,N,CR856204055,1,BLGL,3
5/19/1985,BRG,TWL,250,11760,N,CR856204055,1,DBRK,31
5/19/1985,BRG,TWL,250,11760,N,CR856204055,2,DBRK,32
5/19/1985,BRG,TWL,250,11760,N,CR856204055,1,POP ,2
5/19/1985,BRG,TWL,250,11760,N,CR856204055,1,SNOS,2
6/3/1985,BRG,TWL,250,5075,N,CR856204062,1,BCAC,11
6/3/1985,BRG,TWL,250,5075,N,CR856204062,2,BCAC,4
6/3/1985,BRG,TWL,250,5075,N,CR856204062,2,BLGL,9
6/3/1985,BRG,TWL,250,5075,N,CR856204062,1,CLPR,17
6/3/1985,BRG,TWL,250,5075,N,CR856204062,2,CLPR,16
6/3/1985,BRG,TWL,250,5075,N,CR856204062,1,CNRY,8
6/3/1985,BRG,TWL,250,5075,N,CR856204062,2,CNRY,5
6/3/1985,BRG,TWL,250,5075,N,CR856204062,1,DBRK,2
6/3/1985,BRG,TWL,250,5075,N,CR856204062,2,DBRK,1
6/3/1985,BRG,TWL,250,5075,N,CR856204062,1,GSPT,10
6/3/1985,BRG,TWL,250,5075,N,CR856204062,2,GSPT,14
6/3/1985,BRG,TWL,250,5075,N,CR856204062,1,YTRK,2
6/3/1985,BRG,TWL,250,5075,N,CR856204062,2,YTRK,3
6/3/1985,BRG,TWL,250,17480,N,CR856204063,1,BCAC,20
6/3/1985,BRG,TWL,250,17480,N,CR856204063,2,BCAC,13
6/3/1985,BRG,TWL,250,17480,N,CR856204063,1,CLPR,16
6/3/1985,BRG,TWL,250,17480,N,CR856204063,2,CLPR,8
6/3/1985,BRG,TWL,250,17480,N,CR856204063,1,CNRY,6
6/3/1985,BRG,TWL,250,17480,N,CR856204063,2,CNRY,16
6/3/1985,BRG,TWL,250,17480,N,CR856204063,1,GSPT,4
6/3/1985,BRG,TWL,250,17480,N,CR856204063,2,GSPT,14
6/6/1985,BRG,TWL,250,8876,N,CR856204065,1,BCAC,24
6/6/1985,BRG,TWL,250,8876,N,CR856204065,2,BCAC,28
6/6/1985,BRG,TWL,250,8876,N,CR856204065,1,CLPR,10
6/6/1985,BRG,TWL,250,8876,N,CR856204065,2,CLPR,1
6/6/1985,BRG,TWL,250,8876,N,CR856204065,1,CNRY,4
6/6/1985,BRG,TWL,250,8876,N,CR856204065,2,CNRY,7
6/6/1985,BRG,TWL,250,8876,N,CR856204065,2,DBRK,6
6/6/1985,BRG,TWL,250,8876,N,CR856204065,1,GSPT,2
6/6/1985,BRG,TWL,250,8876,N,CR856204065,2,GSPT,2
6/6/1985,BRG,TWL,250,8876,N,CR856204065,2,RDBD,7
6/6/1985,BRG,TWL,250,8876,N,CR856204065,1,WDOW,5
6/6/1985,BRG,TWL,250,8876,N,CR856204065,2,WDOW,2
6/6/1985,BRG,TWL,250,8876,N,CR856204065,1,YEYE,6
7/1/1985,BRG,TWL,250,8531,N,CR856304068,1,BCAC,5
7/1/1985,BRG,TWL,250,8531,N,CR856304068,1,CNRY,7
7/1/1985,BRG,TWL,250,8531,N,CR856304068,1,DBRK,14
7/1/1985,BRG,TWL,250,8531,N,CR856304068,1,GSPT,20
7/1/1985,BRG,TWL,250,8531,N,CR856304068,1,RDBD,3
7/7/1985,BRG,TWL,250,1350,N,CR856304070,1,BCAC,12
7/7/1985,BRG,TWL,250,1350,N,CR856304070,2,BCAC,12
7/7/1985,BRG,TWL,250,1350,N,CR856304070,1,CLPR,38
7/7/1985,BRG,TWL,250,1350,N,CR856304070,2,CLPR,33
7/7/1985,BRG,TWL,250,1350,N,CR856304070,1,GSRK,2
7/7/1985,BRG,TWL,250,1350,N,CR856304070,2,STRK,2
8/1/1985,BRG,TWL,250,4511,N,CR856304075,1,BCAC,12
8/1/1985,BRG,TWL,250,4511,N,CR856304075,2,BCAC,21
8/1/1985,BRG,TWL,250,4511,N,CR856304075,1,BLUR,9
8/1/1985,BRG,TWL,250,4511,N,CR856304075,1,CLPR,3
8/1/1985,BRG,TWL,250,4511,N,CR856304075,2,CLPR,5
8/1/1985,BRG,TWL,250,4511,N,CR856304075,1,CNRY,12
8/1/1985,BRG,TWL,250,4511,N,CR856304075,2,CNRY,25
8/1/1985,BRG,TWL,250,4511,N,CR856304075,1,GSPT,5
8/1/1985,BRG,TWL,250,4511,N,CR856304075,1,WDOW,10
8/1/1985,BRG,TWL,250,13809,N,CR856304077,1,BCAC,40
8/1/1985,BRG,TWL,250,13809,N,CR856304077,2,BCAC,22
8/1/1985,BRG,TWL,250,13809,N,CR856304077,2,CLPR,20
8/1/1985,BRG,TWL,250,13809,N,CR856304077,1,CNRY,6
8/1/1985,BRG,TWL,250,13809,N,CR856304077,2,CNRY,8
8/1/1985,BRG,TWL,250,13809,N,CR856304077,1,WDOW,3
8/1/1985,BRG,TWL,250,10810,N,CR856304078,1,CLPR,11
8/1/1985,BRG,TWL,250,10810,N,CR856304078,2,CLPR,15
8/1/1985,BRG,TWL,250,10810,N,CR856304078,1,CNRY,27
8/1/1985,BRG,TWL,250,10810,N,CR856304078,2,CNRY,30
8/1/1985,BRG,TWL,250,10810,N,CR856304078,1,GSPT,9
8/1/1985,BRG,TWL,250,10810,N,CR856304078,2,GSPT,3
8/1/1985,BRG,TWL,250,10810,N,CR856304078,1,GSRK,2
8/1/1985,BRG,TWL,250,10810,N,CR856304078,1,STRK,2
8/1/1985,BRG,TWL,250,10810,N,CR856304078,2,YEYE,3
8/14/1985,BRG,TWL,250,3495,N,CR856304079,1,BCAC,5
8/14/1985,BRG,TWL,250,3495,N,CR856304079,1,CLPR,23
8/14/1985,BRG,TWL,250,3495,N,CR856304079,2,CLPR,21
8/14/1985,BRG,TWL,250,3495,N,CR856304079,1,DBRK,19
8/14/1985,BRG,TWL,250,3495,N,CR856304079,2,DBRK,16
8/14/1985,BRG,TWL,250,3495,N,CR856304079,1,GSPT,2
8/14/1985,BRG,TWL,250,3495,N,CR856304079,1,RDBD,2
8/14/1985,BRG,TWL,250,3495,N,CR856304079,2,RDBD,6
8/14/1985,BRG,TWL,250,3495,N,CR856304079,2,URCK,6
8/15/1985,BRG,TWL,250,7230,N,CR856304081,1,BLGL,13
8/15/1985,BRG,TWL,250,7230,N,CR856304081,2,BLGL,9
8/15/1985,BRG,TWL,250,7230,N,CR856304081,2,CLPR,11
8/15/1985,BRG,TWL,250,7230,N,CR856304081,1,CNRY,5
8/15/1985,BRG,TWL,250,7230,N,CR856304081,2,CNRY,17
8/15/1985,BRG,TWL,250,7230,N,CR856304081,1,DBRK,12
8/15/1985,BRG,TWL,250,7230,N,CR856304081,2,DBRK,6
8/15/1985,BRG,TWL,250,7230,N,CR856304081,1,GSPT,16
8/15/1985,BRG,TWL,250,7230,N,CR856304081,2,GSPT,6
8/15/1985,BRG,TWL,250,7230,N,CR856304081,2,GSRK,1
8/15/1985,BRG,TWL,250,7230,N,CR856304081,1,SNOS,3
8/15/1985,BRG,TWL,250,7230,N,CR856304081,2,SNOS,2
8/15/1985,BRG,TWL,250,7230,N,CR856304081,1,URCK,3
8/19/1985,BRG,TWL,250,2360,N,CR856304082,1,ARRA,3
8/19/1985,BRG,TWL,250,2360,N,CR856304082,2,ARRA,6
8/19/1985,BRG,TWL,250,2360,N,CR856304082,2,BCAC,4
8/19/1985,BRG,TWL,250,2360,N,CR856304082,1,BLGL,9
8/19/1985,BRG,TWL,250,2360,N,CR856304082,2,BLGL,5
8/19/1985,BRG,TWL,250,2360,N,CR856304082,1,CLPR,1
8/19/1985,BRG,TWL,250,2360,N,CR856304082,2,CLPR,2
8/19/1985,BRG,TWL,250,2360,N,CR856304082,1,DBRK,19
8/19/1985,BRG,TWL,250,2360,N,CR856304082,2,DBRK,18
8/19/1985,BRG,TWL,250,2360,N,CR856304082,2,GSPT,1
8/19/1985,BRG,TWL,250,2360,N,CR856304082,1,RDBD,12
8/19/1985,BRG,TWL,250,2360,N,CR856304082,2,RDBD,6
8/19/1985,BRG,TWL,250,2360,N,CR856304082,1,SNOS,7
8/19/1985,BRG,TWL,250,2360,N,CR856304082,2,SNOS,3
8/19/1985,BRG,TWL,250,2360,N,CR856304082,2,STRK,6
8/19/1985,BRG,TWL,250,2360,N,CR856304082,1,URCK,1
8/19/1985,BRG,TWL,250,2360,N,CR856304082,2,URCK,1
8/19/1985,BRG,TWL,250,5940,N,CR856304083,2,BLCK,4
8/19/1985,BRG,TWL,250,5940,N,CR856304083,1,CLPR,31
8/19/1985,BRG,TWL,250,5940,N,CR856304083,2,CLPR,40
8/19/1985,BRG,TWL,250,5940,N,CR856304083,1,CNRY,8
8/19/1985,BRG,TWL,250,5940,N,CR856304083,2,CNRY,2
8/19/1985,BRG,TWL,250,5940,N,CR856304083,1,DBRK,11
8/19/1985,BRG,TWL,250,5940,N,CR856304083,2,DBRK,4
8/19/1985,BRG,TWL,250,5940,N,CR856304083,2,GSRK,1
8/19/1985,BRG,TWL,250,5940,N,CR856304083,1,STRK,1
9/8/1985,BRG,TWL,250,5930,N,CR856304087,1,ARRA,2
9/8/1985,BRG,TWL,250,5930,N,CR856304087,2,ARRA,2
9/8/1985,BRG,TWL,250,5930,N,CR856304087,1,BLGL,5
9/8/1985,BRG,TWL,250,5930,N,CR856304087,2,BLGL,3
9/8/1985,BRG,TWL,250,5930,N,CR856304087,1,CLPR,3
9/8/1985,BRG,TWL,250,5930,N,CR856304087,1,DBRK,29
9/8/1985,BRG,TWL,250,5930,N,CR856304087,2,DBRK,42
