marketCategory,year,qtr,gearGroup,portComplex,species,live,comLands
205,1981,4,TWL,OSF,SSOL,N,37294
250,1982,2,TWL,MNT,SPKL,N,3201
190,1980,4,FPT,OSF,SABL,N,60074
209,1978,3,TWL,MNT,PTRL,N,75155
977,1982,1,HKL,OLA,SPKL,N,3687
155,1979,3,NET,OSD,SHRK,N,26341
205,1980,4,TWL,CRS,SSOL,N,25449
435,1981,3,HKL,OLA,OCRK,N,3492
267,1982,2,TWL,BDG,BCAC,N,44
250,1981,1,HKL,MNT,LCOD,N,237
250,1981,4,TWL,ERK,CNRY,N,43021
209,1980,1,TWL,OSB,PTRL,N,2960
253,1981,4,TWL,MNT,DBRK,N,6991
977,1978,2,NET,OLA,BLGL,N,7076
977,1982,1,NET,OLA,GBLC,N,3482
250,1979,4,HKL,BRG,YMTH,N,4
977,1978,2,NET,OSD,WDOW,N,790
200,1981,2,HKL,MRO,UFLT,N,17
200,1981,1,TWL,OSB,UFLT,N,5628
261,1981,4,HKL,MNT,CBZN,N,205
240,1981,1,NET,MRO,UTRB,N,44
250,1978,1,TWL,BDG,BCAC,N,11057
977,1981,4,HKL,OSD,BRNZ,N,199
250,1979,1,HKL,CRS,URCK,N,72
206,1981,1,TWL,BDG,EGLS,N,38501
230,1981,1,NET,OSB,UFLT,N,10
977,1982,1,HKL,OSB,VRML,N,64364
162,1981,3,NET,OSB,SHRK,N,107
195,1980,3,NET,MRO,LCOD,N,7316
150,1979,3,NET,BDG,SHRK,N,17213
262,1981,1,TWL,BRG,SNOS,N,37050
195,1981,2,NET,OSD,LCOD,N,220
205,1981,1,TWL,BRG,SSOL,N,1720
250,1978,4,TWL,BRG,VRML,N,22172
262,1978,4,TWL,OSF,LSPN,N,51291
222,1982,4,HKL,OSB,CHLB,N,80
195,1982,1,TWL,ERK,LCOD,N,17340
155,1982,4,NET,OSB,SHRK,N,12843
265,1981,2,HKL,BRG,URCK,N,616
175,1981,3,NET,OSB,USKT,N,141
250,1980,2,HKL,ERK,RDBD,N,17
222,1979,4,TWL,BRG,CHLB,N,17
250,1979,4,HKL,BRG,LCOD,N,75
159,1979,2,TWL,MRO,SSRK,N,470
270,1982,3,TWL,ERK,POP,N,1579
222,1980,2,NET,OLA,CHLB,N,6663
977,1982,3,TWL,OSB,CWCD,N,9625
169,1981,2,NET,OSD,SHRK,N,334
250,1981,3,HKL,MNT,GSRK,N,28
153,1982,2,NET,MRO,LSRK,N,422
152,1979,2,TWL,MNT,DSRK,N,2710
977,1982,4,TWL,OLA,BLGL,N,2360
250,1982,4,TWL,MRO,LCOD,N,67440
150,1982,3,NET,ERK,SHRK,N,1544
977,1981,1,NET,OSB,STAR,N,265
977,1978,2,NET,OSB,SPKL,N,316
265,1978,3,HKL,MNT,STAR,N,14
250,1982,1,TWL,BDG,BCAC,N,72634
977,1982,1,TWL,OSB,RCK6,N,1043
240,1981,3,NET,OSF,UTRB,N,10
977,1982,2,TWL,OSB,VRML,N,909
225,1981,2,TWL,MRO,UDAB,N,2112
265,1979,2,HKL,MRO,SNOS,N,57821
977,1981,1,NET,OSD,YTRK,N,389
263,1978,2,NET,MNT,GPHR,N,98
977,1982,3,NET,OSB,SNOS,N,5
977,1981,1,NET,OSD,BRNZ,N,5448
265,1978,4,HKL,MNT,VRML,N,17164
150,1981,1,FPT,OLA,SHRK,N,12
977,1981,2,NET,OSB,CLPR,N,6086
222,1981,2,TWL,OSF,CHLB,N,2740
206,1978,4,TWL,CRS,EGLS,N,339399
259,1982,1,TWL,MRO,YTRK,N,865
435,1979,4,HKL,MNT,OCRK,N,1247
206,1979,2,TWL,CRS,EGLS,N,361370
977,1982,2,HKL,OSB,GSRK,N,1417
250,1978,4,HKL,MRO,BCAC,N,39010
250,1978,2,HKL,MNT,CLPR,N,4504
195,1982,1,TWL,OSF,LCOD,N,62648
150,1979,3,HKL,OSB,SHRK,N,505
153,1979,3,NET,MRO,LSRK,N,21
977,1982,4,HKL,OLA,VRML,N,24417
977,1980,2,HKL,OLA,CNRY,N,1127
175,1979,4,NET,MRO,USKT,N,2178
977,1979,3,HKL,OLA,WDOW,N,4287
151,1981,4,NET,OLA,SHRK,N,14874
977,1980,2,HKL,OLA,BDRK,N,187
152,1979,1,NET,OLA,DSRK,N,450
230,1979,1,TWL,MRO,UFLT,N,5523
977,1979,1,HKL,OSB,WDOW,N,969
977,1978,1,HKL,OSD,BANK,N,6283
258,1978,3,HKL,OSF,CHNA,N,3
154,1982,4,NET,OSD,SHRK,N,2505
211,1978,2,TWL,MRO,DOVR,N,41085
977,1978,4,HKL,OSD,URCK,N,146
977,1979,1,NET,OSD,RDBD,N,23
260,1978,1,TWL,OLA,SCOR,N,6
977,1981,1,NET,OSB,RDBD,N,17
977,1980,3,NET,OSD,RCK6,N,4
977,1982,2,HKL,OLA,OLVE,N,113
252,1981,1,TWL,OSF,BLCK,N,4228
977,1979,3,TWL,OLA,CLPR,N,51
977,1978,4,NET,OLA,YMTH,N,87
250,1980,2,HKL,CRS,POP,N,211
175,1981,3,NET,MRO,USKT,N,5145
977,1979,4,HKL,OLA,YEYE,N,486
253,1980,3,TWL,BDG,CNRY,N,79
250,1979,2,TWL,MRO,BCAC,N,210878
977,1982,2,TWL,OSB,GSPT,N,26939
160,1981,3,TWL,OSB,SHRK,N,101
977,1979,2,HKL,OSB,WDOW,N,581
250,1980,2,TWL,ERK,YTRK,N,2904
152,1978,3,HKL,OSB,DSRK,N,645
270,1978,1,TWL,MNT,SSPN,N,1002
977,1981,1,HKL,OSD,GBLC,N,113
245,1981,3,TWL,MRO,CWCD,N,99
190,1978,3,FPT,OSF,SABL,N,94118
495,1982,2,TWL,CRS,PWHT,N,59327
150,1978,4,NET,OSB,SHRK,N,11186
190,1982,1,HKL,OLA,SABL,N,2
977,1981,2,NET,OSD,CMEL,N,1757
250,1981,3,HKL,ERK,YEYE,N,24601
153,1981,4,NET,OSB,LSRK,N,380
153,1979,4,HKL,OSF,LSRK,N,1080
977,1979,1,HKL,OSB,SPKL,N,2770
956,1982,4,TWL,MNT,GSRK,N,7159
271,1980,4,HKL,OSF,POP,N,58
977,1978,1,NET,OSD,STAR,N,272
957,1982,4,HKL,MRO,VRML,N,25
222,1980,4,TWL,OSB,CHLB,N,31967
225,1979,1,TWL,OSB,UDAB,N,46
267,1982,1,TWL,ERK,BCAC,N,389
977,1980,4,NET,OSD,VRML,N,379
253,1978,3,TWL,BDG,GSPT,N,214
175,1980,1,FPT,MRO,USKT,N,18
265,1979,3,HKL,MNT,GSPT,N,151
165,1978,4,TWL,OSB,ASRK,N,17469
959,1980,3,HKL,MRO,GSPT,N,2555
209,1979,4,TWL,BDG,PTRL,N,6221
977,1979,3,TWL,OSB,FLAG,N,422
253,1982,4,TWL,MNT,SNOS,N,1054
208,1979,1,TWL,CRS,BSOL,N,62774
258,1982,3,HKL,CRS,CHNA,N,8
198,1982,3,TWL,CRS,GRDR,N,827
222,1981,1,HKL,OLA,CHLB,N,599
222,1979,3,FPT,MNT,CHLB,N,92
977,1981,2,HKL,OLA,WDOW,N,5228
250,1981,1,NET,MRO,BLGL,N,129
250,1982,4,TWL,ERK,COPP,N,625
253,1981,3,FPT,MRO,BCAC,N,71
252,1980,3,HKL,OSF,BLCK,N,243
261,1979,4,FPT,BDG,CBZN,N,136
231,1982,3,NET,MRO,STRY,N,322
250,1981,4,HKL,CRS,DBRK,N,4418
956,1980,2,HKL,OSF,BANK,N,210
250,1978,1,NET,OSF,WDOW,N,502
253,1979,1,TWL,OSF,CLPR,N,100798
250,1978,1,TWL,ERK,RDBD,N,527
977,1981,1,HKL,OSD,SNOS,N,553
977,1981,4,NET,OSB,RCK6,N,18
260,1980,2,HKL,OLA,SCOR,N,2009
435,1982,4,NET,OLA,OCRK,N,4826
250,1982,4,HKL,BDG,GSPT,N,294
250,1982,4,HKL,BRG,BDRK,N,2104
190,1979,4,FPT,OSF,SABL,N,63230
250,1979,1,HKL,BRG,DBRK,N,120
160,1981,1,TWL,OSF,SHRK,N,30
250,1978,3,HKL,OSF,YTRK,N,106
265,1978,3,HKL,BDG,URCK,N,21
167,1979,3,HKL,ERK,SHRK,N,27
977,1980,3,NET,OSD,SPKL,N,90
159,1981,2,TWL,BDG,SSRK,N,57
977,1982,2,HKL,OSD,CWCD,N,1228
977,1979,1,NET,OSD,OLVE,N,161
665,1979,2,TWL,OSF,BDRK,N,105
250,1982,2,TWL,MNT,STRK,N,9247
222,1980,4,FPT,OSD,CHLB,N,67
259,1982,3,NET,OSF,YTRK,N,200
203,1981,4,TWL,MRO,RSOL,N,33
260,1980,4,NET,OSD,SCOR,N,131
250,1978,2,TWL,ERK,BLCK,N,225532
977,1978,4,HKL,OLA,GSPT,N,10748
153,1979,2,NET,OSB,LSRK,N,1844
977,1980,4,HKL,OLA,YEYE,N,448
195,1979,2,NET,OSF,LCOD,N,596
959,1980,4,HKL,MRO,VRML,N,43514
203,1982,1,TWL,OSF,RSOL,N,2884
271,1978,3,TWL,ERK,SNOS,N,103
977,1978,2,HKL,OSB,BDRK,N,147
290,1978,3,HKL,MNT,KLPG,N,590
250,1978,4,HKL,BRG,BLCK,N,6
250,1978,1,NET,OSF,SPKL,N,33
207,1982,3,TWL,BDG,REX,N,2717
261,1982,4,HKL,BDG,CBZN,N,120
222,1981,3,NET,BDG,CHLB,N,13917
195,1982,4,HKL,OSD,LCOD,N,174
250,1982,2,TWL,MNT,CWCD,N,5575
977,1979,1,TWL,OSB,YEYE,N,38
240,1979,4,TWL,MRO,UFLT,N,3041
253,1978,2,TWL,MRO,LCOD,N,3154
225,1982,3,HKL,MRO,UDAB,N,4
250,1981,2,TWL,BRG,GSPT,N,2759
190,1980,2,HKL,OSD,SABL,N,12857
153,1982,2,HKL,OSB,LSRK,N,19
977,1979,1,TWL,OLA,BLGL,N,1
435,1981,4,HKL,MNT,OCRK,N,37
250,1981,1,NET,MRO,CNRY,N,1
250,1980,1,TWL,CRS,BCAC,N,19911
977,1981,4,HKL,OSD,URCK,N,81
977,1979,3,HKL,OLA,CLPR,N,10581
265,1978,2,HKL,MRO,GSRK,N,1217
977,1982,3,HKL,OSB,CLPR,N,8919
261,1982,3,HKL,MNT,CBZN,N,55
977,1980,3,HKL,OSD,BANK,N,7704
977,1982,2,NET,OSB,VRML,N,274
977,1979,3,TWL,OLA,WDOW,N,12
977,1981,1,HKL,OSB,PRRK,N,40
250,1979,4,TWL,CRS,POP,N,53
977,1980,2,NET,OLA,BDRK,N,102
250,1981,4,HKL,MRO,BDRK,N,1885
977,1978,1,HKL,OSD,BLGL,N,119342
259,1981,1,HKL,BDG,YTRK,N,270
265,1979,3,HKL,MRO,CWCD,N,14574
207,1981,4,TWL,CRS,REX,N,60805
250,1981,4,HKL,MRO,CNRY,N,22739
153,1979,3,HKL,OLA,LSRK,N,1444
209,1979,2,TWL,BRG,PTRL,N,49554
977,1981,2,HKL,OSB,FLAG,N,419
250,1981,3,TWL,BRG,CWCD,N,16650
159,1981,2,TWL,MNT,SSRK,N,680
495,1980,2,TWL,BRG,PWHT,N,1095
211,1978,4,TWL,ERK,DOVR,N,1589021
211,1981,3,TWL,CRS,DOVR,N,1096494
956,1982,4,TWL,OSF,BCAC,N,334043
162,1981,4,NET,OSB,SHRK,N,22
250,1981,4,HKL,BDG,YEYE,N,1496
250,1978,1,TWL,BDG,ARRA,N,3
267,1980,3,HKL,MNT,BRWN,N,4440
269,1982,3,TWL,BDG,WDOW,N,2030025
250,1982,1,TWL,ERK,BCAC,N,17910
977,1979,1,HKL,OSB,CLPR,N,13691
253,1978,2,NET,MNT,WDOW,N,9670
260,1981,1,HKL,OLA,SCOR,N,2589
209,1978,3,NET,MRO,PTRL,N,2
250,1978,2,HKL,BRG,BCAC,N,6107
153,1981,1,TWL,MRO,LSRK,N,26
977,1982,4,HKL,OSD,YEYE,N,26
190,1979,3,HKL,OSB,SABL,N,2
665,1979,4,NET,MRO,BDRK,N,5
977,1981,4,NET,OSD,CNRY,N,381
222,1982,3,FPT,OLA,CHLB,N,116
977,1979,4,NET,OLA,FLAG,N,364
153,1982,4,NET,OSF,LSRK,N,601
956,1982,3,TWL,MRO,CLPR,N,145838
667,1980,1,HKL,MRO,BLGL,N,1411
259,1980,4,HKL,BDG,YTRK,N,413
977,1979,3,TWL,OSB,SNOS,N,1667
250,1981,3,NET,OSF,REX,N,14
265,1978,1,HKL,MNT,COPP,N,57
250,1980,2,HKL,BRG,COPP,N,3992
190,1979,3,FPT,OLA,SABL,N,1329129
977,1979,2,TWL,OSB,CLPR,N,17641
977,1978,2,TWL,OSB,OLVE,N,1176
267,1982,2,TWL,CRS,BRWN,N,10438
151,1979,1,HKL,OSD,SHRK,N,39
155,1978,4,TWL,OSB,SHRK,N,30
250,1978,2,HKL,CRS,CNRY,N,32797
200,1978,3,NET,OSD,UFLT,N,123
271,1982,3,TWL,ERK,POP,N,7881
977,1978,2,HKL,OSB,CNRY,N,1041
253,1982,2,NET,MRO,BCAC,N,7739
977,1982,2,NET,OLA,BCAC,N,77299
246,1981,4,FPT,MRO,COPP,N,5
209,1980,3,TWL,CRS,PTRL,N,75488
159,1980,4,HKL,OSB,SSRK,N,94
240,1980,1,TWL,OSF,UFLT,N,179
977,1978,2,NET,OSD,VRML,N,434
253,1982,2,TWL,BRG,BCAC,N,4141
977,1982,2,TWL,OSB,COPP,N,44
977,1981,3,NET,OSB,FLAG,N,148
150,1981,4,NET,MNT,SHRK,N,1410
222,1982,4,NET,MRO,CHLB,N,17060
175,1979,3,HKL,OSF,USKT,N,27
253,1980,2,HKL,MRO,CWCD,N,561
250,1978,2,TWL,MNT,LCOD,N,1036
977,1979,2,TWL,OSB,SSPN,N,642
977,1979,3,NET,OLA,BCAC,N,37137
230,1979,3,TWL,OSF,UFLT,N,155751
206,1980,3,TWL,CRS,EGLS,N,245614
270,1982,3,TWL,ERK,SNOS,N,701
260,1982,4,HKL,OLA,SCOR,N,1401
222,1979,2,HKL,MNT,CHLB,N,217
262,1982,2,TWL,MRO,SSPN,N,1589
205,1979,2,NET,MRO,SSOL,N,28
977,1979,4,NET,OLA,PNKR,N,572
195,1982,1,NET,OSF,LCOD,N,3214
250,1978,4,TWL,BDG,YEYE,N,1528
225,1982,4,NET,OSD,UDAB,N,454
159,1980,1,NET,MRO,SSRK,N,174
260,1982,2,HKL,OSD,SCOR,N,10865
225,1980,2,TWL,OSB,UDAB,N,94
263,1978,3,HKL,MNT,GPHR,N,25773
250,1979,1,HKL,BRG,YEYE,N,25
175,1981,1,NET,OSF,USKT,N,190
977,1980,1,TWL,OSB,BLGL,N,485
977,1981,1,NET,OSD,GSRK,N,43
250,1982,3,HKL,ERK,COPP,N,3597
150,1981,3,NET,OSD,SHRK,N,26233
190,1980,2,FPT,MRO,SABL,N,247801
250,1978,3,HKL,BRG,LCOD,N,297
250,1981,3,NET,MRO,DBRK,N,17
290,1980,1,HKL,MNT,KLPG,N,98
207,1981,3,TWL,ERK,REX,N,234930
159,1978,4,HKL,BRG,SSRK,N,75
977,1979,3,HKL,OSB,GRAS,N,30
977,1981,2,HKL,OSB,COPP,N,1386
225,1982,3,TWL,CRS,UDAB,N,56044
977,1979,3,TWL,OSB,COPP,N,70
190,1981,3,FPT,OSF,SABL,N,2585
253,1981,4,TWL,MRO,CNRY,N,1580
151,1979,2,HKL,OLA,SHRK,N,2654
977,1981,2,HKL,OLA,SPKL,N,1926
261,1979,2,NET,OSB,CBZN,N,30
977,1978,1,HKL,OSB,CHNA,N,8
204,1978,2,HKL,OSB,FNTS,N,18
977,1982,4,TWL,OLA,SSPN,N,266
977,1982,3,HKL,OSB,SPKL,N,1804
977,1982,2,NET,OSB,WDOW,N,139
253,1979,3,TWL,MNT,PTRL,N,357
250,1978,3,HKL,BRG,YMTH,N,17
175,1978,4,HKL,ERK,USKT,N,21
253,1980,2,TWL,MRO,LCOD,N,8358
155,1979,2,HKL,MRO,SHRK,N,42
250,1978,2,HKL,ERK,CLPR,N,1666
977,1982,4,TWL,OSB,CLPR,N,5748
270,1981,1,TWL,MRO,SNOS,N,450
195,1982,3,TWL,OSB,LCOD,N,4211
977,1982,1,HKL,OLA,WDOW,N,10004
262,1979,2,TWL,CRS,SSPN,N,58226
153,1979,1,TWL,OSF,LSRK,N,9854
270,1978,1,TWL,MNT,CLPR,N,15982
250,1978,4,HKL,BRG,DBRK,N,1863
225,1979,3,TWL,MNT,UDAB,N,78156
250,1978,4,HKL,OSF,BRWN,N,3890
272,1978,2,FPT,OSF,SCLP,N,2
250,1982,3,HKL,MRO,YTRK,N,552
269,1982,1,TWL,CRS,WDOW,N,77935
190,1978,3,FPT,ERK,SABL,N,4330
250,1982,1,NET,BRG,CNRY,N,275
977,1979,3,HKL,OLA,SPKL,N,1580
977,1980,2,HKL,OSD,PNKR,N,25
253,1979,3,TWL,MNT,DOVR,N,272
153,1978,3,HKL,OSF,LSRK,N,16
246,1982,2,HKL,MRO,COPP,N,353
205,1981,2,NET,OSF,SSOL,N,51
977,1981,1,NET,OSB,GSPT,N,2159
977,1981,1,HKL,OSB,YEYE,N,2077
175,1980,4,NET,OSB,USKT,N,380
150,1978,3,TWL,MRO,SHRK,N,1690
959,1980,2,HKL,MNT,CLPR,N,9795
252,1979,3,HKL,ERK,BLCK,N,363
195,1981,2,TWL,MRO,LCOD,N,103520
977,1980,4,HKL,OSD,GSPT,N,299
250,1981,3,TWL,BRG,DBRK,N,43948
222,1981,1,NET,OSF,CHLB,N,2674
190,1978,2,HKL,OSF,SABL,N,24
977,1980,3,HKL,OSD,BLGL,N,146344
204,1980,4,HKL,OSF,FNTS,N,1369
977,1981,2,HKL,OSD,RCK3,N,1359
269,1978,3,HKL,MRO,WDOW,N,5
977,1978,3,NET,OLA,BRWN,N,86
225,1982,4,TWL,ERK,UDAB,N,9514
250,1981,3,TWL,ERK,CLPR,N,13302
253,1981,2,TWL,BRG,BCAC,N,36530
250,1981,3,HKL,OSF,BLGL,N,5462
205,1982,1,HKL,MRO,SSOL,N,5
190,1978,2,TWL,MNT,SABL,N,83960
253,1980,4,TWL,OSF,WDOW,N,12859
250,1979,3,HKL,BRG,MXRF,N,154
271,1978,3,TWL,CRS,SNOS,N,5
150,1981,1,NET,OSF,SHRK,N,1834
159,1982,1,NET,OSF,SSRK,N,1197
152,1978,1,TWL,MNT,DSRK,N,884
206,1982,4,TWL,MNT,EGLS,N,116400
150,1982,3,HKL,BRG,SHRK,N,390
977,1981,3,HKL,OSD,BANK,N,1807
206,1981,3,NET,OSB,EGLS,N,14
155,1982,2,HKL,OSD,SHRK,N,1204
200,1981,2,NET,MNT,UFLT,N,2206
222,1982,3,NET,OSD,CHLB,N,7816
250,1982,3,HKL,ERK,VRML,N,13473
222,1981,2,HKL,OSD,CHLB,N,405
201,1980,2,TWL,OSF,ARTH,N,22
250,1979,2,NET,OSF,BDRK,N,338
230,1978,3,TWL,MNT,UFLT,N,395
153,1980,2,TWL,MNT,LSRK,N,35
190,1978,3,TWL,BRG,SABL,N,403575
977,1978,3,HKL,OSB,PRRK,N,16
250,1979,1,HKL,MRO,BCAC,N,107653
150,1978,2,HKL,OSF,SHRK,N,85
977,1982,3,HKL,OSB,CWCD,N,8648
155,1980,3,NET,BDG,SHRK,N,297
250,1979,4,TWL,MRO,CLPR,N,11809
151,1982,2,NET,OSD,SHRK,N,66914
206,1982,2,TWL,MRO,EGLS,N,47178
207,1981,4,TWL,OSB,REX,N,1137
977,1979,4,NET,OLA,RDBD,N,572
207,1980,1,TWL,BRG,REX,N,66910
270,1982,2,TWL,BRG,ARRA,N,685
272,1978,4,FPT,MRO,SCLP,N,10
977,1982,3,HKL,OSB,BDRK,N,391
977,1979,3,HKL,OSD,SNOS,N,942
190,1981,3,TWL,ERK,SABL,N,1352322
230,1981,3,TWL,BRG,UFLT,N,1755
195,1980,1,TWL,CRS,LCOD,N,11661
262,1979,4,TWL,OSF,SSPN,N,28948
977,1982,2,HKL,OSB,BRNZ,N,15625
240,1982,2,TWL,ERK,UTRB,N,2056
977,1982,4,TWL,OSB,SSPN,N,209
240,1981,2,TWL,BRG,UTRB,N,60
250,1978,1,TWL,BDG,YTRK,N,32
977,1980,1,NET,OLA,FLAG,N,238
230,1981,3,NET,OLA,UFLT,N,13
977,1980,1,HKL,OSD,PNKR,N,23
977,1981,4,HKL,OSD,YEYE,N,15
977,1980,3,NET,OSD,PNKR,N,39
261,1982,4,TWL,OSF,CBZN,N,2532
265,1978,1,HKL,MNT,GBLC,N,286
977,1978,1,NET,OSD,SQRS,N,58
977,1981,3,NET,OLA,BDRK,N,193
250,1982,1,NET,MNT,CWCD,N,78
253,1980,4,TWL,OSF,CLPR,N,212796
262,1981,2,TWL,BRG,SSPN,N,170439
250,1981,1,FPT,ERK,URCK,N,145
977,1982,2,TWL,OSB,GSRK,N,29
198,1978,4,TWL,MNT,GRDR,N,360
211,1979,3,TWL,MNT,DOVR,N,844226
435,1982,3,HKL,OSD,OCRK,N,450
250,1982,2,TWL,MNT,SSPN,N,1340
977,1981,4,NET,OSD,SPKL,N,1008
977,1980,1,HKL,OLA,TREE,N,19
250,1979,3,HKL,MRO,BLGL,N,4392
253,1978,3,TWL,MRO,GSPT,N,1958
977,1981,3,NET,OSD,LSPN,N,32
977,1978,1,HKL,OLA,BCAC,N,20503
250,1982,1,NET,OSF,YTRK,N,38
250,1982,1,NET,BRG,STRK,N,3
262,1982,3,TWL,MRO,SSPN,N,2252
259,1978,4,HKL,MNT,YTRK,N,14480
240,1981,4,NET,MRO,UTRB,N,14
198,1980,1,TWL,BRG,GRDR,N,395
150,1979,2,HKL,MNT,SHRK,N,932
195,1980,4,FPT,BRG,LCOD,N,252
259,1978,2,HKL,MRO,YTRK,N,10
250,1980,3,HKL,CRS,CNRY,N,54420
253,1981,1,TWL,OSF,BDRK,N,18552
977,1982,2,NET,OLA,FLAG,N,302
977,1982,3,NET,OSD,SSPN,N,169
225,1978,3,TWL,MNT,UDAB,N,52407
258,1982,1,TWL,MNT,CHNA,N,9247
201,1981,4,TWL,CRS,ARTH,N,5845
209,1981,2,HKL,MNT,PTRL,N,153
150,1982,2,HKL,OSF,SHRK,N,768
230,1982,2,NET,BDG,UFLT,N,5688
150,1982,2,HKL,BDG,SHRK,N,61
254,1982,2,HKL,MNT,CLPR,N,1100
175,1981,3,TWL,BRG,USKT,N,34009
250,1981,1,HKL,MNT,CWCD,N,50
253,1978,3,TWL,MNT,BCAC,N,211654
250,1982,3,NET,OSF,REX,N,24
190,1981,2,NET,OLA,SABL,N,62
956,1980,3,HKL,MNT,CLPR,N,340
265,1978,3,TWL,OSF,URCK,N,515
225,1978,3,TWL,BDG,UDAB,N,11268
200,1979,1,NET,OSD,UFLT,N,95
159,1982,4,NET,OSB,SSRK,N,5117
977,1981,2,TWL,OSB,CLPR,N,2117
150,1979,4,NET,BDG,SHRK,N,11210
150,1982,2,HKL,MNT,SHRK,N,80
250,1981,3,NET,MRO,SNOS,N,88
977,1982,1,NET,OSD,GSRK,N,43
201,1981,4,TWL,ERK,ARTH,N,9054
155,1982,3,NET,OSB,SHRK,N,139417
260,1978,1,HKL,OSD,SCOR,N,1528
977,1982,4,NET,OSD,CNRY,N,474
250,1980,2,TWL,CRS,RDBD,N,1056
250,1982,3,NET,OSF,BLGL,N,977
207,1982,1,TWL,OSF,REX,N,110181
261,1982,3,HKL,BRG,CBZN,N,14
153,1978,1,TWL,OSF,LSRK,N,11155
225,1982,4,HKL,BDG,UDAB,N,3
259,1980,2,HKL,OSF,YTRK,N,3402
265,1978,4,HKL,OSF,URCK,N,16275
977,1980,2,NET,OLA,OLVE,N,73
167,1980,4,HKL,OSD,SHRK,N,410
150,1978,3,NET,MNT,SHRK,N,6798
205,1979,4,HKL,BDG,SSOL,N,10
977,1978,3,HKL,OSD,GBLC,N,116
222,1981,1,TWL,BRG,CHLB,N,35
265,1980,4,TWL,MNT,URCK,N,998
250,1981,4,HKL,OSF,YTRK,N,1625
250,1979,3,FPT,OSF,URCK,N,512
167,1979,2,HKL,OLA,SHRK,N,22019
256,1982,3,TWL,OSF,STAR,N,3685
155,1982,3,HKL,MRO,SHRK,N,446
250,1979,2,TWL,CRS,WDOW,N,160132
250,1981,2,HKL,BRG,GSRK,N,347
165,1981,3,NET,MRO,ASRK,N,19568
222,1981,2,HKL,ERK,CHLB,N,13
206,1982,1,TWL,OSD,EGLS,N,970
250,1978,2,TWL,ERK,DBRK,N,9332
261,1978,3,HKL,CRS,CBZN,N,10
250,1982,4,TWL,MRO,WDOW,N,204
155,1981,1,HKL,OLA,SHRK,N,52
977,1980,2,NET,OLA,BLCK,N,14
250,1978,3,HKL,BRG,MXRF,N,175
151,1980,3,HKL,OSB,SHRK,N,60
250,1980,3,TWL,CRS,GSPT,N,7212
250,1982,2,TWL,BDG,BCAC,N,272197
977,1978,4,HKL,OLA,BLCK,N,874
977,1978,4,NET,OLA,RDBD,N,239
977,1979,2,HKL,OSB,CHNA,N,13
250,1978,2,TWL,BDG,POP,N,1
977,1980,4,HKL,OSD,STAR,N,541
222,1981,3,TWL,MRO,CHLB,N,4646
159,1979,1,TWL,OSF,SSRK,N,4080
977,1981,3,HKL,OSB,SPKL,N,1459
977,1981,1,HKL,OSD,PNKR,N,5
152,1981,4,HKL,OLA,DSRK,N,2
977,1982,3,NET,OLA,BDRK,N,63
152,1978,1,FPT,OSB,DSRK,N,332
435,1978,4,NET,MRO,OCRK,N,505
159,1980,4,TWL,BRG,SSRK,N,6002
200,1980,2,NET,MNT,UFLT,N,2752
261,1981,4,TWL,OSF,CBZN,N,7418
153,1978,2,NET,OSF,LSRK,N,241
435,1981,1,NET,OSB,OCRK,N,2957
167,1979,3,NET,OSD,SHRK,N,3066
250,1978,2,TWL,ERK,STRK,N,2003
263,1982,4,FPT,MRO,GPHR,N,6
270,1979,4,TWL,ERK,SNOS,N,1128
222,1980,1,HKL,OLA,CHLB,N,42
665,1978,2,HKL,OSF,BDRK,N,45
261,1978,4,HKL,MNT,CBZN,N,2155
959,1980,3,HKL,MRO,VRML,N,11519
265,1979,4,HKL,CRS,URCK,N,21
175,1979,2,TWL,BDG,USKT,N,146
195,1979,1,NET,OSF,LCOD,N,1619
260,1981,4,FPT,OLA,SCOR,N,26
151,1981,3,NET,OLA,SHRK,N,112283
225,1981,1,TWL,MRO,UDAB,N,908
250,1981,1,NET,OSF,YTRK,N,140
151,1979,1,NET,OSB,SHRK,N,263
190,1980,3,TWL,ERK,SABL,N,973350
195,1979,1,HKL,BRG,LCOD,N,16684
250,1982,3,TWL,CRS,GSRK,N,11118
977,1981,3,NET,OLA,CNRY,N,1163
977,1978,3,TWL,OSB,BLGL,N,8212
250,1981,3,HKL,MRO,SPKL,N,368
155,1980,3,NET,MRO,SHRK,N,418
250,1980,3,TWL,BRG,GSRK,N,716
250,1978,1,HKL,OSF,BRWN,N,12332
435,1979,4,NET,OSF,OCRK,N,2809
262,1982,3,TWL,MNT,SSPN,N,52939
977,1982,3,NET,OSD,YEYE,N,48
977,1982,1,NET,OLA,CWCD,N,42327
209,1979,3,TWL,OLA,PTRL,N,155
977,1978,3,HKL,OSB,FLAG,N,328
977,1980,1,NET,OLA,ARRA,N,17
250,1978,3,HKL,MRO,CNRY,N,20
271,1978,3,TWL,CRS,DBRK,N,39
495,1979,3,TWL,BRG,PWHT,N,31926
150,1978,2,HKL,MNT,SHRK,N,747
977,1980,4,NET,OSB,CWCD,N,1522
250,1982,1,HKL,MRO,ROSY,N,125
211,1979,3,TWL,CRS,DOVR,N,1248353
207,1981,1,TWL,BRG,REX,N,75280
977,1982,3,NET,OSD,LSPN,N,24
195,1981,1,HKL,BRG,LCOD,N,10789
253,1981,4,TWL,OSF,BCAC,N,206877
