marketCategory,year,qtr,gearGroup,portComplex,species,live,comLands
663,1987,4,NET,MNT,CLPR,N,554
200,1989,3,TWL,MRO,UFLT,N,97
665,1983,4,TWL,MNT,BDRK,N,37
231,1985,4,NET,OSF,STRY,N,109
250,1988,1,TWL,OSF,WDOW,N,14344
153,1989,3,TWL,OSF,LSRK,N,151
956,1989,2,NET,OSD,CLPR,N,528
250,1987,1,FPT,OSD,URCK,N,4009
959,1988,1,HKL,OSF,CLPR,N,5597
959,1986,1,NET,MRO,YEYE,N,259
190,1990,1,TWL,CRS,SABL,N,215040
150,1983,3,TWL,MRO,SHRK,N,389
250,1987,2,TWL,ERK,POP,N,16152
956,1984,3,HKL,OSD,BCAC,N,1436
250,1986,4,HKL,BRG,URCK,N,5
956,1988,4,TWL,BDG,YTRK,N,512
206,1983,4,HKL,OSB,EGLS,N,27
959,1985,4,TWL,OSB,VRML,N,23
222,1983,1,HKL,MRO,CHLB,N,36
960,1988,4,NET,OSF,CLPR,N,5624
150,1984,4,NET,OSB,SHRK,N,360
250,1984,1,HKL,OLA,STAR,N,6427
153,1989,4,NET,OLA,LSRK,N,220
250,1990,1,NET,MRO,BANK,N,13826
250,1990,3,NET,OLA,BANK,N,87
208,1989,1,TWL,ERK,BSOL,N,496
961,1990,1,TWL,MRO,ARRA,N,42991
959,1987,1,HKL,MNT,VRML,N,2187
959,1986,2,HKL,CRS,CNRY,N,580
250,1985,3,NET,OLA,VRML,N,1465
959,1984,3,NET,OSB,CWCD,N,3629
167,1986,4,NET,OLA,SHRK,N,1008
258,1987,1,HKL,MNT,CHNA,N,26
250,1990,2,TWL,BDG,WDOW,N,4475
207,1984,1,TWL,OSF,REX,N,115448
175,1983,3,HKL,OSB,USKT,N,22
956,1986,1,NET,OSB,RDBD,N,227
957,1989,4,HKL,MNT,CHNA,N,35
959,1989,3,NET,MNT,BLCK,N,1439
959,1987,4,HKL,ERK,ROSY,N,67
956,1984,1,TWL,MNT,CLPR,N,112042
959,1984,3,HKL,OLA,BRNZ,N,6320
250,1984,3,TWL,BDG,BCAC,N,255348
655,1988,3,HKL,OSF,COPP,N,19
959,1983,4,TWL,CRS,BCAC,N,13067
205,1990,2,TWL,MRO,SSOL,N,313
195,1988,1,NET,OLA,LCOD,N,1058
959,1984,4,NET,OSF,BCAC,N,2418
231,1985,1,NET,MNT,STRY,N,784
153,1989,4,HKL,MRO,LSRK,N,55
262,1986,4,FPT,ERK,THDS,N,3445
495,1986,4,NET,OSF,PWHT,N,40
667,1986,3,TWL,OSB,BLGL,N,542
159,1989,2,TWL,OSB,SSRK,N,52
150,1984,2,HKL,MNT,SHRK,N,669
225,1985,3,HKL,OSF,UDAB,N,22
225,1983,2,TWL,OLA,UDAB,N,2
231,1987,4,TWL,BDG,STRY,N,815
956,1986,1,NET,OLA,WDOW,N,943
957,1987,3,HKL,BDG,BRWN,N,8944
153,1983,2,HKL,OSF,LSRK,N,1104
959,1985,4,TWL,OSB,GSPT,N,50
435,1985,2,HKL,MNT,OCRK,N,710
962,1987,1,HKL,MRO,BYEL,N,3430
959,1984,3,HKL,OLA,STAR,N,4567
269,1988,1,HKL,MNT,WDOW,N,110
253,1984,2,TWL,OSB,CLPR,N,7765
961,1990,3,TWL,OSF,SNOS,N,22091
190,1989,1,HKL,BDG,SABL,N,49522
154,1986,1,NET,OSB,SHRK,N,192
250,1985,2,TWL,ERK,BCAC,N,138913
960,1989,4,TWL,ERK,RSTN,N,1329
977,1983,1,TWL,OLA,CLPR,N,7313
151,1988,3,NET,MNT,SHRK,N,3172
961,1988,4,NET,MNT,ARRA,N,2630
959,1985,2,NET,OLA,RDBD,N,150
957,1988,2,HKL,BDG,URCK,N,8133
962,1987,4,HKL,BDG,BYEL,N,602
956,1987,2,HKL,OSB,BCAC,N,13402
959,1990,4,TWL,MRO,GSPT,N,517
167,1990,2,HKL,OSD,SHRK,N,18
195,1987,4,TWL,BRG,LCOD,N,109758
956,1985,2,HKL,OSF,SNOS,N,3
956,1987,1,NET,OLA,SNOS,N,1490
960,1990,4,TWL,BRG,BCAC,N,2398
959,1989,1,NET,OSF,STAR,N,594
956,1988,2,TWL,OSF,CLPR,N,3304
153,1985,2,NET,BDG,LSRK,N,3069
961,1988,2,TWL,ERK,RSTN,N,1922
959,1988,1,NET,OSF,RSTN,N,25
155,1986,2,HKL,OSD,SHRK,N,108
250,1990,3,TWL,MNT,COPP,N,15
959,1986,1,TWL,BRG,BCAC,N,7022
956,1983,1,TWL,MNT,SSPN,N,2150
165,1986,3,HKL,OSB,ASRK,N,257
961,1983,4,TWL,BRG,DBRK,N,90
961,1986,2,HKL,BRG,GSPT,N,3
250,1989,2,NET,MNT,ARRA,N,78
151,1989,3,NET,BDG,SHRK,N,50
207,1986,2,FPT,ERK,REX,N,52
250,1986,4,TWL,MRO,CLPR,N,1969
960,1988,4,TWL,ERK,SNOS,N,2199
961,1988,2,TWL,MNT,ARRA,N,8728
961,1985,1,NET,OSF,SNOS,N,1757
159,1984,3,HKL,OLA,SSRK,N,67
250,1990,2,TWL,ERK,BANK,N,837
956,1984,4,HKL,OSB,BCAC,N,3176
175,1989,3,FPT,OSB,USKT,N,3
250,1987,2,TWL,ERK,BLCK,N,85132
250,1985,4,HKL,OSF,SNOS,N,101
175,1985,3,NET,MNT,USKT,N,2753
435,1988,3,TWL,MRO,OCRK,N,351
200,1986,2,NET,MRO,UFLT,N,140
960,1986,1,HKL,OSB,STAR,N,222
957,1987,2,HKL,OSF,COPP,N,2374
250,1985,1,HKL,OSB,COPP,N,994
956,1984,1,NET,OLA,ARRA,N,1
190,1989,3,NET,OLA,SABL,N,360
959,1988,1,TWL,ERK,VRML,N,3
208,1985,3,TWL,MNT,BSOL,N,573
961,1984,3,TWL,OSF,SNOS,N,97852
230,1988,4,TWL,MNT,UFLT,N,601
200,1988,1,NET,MNT,UFLT,N,136
959,1990,1,HKL,ERK,RDBD,N,74
495,1990,2,HKL,OSF,PWHT,N,135
960,1985,3,TWL,ERK,POP,N,14340
261,1986,2,FPT,MRO,CBZN,N,2
159,1990,2,NET,MNT,SSRK,N,829
250,1987,3,NET,OSD,MXRF,N,403
956,1987,4,NET,MRO,CLPR,N,10683
959,1987,3,HKL,BRG,ARRA,N,21
225,1987,4,TWL,MRO,UDAB,N,3178
959,1986,2,HKL,CRS,BLGL,N,78
956,1989,3,TWL,MNT,DBRK,N,3889
250,1990,4,NET,OSF,SNOS,N,480
956,1983,4,TWL,OSF,YEYE,N,9
977,1983,1,TWL,OSB,COPP,N,18
250,1984,3,HKL,CRS,COPP,N,16189
159,1983,1,HKL,OSB,SSRK,N,82
959,1990,3,HKL,OSF,VRML,N,28592
961,1990,3,HKL,MNT,CLPR,N,14
203,1987,1,HKL,OSF,RSOL,N,7
250,1987,3,HKL,ERK,SNOS,N,364
195,1990,1,FPT,MRO,LCOD,N,61
249,1989,2,HKL,BDG,VRML,N,70
155,1989,3,NET,OSD,SHRK,N,13955
250,1989,1,HKL,ERK,RSTN,N,16
435,1988,3,FPT,OLA,OCRK,N,74
956,1986,4,HKL,MRO,CLPR,N,10414
959,1985,1,TWL,CRS,BCAC,N,211
435,1984,1,TWL,OLA,OCRK,N,2444
250,1986,1,FPT,OSD,URCK,N,1946
195,1986,4,NET,BDG,LCOD,N,3664
165,1990,2,NET,MRO,ASRK,N,4420
153,1988,2,HKL,MRO,LSRK,N,76
959,1987,3,HKL,CRS,ARRA,N,12
250,1985,1,TWL,CRS,CNRY,N,22395
956,1984,1,NET,MRO,FLAG,N,2
250,1988,1,TWL,BRG,DBRK,N,84928
667,1983,1,HKL,MRO,BLGL,N,1845
961,1985,2,TWL,MRO,ARRA,N,4870
222,1986,2,TWL,MNT,CHLB,N,2019
253,1988,1,NET,OSF,BCAC,N,27
250,1986,1,TWL,BRG,SNOS,N,1747
959,1985,1,NET,OSB,BCAC,N,1723
209,1988,4,HKL,OSF,PTRL,N,795
250,1983,3,TWL,MRO,YTRK,N,6311
956,1986,2,NET,OLA,SNOS,N,779
667,1987,4,TWL,MRO,BLGL,N,595
195,1987,4,TWL,CRS,LCOD,N,7716
150,1985,2,HKL,MNT,SHRK,N,633
175,1986,2,TWL,CRS,USKT,N,3620
956,1989,2,TWL,BDG,CNRY,N,1279
251,1987,3,HKL,MNT,BYEL,N,110
959,1990,1,HKL,OSB,GBLC,N,10131
959,1985,4,HKL,MRO,RSTN,N,291
962,1989,2,HKL,MRO,BRWN,N,94
195,1985,4,NET,BDG,LCOD,N,1142
222,1989,2,HKL,BRG,CHLB,N,251
207,1984,3,TWL,ERK,REX,N,169653
977,1983,2,NET,OSD,BLGL,N,79166
250,1983,3,TWL,OSF,CLPR,N,10324
959,1987,4,HKL,OLA,FLAG,N,770
250,1986,3,TWL,BDG,BCAC,N,40582
250,1987,1,HKL,OSB,BLGL,N,63361
250,1986,4,TWL,ERK,VRML,N,167
200,1985,2,NET,MRO,UFLT,N,316
245,1987,2,NET,OSB,CWCD,N,17072
265,1990,3,TWL,BRG,YEYE,N,128
956,1987,3,HKL,OSD,CLPR,N,56
250,1985,2,TWL,MNT,SPKL,N,47
230,1986,1,NET,MNT,UFLT,N,3308
150,1987,4,NET,OLA,SHRK,N,583
253,1984,2,TWL,BDG,BANK,N,16408
260,1983,2,TWL,OSB,SCOR,N,54
956,1989,3,TWL,BRG,GSPT,N,10901
153,1988,1,NET,OSF,LSRK,N,772
175,1986,3,NET,MRO,USKT,N,1276
250,1984,2,TWL,BDG,BLGL,N,571
150,1986,2,HKL,MNT,SHRK,N,50
250,1989,1,HKL,BRG,CLPR,N,12884
959,1989,4,NET,OSF,YEYE,N,702
959,1988,3,TWL,OSF,DBRK,N,1125
225,1987,1,TWL,OSF,UDAB,N,47579
231,1990,4,HKL,MRO,STRY,N,8
959,1990,4,NET,OSF,GSRK,N,12
959,1988,3,NET,MRO,RSTN,N,191
956,1986,3,TWL,BDG,WDOW,N,17
956,1984,3,HKL,OSD,URCK,N,44
222,1983,1,HKL,OSB,CHLB,N,924
250,1985,1,NET,OSB,COPP,N,388
230,1985,1,NET,MNT,UFLT,N,8549
250,1986,4,TWL,BRG,BANK,N,18563
198,1990,3,TWL,MRO,GRDR,N,15145
250,1987,2,HKL,BDG,BCAC,N,36214
190,1983,4,FPT,CRS,SABL,N,6280
959,1983,4,HKL,BDG,YTRK,N,181
961,1985,3,TWL,OSF,SNOS,N,106273
977,1983,4,TWL,OSD,SNOS,N,7
153,1984,1,NET,OSD,LSRK,N,1591
250,1986,2,HKL,BDG,BCAC,N,25112
250,1987,1,HKL,OSD,CMEL,N,20
230,1986,3,NET,MRO,UFLT,N,3858
959,1985,4,TWL,BRG,DBRK,N,6379
190,1983,2,TWL,MNT,SABL,N,66672
272,1990,3,TWL,OSF,SCLP,N,182
495,1988,4,HKL,OLA,PWHT,N,106
959,1986,4,TWL,OSF,BLGL,N,39507
959,1984,3,NET,MRO,CWCD,N,180
250,1986,3,HKL,ERK,SNOS,N,329
959,1984,4,TWL,BRG,DBRK,N,72497
250,1984,1,HKL,BRG,BLCK,N,6424
961,1987,3,TWL,ERK,GSPT,N,387
250,1990,1,TWL,BRG,CLPR,N,209922
250,1986,4,NET,OSF,SNOS,N,3663
262,1987,1,TWL,BDG,SSPN,N,74327
977,1983,3,TWL,OSB,URCK,N,271
959,1985,2,HKL,CRS,BLGL,N,97
259,1989,4,HKL,BDG,YTRK,N,320
153,1985,1,NET,OSD,LSRK,N,469
959,1985,3,HKL,CRS,CWCD,N,32
956,1987,3,TWL,OSF,BCAC,N,9452
956,1984,1,NET,OSD,SQRS,N,34
959,1988,2,HKL,OSD,CLPR,N,99
250,1983,1,TWL,MNT,BCAC,N,112675
959,1985,2,HKL,OSD,BLGL,N,7656
959,1987,1,HKL,CRS,YTRK,N,472
208,1988,4,TWL,CRS,BSOL,N,123
961,1983,3,NET,MNT,DBRK,N,64
231,1984,3,NET,OSF,STRY,N,1728
959,1984,2,HKL,OSD,CNRY,N,16
209,1986,3,NET,OLA,PTRL,N,141
259,1987,3,NET,OSF,YTRK,N,13957
956,1983,3,TWL,MRO,BCAC,N,273745
262,1984,3,TWL,MNT,CLPR,N,226
250,1983,4,TWL,CRS,SNOS,N,4877
209,1988,3,NET,MNT,PTRL,N,2888
960,1989,1,TWL,ERK,SHRP,N,23862
957,1988,2,HKL,OSF,QLBK,N,143
961,1989,1,NET,MNT,SNOS,N,33131
959,1989,3,HKL,CRS,SHRP,N,519
250,1987,1,HKL,CRS,POP,N,874
154,1986,4,NET,OSD,SHRK,N,1009
959,1988,4,HKL,ERK,BLGL,N,121
435,1990,3,TWL,MRO,OCRK,N,1338
250,1987,3,NET,OSD,WDOW,N,478
267,1990,4,HKL,OSF,BRWN,N,3425
956,1984,2,TWL,MRO,SSPN,N,827
175,1985,2,NET,OLA,USKT,N,1021
222,1984,3,TWL,OSF,CHLB,N,44840
250,1987,2,HKL,CRS,YTRK,N,91329
959,1990,3,HKL,ERK,DBRK,N,3157
956,1986,2,NET,MRO,LCOD,N,8126
960,1987,3,TWL,BRG,ARRA,N,9
230,1985,3,NET,MRO,UFLT,N,7851
250,1986,4,HKL,ERK,YMTH,N,19
261,1986,2,NET,OSB,CBZN,N,37
956,1986,2,TWL,MRO,BCAC,N,13077
175,1990,2,FPT,OSF,USKT,N,90
150,1984,3,TWL,OSF,SHRK,N,4935
250,1986,2,HKL,ERK,RDBD,N,20
250,1985,4,TWL,MNT,GSPT,N,231
959,1986,3,HKL,CRS,CWCD,N,173
959,1989,4,HKL,CRS,ARRA,N,8
435,1990,1,HKL,OLA,OCRK,N,3348
956,1989,3,HKL,OSF,BANK,N,9883
225,1990,4,HKL,CRS,UDAB,N,1182
262,1987,4,TWL,ERK,LSPN,N,186470
959,1990,4,TWL,OSF,GSPT,N,273
959,1988,3,HKL,ERK,ARRA,N,7
250,1987,3,TWL,BDG,CNRY,N,956
956,1986,3,TWL,BDG,BANK,N,399
959,1984,2,HKL,BDG,BANK,N,1049
250,1990,1,HKL,ERK,SSPN,N,6
956,1987,2,TWL,BRG,YTRK,N,4739
959,1985,2,TWL,BRG,YTRK,N,223
198,1983,4,TWL,ERK,GRDR,N,7420
250,1987,4,HKL,ERK,YMTH,N,47
956,1984,1,NET,OSD,BCAC,N,10888
961,1983,2,TWL,ERK,ARRA,N,170
956,1985,1,FPT,BDG,URCK,N,171
250,1984,3,TWL,MNT,YTRK,N,982
230,1983,1,TWL,CRS,UFLT,N,255
195,1985,3,HKL,OLA,LCOD,N,146
262,1983,4,TWL,OSF,SSPN,N,40037
190,1984,3,HKL,ERK,SABL,N,2202
150,1983,2,TWL,MNT,SHRK,N,2697
195,1983,2,NET,MNT,LCOD,N,61005
252,1990,1,HKL,BRG,BLCK,N,4893
667,1988,1,NET,OSB,SNOS,N,9829
956,1984,1,FPT,BDG,URCK,N,13
959,1983,4,TWL,BDG,RDBD,N,19
250,1984,3,TWL,OSB,FLAG,N,28
206,1990,3,TWL,BDG,EGLS,N,42561
195,1989,4,FPT,MRO,LCOD,N,628
250,1984,1,HKL,OSD,CMEL,N,67
246,1985,4,HKL,MRO,COPP,N,250
250,1987,3,TWL,BDG,WDOW,N,1330
175,1983,4,NET,OSF,USKT,N,378
435,1984,4,HKL,OSF,OCRK,N,200
262,1990,1,TWL,MNT,LSPN,N,427
250,1988,1,TWL,MNT,GSRK,N,4849
435,1985,4,HKL,OSB,OCRK,N,700
959,1989,1,HKL,OSF,YEYE,N,154
250,1989,2,NET,OSF,GSPT,N,154
211,1985,3,TWL,MNT,DOVR,N,371882
960,1986,3,TWL,BRG,ARRA,N,218
961,1988,2,NET,OSF,RCK6,N,907
175,1983,1,HKL,MNT,USKT,N,40
959,1984,3,HKL,OSD,BCAC,N,93
222,1985,3,TWL,OSF,CHLB,N,9365
250,1989,4,NET,OSF,BLGL,N,256
956,1985,2,TWL,MRO,SSPN,N,19
977,1983,1,HKL,OLA,YTRK,N,1254
960,1988,3,TWL,BDG,DBRK,N,4
435,1989,4,TWL,OSF,OCRK,N,11109
151,1983,4,HKL,OLA,SHRK,N,343
195,1990,1,TWL,OSB,LCOD,N,32
956,1986,1,TWL,OSF,SQRS,N,81
211,1986,1,TWL,OSF,DOVR,N,741576
977,1983,3,NET,OLA,CNRY,N,274
977,1983,1,NET,OLA,BRNZ,N,2830
959,1987,2,HKL,ERK,PRRK,N,41
959,1987,2,HKL,BRG,CWCD,N,37
655,1989,4,HKL,OSF,COPP,N,15
250,1990,3,HKL,OSB,BCAC,N,19061
269,1983,3,TWL,BDG,CLPR,N,483
962,1989,3,HKL,MRO,COPP,N,240
956,1986,1,NET,OLA,BLGL,N,12623
962,1988,4,HKL,MRO,KLPR,N,811
977,1983,1,NET,OSB,RDBD,N,31
956,1990,2,HKL,MNT,CLPR,N,3017
435,1988,4,NET,OSD,OCRK,N,126
153,1983,1,TWL,OSF,LSRK,N,2061
977,1983,1,NET,OLA,SNOS,N,1640
959,1985,2,NET,OSD,BLGL,N,5455
960,1986,3,TWL,ERK,POP,N,26024
959,1988,3,TWL,BRG,WDOW,N,19917
175,1986,3,NET,OSB,USKT,N,278
153,1986,4,NET,MNT,LSRK,N,651
959,1990,2,NET,OSD,SNOS,N,2062
190,1990,4,TWL,BRG,SABL,N,116006
225,1989,3,FPT,MRO,UDAB,N,29
959,1989,3,TWL,MNT,YEYE,N,100
267,1984,4,TWL,BDG,BRWN,N,245
250,1986,4,HKL,BRG,YEYE,N,617
956,1988,4,TWL,OSB,URCK,N,60
961,1990,4,TWL,MNT,ARRA,N,16253
150,1988,4,TWL,MNT,SHRK,N,354
250,1987,2,HKL,ERK,RDBD,N,93
961,1987,2,NET,MNT,CLPR,N,4
190,1985,3,HKL,ERK,SABL,N,70894
250,1988,3,NET,OSF,CLPR,N,10255
290,1990,2,HKL,OSF,KLPG,N,19
153,1990,4,NET,OLA,LSRK,N,526
154,1985,2,NET,OCA,SHRK,N,20
959,1989,3,HKL,BRG,DBRK,N,9952
960,1987,3,TWL,ERK,POP,N,7481
959,1989,2,HKL,MRO,BLGL,N,3950
254,1988,2,NET,OSD,CLPR,N,323
959,1987,1,NET,OSF,BANK,N,182
956,1990,4,TWL,MNT,TIGR,N,479
956,1990,1,HKL,OSF,RDBD,N,21
959,1987,2,HKL,OLA,STAR,N,357
956,1987,2,TWL,MNT,CLPR,N,86140
269,1989,2,HKL,OSF,WDOW,N,3781
977,1983,1,HKL,OSB,BANK,N,518
150,1985,3,TWL,OSF,SHRK,N,2132
250,1986,4,TWL,MNT,GSPT,N,3649
167,1987,4,NET,OSD,SHRK,N,39
250,1987,3,HKL,OSD,DBRK,N,60
225,1988,3,HKL,OSF,UDAB,N,20658
250,1990,3,HKL,MNT,CWCD,N,4
262,1988,4,TWL,ERK,SSPN,N,433382
259,1990,2,HKL,OLA,YTRK,N,21
250,1983,2,TWL,BRG,CLPR,N,201462
959,1984,2,NET,OSB,COPP,N,219
959,1985,3,HKL,MRO,CLPR,N,25519
211,1986,4,TWL,MRO,DOVR,N,795079
222,1985,3,NET,OLA,CHLB,N,33012
956,1988,2,HKL,MNT,BCAC,N,4414
250,1986,1,TWL,OSF,BANK,N,87140
250,1988,3,HKL,OSF,YTRK,N,100
667,1989,2,HKL,OSB,BLGL,N,29731
956,1986,4,TWL,MNT,BCAC,N,114941
956,1983,4,HKL,MNT,BANK,N,232
956,1990,4,NET,OLA,BLGL,N,16296
259,1988,3,HKL,BDG,YTRK,N,3000
956,1987,1,HKL,OSF,BANK,N,1566
261,1987,2,HKL,OSF,CBZN,N,25
956,1984,3,NET,MRO,SSPN,N,7
225,1987,1,NET,OSB,UDAB,N,213
160,1986,1,TWL,OSF,SHRK,N,43
959,1986,2,HKL,OSB,GSRK,N,353
961,1985,1,TWL,BRG,ARRA,N,773
245,1990,2,NET,MNT,CWCD,N,214
198,1985,3,TWL,ERK,GRDR,N,70026
961,1987,3,NET,OSF,ARRA,N,1017
207,1987,3,TWL,OSF,REX,N,25790
271,1983,1,TWL,ERK,POP,N,10851
956,1986,1,NET,OSB,WDOW,N,7806
258,1984,1,HKL,MNT,CHNA,N,545
222,1983,3,NET,OLA,CHLB,N,31663
977,1983,3,NET,OSD,RDBD,N,32
207,1990,1,TWL,MNT,REX,N,13682
253,1985,2,TWL,MRO,BLGL,N,2857
977,1983,4,NET,OLA,STAR,N,58
175,1985,1,TWL,MRO,USKT,N,59
956,1990,2,TWL,OSF,TIGR,N,1489
265,1988,1,HKL,BRG,YEYE,N,2140
262,1985,2,TWL,OSF,SSPN,N,127234
222,1989,1,TWL,CRS,CHLB,N,218
222,1985,4,TWL,BDG,CHLB,N,218
956,1984,2,NET,OSB,BCAC,N,27109
959,1984,2,NET,OLA,VRML,N,1477
959,1988,2,NET,OSF,GSPT,N,1110
261,1990,2,FPT,MRO,CBZN,N,89
240,1990,4,TWL,MNT,UTRB,N,20
957,1986,1,NET,BDG,URCK,N,769
206,1986,2,HKL,BRG,EGLS,N,90
253,1983,4,TWL,MRO,BANK,N,7079
262,1985,3,TWL,OSF,SSPN,N,53300
959,1989,1,HKL,MRO,RSTN,N,646
956,1989,3,NET,OSF,BCAC,N,5218
959,1989,3,HKL,CRS,GSPT,N,3547
956,1985,4,NET,MNT,SNOS,N,8324
959,1986,4,HKL,ERK,BLGL,N,12
960,1986,3,TWL,BRG,POP,N,1520
155,1990,1,NET,OSD,SHRK,N,46447
959,1987,2,HKL,BRG,BANK,N,346
252,1985,4,HKL,MNT,BLCK,N,6
206,1989,1,TWL,BRG,EGLS,N,135660
260,1985,3,NET,OLA,SCOR,N,305
956,1989,1,HKL,BRG,CNRY,N,149
956,1987,3,TWL,BRG,CNRY,N,190
960,1984,3,TWL,ERK,STRK,N,3473
153,1983,3,NET,OLA,LSRK,N,1410
959,1987,3,TWL,BRG,BANK,N,27
258,1987,3,HKL,MRO,CHNA,N,2
959,1988,3,HKL,OSB,GSRK,N,402
209,1990,4,TWL,ERK,PTRL,N,99841
151,1986,2,HKL,OLA,SHRK,N,5190
250,1985,2,TWL,MRO,SNOS,N,2513
290,1989,2,NET,MNT,KLPG,N,690
205,1986,1,TWL,OSF,SSOL,N,76643
250,1985,1,TWL,ERK,SNOS,N,4564
203,1989,4,HKL,BDG,RSOL,N,76
174,1988,2,TWL,OSB,SHRK,N,159
222,1983,1,NET,MRO,CHLB,N,4056
959,1989,2,HKL,MNT,BLGL,N,1478
956,1985,4,TWL,MRO,BLGL,N,632
245,1984,2,NET,OLA,CWCD,N,339
250,1983,2,TWL,MNT,SHRP,N,536
956,1987,2,HKL,BDG,YTRK,N,296
250,1985,3,TWL,ERK,CNRY,N,114184
959,1986,2,HKL,OSF,WDOW,N,1221
203,1988,2,TWL,BDG,RSOL,N,180
956,1985,1,HKL,OSD,OLVE,N,15
959,1988,1,NET,OSF,CNRY,N,327
435,1990,3,HKL,OSD,OCRK,N,155
959,1987,2,HKL,CRS,WDOW,N,2120
153,1988,2,NET,MNT,LSRK,N,242
250,1983,3,NET,MNT,SPKL,N,17330
959,1986,2,HKL,BDG,CLPR,N,4134
211,1983,2,TWL,ERK,DOVR,N,2384692
663,1986,2,NET,OSF,BANK,N,84114
250,1986,4,TWL,ERK,BCAC,N,18933
195,1983,1,FPT,MRO,LCOD,N,4
959,1987,4,HKL,BRG,ROSY,N,30
222,1987,1,NET,OSB,CHLB,N,112169
959,1986,1,TWL,ERK,URCK,N,135
956,1988,1,TWL,OSF,CLPR,N,6451
956,1986,1,NET,OLA,GSPT,N,384
155,1986,3,NET,OCA,SHRK,N,292
959,1986,4,NET,OLA,GSPT,N,154
245,1984,4,NET,OSD,BRNZ,N,1253
211,1988,2,FPT,OSF,DOVR,N,560
155,1987,2,TWL,CRS,SHRK,N,44
250,1990,2,HKL,CRS,BCAC,N,5285
959,1990,1,NET,MRO,GSPT,N,21
261,1984,1,NET,OSB,CBZN,N,12
206,1990,4,TWL,CRS,EGLS,N,12178
962,1990,1,HKL,MRO,STAR,N,15
250,1990,2,NET,OSD,SNOS,N,3103
495,1987,2,TWL,OSB,PWHT,N,290
977,1983,1,HKL,OSD,WDOW,N,204
250,1987,3,NET,MRO,BANK,N,4941
250,1986,4,HKL,BRG,BANK,N,3850
190,1986,3,HKL,BRG,SABL,N,689554
956,1990,4,HKL,OSF,SPKL,N,74
961,1988,4,NET,OSF,DBRK,N,2
250,1986,3,HKL,CRS,STRK,N,1211
250,1985,2,NET,BDG,CLPR,N,414
959,1983,3,TWL,BDG,WDOW,N,67
956,1984,1,NET,OSB,BRNZ,N,31
155,1985,3,TWL,OSF,SHRK,N,1028
956,1986,4,HKL,OSD,STAR,N,52
206,1986,2,NET,MRO,EGLS,N,589
961,1988,4,NET,OSF,SNOS,N,1201
153,1988,4,NET,MRO,LSRK,N,640
957,1990,3,HKL,BDG,QLBK,N,167
956,1986,2,NET,OSF,CLPR,N,289492
956,1986,4,NET,OLA,BDRK,N,880
200,1988,4,HKL,MRO,UFLT,N,15
959,1988,1,TWL,BRG,YTRK,N,4309
261,1990,3,HKL,ERK,CBZN,N,7807
153,1989,4,NET,OSB,LSRK,N,1100
956,1988,2,NET,MNT,CLPR,N,58733
203,1983,2,TWL,OSF,RSOL,N,1365
956,1985,1,TWL,BDG,CLPR,N,65022
959,1990,2,HKL,OLA,VRML,N,7636
250,1984,2,NET,OSD,SSPN,N,333
250,1983,2,NET,OSF,BCAC,N,14148
435,1985,4,NET,OSD,OCRK,N,25
250,1987,1,HKL,ERK,RDBD,N,10
205,1986,3,TWL,ERK,SSOL,N,9826
956,1990,1,TWL,BDG,GSRK,N,1074
250,1989,4,TWL,CRS,CNRY,N,5198
155,1990,2,NET,OSB,SHRK,N,3732
956,1983,1,TWL,BDG,CLPR,N,126478
165,1990,3,NET,BRG,ASRK,N,88
959,1986,2,HKL,BRG,STRK,N,96
204,1985,3,TWL,OSF,FNTS,N,1724
250,1986,3,HKL,ERK,CLPR,N,2324
959,1989,4,NET,MRO,VRML,N,393
959,1988,2,HKL,MNT,VRML,N,2822
263,1989,2,HKL,MNT,GPHR,N,8
956,1985,1,HKL,OSD,BLGL,N,4
165,1984,3,TWL,MRO,ASRK,N,607
959,1987,3,NET,OSD,GSPT,N,674
250,1985,1,NET,OLA,GSRK,N,45
959,1988,2,TWL,BDG,BCAC,N,1630
250,1988,2,HKL,CRS,CLPR,N,74143
961,1988,2,TWL,ERK,CLPR,N,7450
150,1985,2,NET,MNT,SHRK,N,7992
435,1990,2,HKL,OSF,OCRK,N,6024
201,1989,2,TWL,CRS,ARTH,N,4793
151,1989,3,HKL,MNT,SHRK,N,133
250,1984,4,TWL,BDG,SNOS,N,25818
209,1985,4,FPT,BDG,PTRL,N,1
247,1989,4,HKL,BRG,CNRY,N,6471
956,1989,2,NET,MNT,WDOW,N,35964
959,1989,2,TWL,ERK,BCAC,N,531
258,1988,2,HKL,BDG,CHNA,N,125
250,1987,3,TWL,BRG,WDOW,N,4707
258,1988,4,HKL,BRG,CHNA,N,160
956,1989,4,HKL,MNT,BANK,N,273
269,1990,2,TWL,OSF,BLGL,N,13702
960,1989,3,HKL,OSF,WDOW,N,188
200,1983,2,TWL,OSB,UFLT,N,92
956,1988,1,TWL,BRG,CLPR,N,430
250,1990,2,TWL,OSF,SSPN,N,2437
250,1990,1,TWL,ERK,GSRK,N,90
152,1989,3,NET,OSB,DSRK,N,847
957,1984,1,NET,BDG,URCK,N,1365
250,1984,1,HKL,ERK,BLCK,N,3560
961,1983,3,TWL,MRO,SNOS,N,4352
205,1983,3,HKL,MNT,SSOL,N,20
250,1990,3,TWL,ERK,RDBD,N,5592
250,1989,2,TWL,CRS,GSRK,N,1889
977,1983,2,NET,OSD,BRNZ,N,4261
