"","sampleNumber","clusterNumber","species","weight","year","qtr","calPort","portComplex","gearGroup","marketCategory","totalWeight","live"
"1822","197900735",2,"SBLY",1,1979,2,"MNT","MNT","TWL",956,7890,"N"
"1823","197900736",1,"LCOD",36,1979,2,"MNT","MNT","TWL",195,2980,"N"
"1824","197900736",2,"LCOD",34,1979,2,"MNT","MNT","TWL",195,2980,"N"
"1825","197900738",1,"BCAC",16,1979,3,"BRG","BRG","TWL",250,2020,"N"
"1826","197900738",1,"CLPR",19,1979,3,"BRG","BRG","TWL",250,2020,"N"
"1827","197900738",1,"CNRY",12,1979,3,"BRG","BRG","TWL",250,2020,"N"
"1828","197900738",1,"DBRK",5,1979,3,"BRG","BRG","TWL",250,2020,"N"
"1829","197900738",1,"STRK",1,1979,3,"BRG","BRG","TWL",250,2020,"N"
"1836","197900740",1,"BANK",12,1979,1,"FLN","ERK","TWL",250,821,"N"
"1837","197900740",1,"DBRK",15,1979,1,"FLN","ERK","TWL",250,821,"N"
"1838","197900740",1,"POP",12,1979,1,"FLN","ERK","TWL",250,821,"N"
"1839","197900740",1,"SNOS",3,1979,1,"FLN","ERK","TWL",250,821,"N"
"1840","197900740",1,"STRK",1,1979,1,"FLN","ERK","TWL",250,821,"N"
"1841","197900740",1,"WDOW",4,1979,1,"FLN","ERK","TWL",250,821,"N"
"1842","197900740",1,"YTRK",4,1979,1,"FLN","ERK","TWL",250,821,"N"
"1843","197900741",1,"LSPN",1,1979,1,"FLN","ERK","TWL",262,4607,"N"
"1844","197900741",1,"SSPN",57,1979,1,"FLN","ERK","TWL",262,4607,"N"
"1845","197900741",2,"LSPN",1,1979,1,"FLN","ERK","TWL",262,4607,"N"
"1846","197900741",2,"SSPN",57,1979,1,"FLN","ERK","TWL",262,4607,"N"
"1847","197900742",1,"LSPN",2,1979,1,"FLN","ERK","TWL",262,8442,"N"
"1848","197900742",1,"SSPN",59,1979,1,"FLN","ERK","TWL",262,8442,"N"
"1849","197900742",2,"LSPN",1,1979,1,"FLN","ERK","TWL",262,8442,"N"
"1850","197900742",2,"SSPN",60,1979,1,"FLN","ERK","TWL",262,8442,"N"
"1851","197900743",1,"SSPN",64,1979,1,"FLN","ERK","TWL",262,3724,"N"
"1852","197900743",2,"LSPN",1,1979,1,"FLN","ERK","TWL",262,3724,"N"
"1853","197900743",2,"SSPN",52,1979,1,"FLN","ERK","TWL",262,3724,"N"
"1854","197900744",1,"CNRY",32,1979,1,"FLN","ERK","TWL",250,194,"N"
"1855","197900744",1,"SLGR",3,1979,1,"FLN","ERK","TWL",250,194,"N"
"1856","197900744",1,"WDOW",14,1979,1,"FLN","ERK","TWL",250,194,"N"
"1857","197900744",1,"YTRK",7,1979,1,"FLN","ERK","TWL",250,194,"N"
"1858","197900744",2,"CNRY",12,1979,1,"FLN","ERK","TWL",250,194,"N"
"1859","197900744",2,"WDOW",25,1979,1,"FLN","ERK","TWL",250,194,"N"
"1860","197900744",2,"YTRK",11,1979,1,"FLN","ERK","TWL",250,194,"N"
"1861","197900745",1,"LSPN",24,1979,1,"FLN","ERK","TWL",262,5409,"N"
"1862","197900745",1,"SSPN",10,1979,1,"FLN","ERK","TWL",262,5409,"N"
"1863","197900746",1,"CLPR",5,1979,2,"FLN","ERK","TWL",250,55292,"N"
"1864","197900746",1,"WDOW",49,1979,2,"FLN","ERK","TWL",250,55292,"N"
"1865","197900746",2,"CLPR",6,1979,2,"FLN","ERK","TWL",250,55292,"N"
"1866","197900746",2,"WDOW",55,1979,2,"FLN","ERK","TWL",250,55292,"N"
"1867","197900747",1,"BCAC",1,1979,2,"FLN","ERK","TWL",250,61604,"N"
"1868","197900747",1,"CLPR",4,1979,2,"FLN","ERK","TWL",250,61604,"N"
"1869","197900747",1,"WDOW",53,1979,2,"FLN","ERK","TWL",250,61604,"N"
"1870","197900747",2,"CLPR",8,1979,2,"FLN","ERK","TWL",250,61604,"N"
"1871","197900747",2,"WDOW",51,1979,2,"FLN","ERK","TWL",250,61604,"N"
"1872","197900748",1,"LSPN",1,1979,2,"FLN","ERK","TWL",262,18354,"N"
"1873","197900748",1,"SSPN",62,1979,2,"FLN","ERK","TWL",262,18354,"N"
"1874","197900748",2,"SSPN",62,1979,2,"FLN","ERK","TWL",262,18354,"N"
"1875","197900749",1,"RDBD",5,1979,2,"FLN","ERK","TWL",250,596,"N"
"1876","197900749",1,"VRML",52,1979,2,"FLN","ERK","TWL",250,596,"N"
"1877","197900749",2,"VRML",62,1979,2,"FLN","ERK","TWL",250,596,"N"
"1878","197900750",1,"LSPN",6,1979,1,"FLN","ERK","TWL",262,15714,"N"
"1879","197900750",1,"SSPN",53,1979,1,"FLN","ERK","TWL",262,15714,"N"
"1880","197900750",2,"LSPN",5,1979,1,"FLN","ERK","TWL",262,15714,"N"
"1881","197900750",2,"SSPN",56,1979,1,"FLN","ERK","TWL",262,15714,"N"
"1882","197900751",1,"BCAC",34,1979,2,"FLN","ERK","TWL",250,10764,"N"
"1883","197900751",1,"CLPR",6,1979,2,"FLN","ERK","TWL",250,10764,"N"
"1884","197900751",1,"CNRY",9,1979,2,"FLN","ERK","TWL",250,10764,"N"
"1885","197900751",1,"GSPT",6,1979,2,"FLN","ERK","TWL",250,10764,"N"
"1886","197900751",1,"WDOW",3,1979,2,"FLN","ERK","TWL",250,10764,"N"
"1887","197900751",2,"BCAC",12,1979,2,"FLN","ERK","TWL",250,10764,"N"
"1888","197900751",2,"CLPR",10,1979,2,"FLN","ERK","TWL",250,10764,"N"
"1889","197900751",2,"CNRY",26,1979,2,"FLN","ERK","TWL",250,10764,"N"
"1890","197900751",2,"GSPT",3,1979,2,"FLN","ERK","TWL",250,10764,"N"
"1891","197900751",2,"WDOW",11,1979,2,"FLN","ERK","TWL",250,10764,"N"
"1892","197900752",1,"CLPR",18,1979,2,"FLN","ERK","TWL",250,36369,"N"
"1893","197900752",1,"CNRY",17,1979,2,"FLN","ERK","TWL",250,36369,"N"
"1894","197900752",1,"GSPT",6,1979,2,"FLN","ERK","TWL",250,36369,"N"
"1895","197900752",1,"WDOW",18,1979,2,"FLN","ERK","TWL",250,36369,"N"
"1896","197900752",1,"YTRK",7,1979,2,"FLN","ERK","TWL",250,36369,"N"
"1897","197900752",2,"CLPR",25,1979,2,"FLN","ERK","TWL",250,36369,"N"
"1898","197900752",2,"CNRY",11,1979,2,"FLN","ERK","TWL",250,36369,"N"
"1899","197900752",2,"WDOW",17,1979,2,"FLN","ERK","TWL",250,36369,"N"
"1900","197900752",2,"YTRK",10,1979,2,"FLN","ERK","TWL",250,36369,"N"
"1901","197900753",1,"CLPR",14,1979,2,"FLN","ERK","TWL",250,24454,"N"
"1902","197900753",1,"WDOW",47,1979,2,"FLN","ERK","TWL",250,24454,"N"
"1903","197900753",2,"CLPR",13,1979,2,"FLN","ERK","TWL",250,24454,"N"
"1904","197900753",2,"WDOW",49,1979,2,"FLN","ERK","TWL",250,24454,"N"
"1905","197900754",1,"BCAC",31,1979,2,"FLN","ERK","TWL",250,5121,"N"
"1906","197900754",1,"CLPR",9,1979,2,"FLN","ERK","TWL",250,5121,"N"
"1907","197900754",1,"CNRY",12,1979,2,"FLN","ERK","TWL",250,5121,"N"
"1908","197900754",1,"YTRK",3,1979,2,"FLN","ERK","TWL",250,5121,"N"
"1909","197900754",2,"BCAC",26,1979,2,"FLN","ERK","TWL",250,5121,"N"
"1910","197900754",2,"CLPR",8,1979,2,"FLN","ERK","TWL",250,5121,"N"
"1911","197900754",2,"CNRY",23,1979,2,"FLN","ERK","TWL",250,5121,"N"
"1912","197900754",2,"RDBD",2,1979,2,"FLN","ERK","TWL",250,5121,"N"
"1913","197900754",2,"YTRK",3,1979,2,"FLN","ERK","TWL",250,5121,"N"
"1914","197900755",1,"DBRK",54,1979,2,"FLN","ERK","TWL",250,3674,"N"
"1915","197900755",1,"POP",1,1979,2,"FLN","ERK","TWL",250,3674,"N"
"1916","197900755",1,"RDBD",1,1979,2,"FLN","ERK","TWL",250,3674,"N"
"1917","197900756",1,"BCAC",19,1979,2,"FLN","ERK","TWL",250,1916,"N"
"1918","197900756",1,"CNRY",9,1979,2,"FLN","ERK","TWL",250,1916,"N"
"1919","197900756",1,"RDBD",7,1979,2,"FLN","ERK","TWL",250,1916,"N"
"1920","197900756",1,"YTRK",27,1979,2,"FLN","ERK","TWL",250,1916,"N"
"1921","197900757",1,"POP",54,1979,2,"FLN","ERK","TWL",271,528,"N"
"1922","197900758",1,"BCAC",26,1979,2,"FLN","ERK","TWL",250,791,"N"
"1923","197900758",1,"CLPR",3,1979,2,"FLN","ERK","TWL",250,791,"N"
"1924","197900758",1,"CNRY",19,1979,2,"FLN","ERK","TWL",250,791,"N"
"1925","197900758",1,"YTRK",4,1979,2,"FLN","ERK","TWL",250,791,"N"
"1926","197900758",2,"BCAC",27,1979,2,"FLN","ERK","TWL",250,791,"N"
"1927","197900758",2,"BLCK",4,1979,2,"FLN","ERK","TWL",250,791,"N"
"1928","197900758",2,"CLPR",4,1979,2,"FLN","ERK","TWL",250,791,"N"
"1929","197900758",2,"CNRY",13,1979,2,"FLN","ERK","TWL",250,791,"N"
"1930","197900758",2,"WDOW",3,1979,2,"FLN","ERK","TWL",250,791,"N"
"1931","197900758",2,"YTRK",6,1979,2,"FLN","ERK","TWL",250,791,"N"
"1932","197900759",1,"BANK",2,1979,2,"FLN","ERK","TWL",250,26348,"N"
"1933","197900759",1,"WDOW",59,1979,2,"FLN","ERK","TWL",250,26348,"N"
"1934","197900759",2,"BANK",2,1979,2,"FLN","ERK","TWL",250,26348,"N"
"1935","197900759",2,"WDOW",58,1979,2,"FLN","ERK","TWL",250,26348,"N"
"1936","197900760",1,"BCAC",1,1979,2,"FLN","ERK","TWL",250,38052,"N"
"1937","197900760",1,"CLPR",8,1979,2,"FLN","ERK","TWL",250,38052,"N"
"1938","197900760",1,"WDOW",53,1979,2,"FLN","ERK","TWL",250,38052,"N"
"1939","197900760",2,"CLPR",3,1979,2,"FLN","ERK","TWL",250,38052,"N"
"1940","197900760",2,"WDOW",48,1979,2,"FLN","ERK","TWL",250,38052,"N"
"1941","197900761",1,"BCAC",14,1979,2,"FLN","ERK","TWL",250,16844,"N"
"1942","197900761",1,"CLPR",33,1979,2,"FLN","ERK","TWL",250,16844,"N"
"1943","197900761",1,"CNRY",13,1979,2,"FLN","ERK","TWL",250,16844,"N"
"1944","197900762",1,"ARRA",3,1979,2,"FLN","ERK","TWL",250,1140,"N"
"1945","197900762",1,"BCAC",4,1979,2,"FLN","ERK","TWL",250,1140,"N"
"1946","197900762",1,"CLPR",6,1979,2,"FLN","ERK","TWL",250,1140,"N"
"1947","197900762",1,"GSRK",12,1979,2,"FLN","ERK","TWL",250,1140,"N"
"1948","197900762",1,"RSTN",2,1979,2,"FLN","ERK","TWL",250,1140,"N"
"1949","197900762",1,"STRK",29,1979,2,"FLN","ERK","TWL",250,1140,"N"
"1950","197900763",1,"BCAC",16,1979,2,"FLN","ERK","TWL",250,261,"N"
"1951","197900763",1,"CNRY",12,1979,2,"FLN","ERK","TWL",250,261,"N"
"1952","197900763",1,"GSPT",4,1979,2,"FLN","ERK","TWL",250,261,"N"
"1953","197900763",1,"WDOW",4,1979,2,"FLN","ERK","TWL",250,261,"N"
"1954","197900763",1,"YTRK",12,1979,2,"FLN","ERK","TWL",250,261,"N"
"1955","197900763",2,"BCAC",31,1979,2,"FLN","ERK","TWL",250,261,"N"
"1956","197900763",2,"GSPT",12,1979,2,"FLN","ERK","TWL",250,261,"N"
"1957","197900763",2,"WDOW",7,1979,2,"FLN","ERK","TWL",250,261,"N"
"1958","197900763",2,"YTRK",4,1979,2,"FLN","ERK","TWL",250,261,"N"
"1959","197900764",1,"WDOW",57,1979,3,"FLN","ERK","TWL",250,83409,"N"
"1960","197900764",2,"WDOW",60,1979,3,"FLN","ERK","TWL",250,83409,"N"
"1961","197900765",1,"BCAC",2,1979,3,"FLN","ERK","TWL",250,293,"N"
"1962","197900765",1,"GSRK",33,1979,3,"FLN","ERK","TWL",250,293,"N"
"1963","197900765",1,"STRK",10,1979,3,"FLN","ERK","TWL",250,293,"N"
"1964","197900766",1,"BCAC",6,1979,3,"FLN","ERK","TWL",250,397,"N"
"1965","197900766",1,"CNRY",37,1979,3,"FLN","ERK","TWL",250,397,"N"
"1966","197900766",1,"RDBD",6,1979,3,"FLN","ERK","TWL",250,397,"N"
"1967","197900766",1,"WDOW",3,1979,3,"FLN","ERK","TWL",250,397,"N"
"1968","197900766",2,"BCAC",4,1979,3,"FLN","ERK","TWL",250,397,"N"
"1969","197900766",2,"CNRY",31,1979,3,"FLN","ERK","TWL",250,397,"N"
"1970","197900766",2,"POP",2,1979,3,"FLN","ERK","TWL",250,397,"N"
"1971","197900766",2,"WDOW",3,1979,3,"FLN","ERK","TWL",250,397,"N"
"1972","197900766",2,"YTRK",3,1979,3,"FLN","ERK","TWL",250,397,"N"
"1973","197900767",1,"SSPN",57,1979,3,"FLN","ERK","TWL",262,23548,"N"
"1974","197900767",2,"SSPN",55,1979,3,"FLN","ERK","TWL",262,23548,"N"
"1975","197900768",1,"WDOW",60,1979,3,"FLN","ERK","TWL",250,80227,"N"
"1976","197900768",2,"WDOW",59,1979,3,"FLN","ERK","TWL",250,80227,"N"
"1977","197900769",1,"BCAC",24,1979,3,"FLN","ERK","TWL",250,3064,"N"
"1978","197900769",1,"CNRY",10,1979,3,"FLN","ERK","TWL",250,3064,"N"
"1979","197900769",1,"GSPT",2,1979,3,"FLN","ERK","TWL",250,3064,"N"
"1980","197900769",1,"POP",2,1979,3,"FLN","ERK","TWL",250,3064,"N"
"1981","197900769",1,"YTRK",37,1979,3,"FLN","ERK","TWL",250,3064,"N"
"1982","197900769",2,"BCAC",22,1979,3,"FLN","ERK","TWL",250,3064,"N"
"1983","197900769",2,"CLPR",2,1979,3,"FLN","ERK","TWL",250,3064,"N"
"1984","197900769",2,"CNRY",24,1979,3,"FLN","ERK","TWL",250,3064,"N"
"1985","197900769",2,"YTRK",6,1979,3,"FLN","ERK","TWL",250,3064,"N"
"1986","197900770",1,"SSPN",58,1979,3,"FLN","ERK","TWL",262,1517,"N"
"1987","197900771",1,"BCAC",6,1979,3,"FLN","ERK","TWL",250,1401,"N"
"1988","197900771",1,"CNRY",36,1979,3,"FLN","ERK","TWL",250,1401,"N"
"1989","197900771",1,"YTRK",3,1979,3,"FLN","ERK","TWL",250,1401,"N"
"1990","197900772",1,"SSPN",62,1979,3,"FLN","ERK","TWL",262,6361,"N"
"1991","197900772",2,"SSPN",59,1979,3,"FLN","ERK","TWL",262,6361,"N"
"1992","197900773",1,"CLPR",50,1979,3,"FLN","ERK","TWL",250,3119,"N"
"1993","197900773",1,"CNRY",7,1979,3,"FLN","ERK","TWL",250,3119,"N"
"1994","197900773",2,"BCAC",6,1979,3,"FLN","ERK","TWL",250,3119,"N"
"1995","197900773",2,"CLPR",47,1979,3,"FLN","ERK","TWL",250,3119,"N"
"1996","197900773",2,"CNRY",2,1979,3,"FLN","ERK","TWL",250,3119,"N"
"1997","197900774",1,"WDOW",60,1979,3,"FLN","ERK","TWL",250,37698,"N"
"1998","197900774",2,"WDOW",63,1979,3,"FLN","ERK","TWL",250,37698,"N"
"1999","197900775",1,"WDOW",49,1979,3,"FLN","ERK","TWL",250,86575,"N"
"2000","197900776",1,"BCAC",16,1979,3,"FLN","ERK","TWL",250,10022,"N"
"2001","197900776",1,"CLPR",27,1979,3,"FLN","ERK","TWL",250,10022,"N"
"2002","197900776",1,"YTRK",2,1979,3,"FLN","ERK","TWL",250,10022,"N"
"2003","197900776",2,"BCAC",18,1979,3,"FLN","ERK","TWL",250,10022,"N"
"2004","197900776",2,"CLPR",30,1979,3,"FLN","ERK","TWL",250,10022,"N"
"2005","197900776",2,"YTRK",1,1979,3,"FLN","ERK","TWL",250,10022,"N"
"2006","197900778",1,"BCAC",34,1979,1,"SF","OSF","TWL",956,19935,"N"
"2007","197900778",1,"CLPR",8,1979,1,"SF","OSF","TWL",956,19935,"N"
"2008","197900778",1,"WDOW",10,1979,1,"SF","OSF","TWL",956,19935,"N"
"2009","197900778",2,"BCAC",4,1979,1,"SF","OSF","TWL",956,19935,"N"
"2010","197900778",2,"CLPR",25,1979,1,"SF","OSF","TWL",956,19935,"N"
"2011","197900778",2,"WDOW",21,1979,1,"SF","OSF","TWL",956,19935,"N"
"2012","197900779",1,"LSPN",10,1979,1,"SF","OSF","TWL",262,3195,"N"
"2013","197900779",1,"SSPN",47,1979,1,"SF","OSF","TWL",262,3195,"N"
"2014","197900779",2,"LSPN",10,1979,1,"SF","OSF","TWL",262,3195,"N"
"2015","197900779",2,"SSPN",45,1979,1,"SF","OSF","TWL",262,3195,"N"
"2016","197900780",1,"BCAC",51,1979,1,"SF","OSF","TWL",956,11150,"N"
"2017","197900780",1,"CLPR",2,1979,1,"SF","OSF","TWL",956,11150,"N"
"2018","197900780",2,"BCAC",49,1979,1,"SF","OSF","TWL",956,11150,"N"
"2019","197900780",2,"CLPR",2,1979,1,"SF","OSF","TWL",956,11150,"N"
"2020","197900781",1,"BCAC",30,1979,1,"SF","OSF","TWL",250,2215,"N"
"2021","197900781",1,"CLPR",10,1979,1,"SF","OSF","TWL",250,2215,"N"
"2022","197900781",1,"YEYE",8,1979,1,"SF","OSF","TWL",250,2215,"N"
"2023","197900781",2,"BCAC",40,1979,1,"SF","OSF","TWL",250,2215,"N"
"2024","197900781",2,"CLPR",6,1979,1,"SF","OSF","TWL",250,2215,"N"
"2025","197900781",2,"GSPT",4,1979,1,"SF","OSF","TWL",250,2215,"N"
"2026","197900782",1,"BCAC",29,1979,2,"SF","OSF","TWL",956,12180,"N"
"2027","197900782",1,"CLPR",19,1979,2,"SF","OSF","TWL",956,12180,"N"
"2028","197900782",1,"GSRK",1,1979,2,"SF","OSF","TWL",956,12180,"N"
"2029","197900782",2,"BCAC",27,1979,2,"SF","OSF","TWL",956,12180,"N"
"2030","197900782",2,"CLPR",18,1979,2,"SF","OSF","TWL",956,12180,"N"
"2031","197900782",2,"RDBD",2,1979,2,"SF","OSF","TWL",956,12180,"N"
"2032","197900783",1,"LSPN",1,1979,2,"SF","OSF","TWL",262,4210,"N"
"2033","197900783",1,"SSPN",45,1979,2,"SF","OSF","TWL",262,4210,"N"
"2034","197900783",2,"LSPN",2,1979,2,"SF","OSF","TWL",262,4210,"N"
"2035","197900783",2,"SSPN",44,1979,2,"SF","OSF","TWL",262,4210,"N"
"2036","197900785",1,"LSPN",9,1979,2,"SF","OSF","TWL",262,3480,"N"
"2037","197900785",1,"SSPN",40,1979,2,"SF","OSF","TWL",262,3480,"N"
"2038","197900785",2,"LSPN",6,1979,2,"SF","OSF","TWL",262,3480,"N"
"2039","197900785",2,"SSPN",44,1979,2,"SF","OSF","TWL",262,3480,"N"
"2040","197900786",1,"BCAC",10,1979,1,"BRG","BRG","TWL",250,2030,"N"
"2041","197900786",1,"CLPR",33,1979,1,"BRG","BRG","TWL",250,2030,"N"
"2042","197900787",1,"BCAC",35,1979,2,"SF","OSF","TWL",956,3480,"N"
"2043","197900787",1,"CLPR",10,1979,2,"SF","OSF","TWL",956,3480,"N"
"2044","197900787",2,"BCAC",34,1979,2,"SF","OSF","TWL",956,3480,"N"
"2045","197900787",2,"CLPR",7,1979,2,"SF","OSF","TWL",956,3480,"N"
"2046","197900788",1,"ARRA",6,1979,2,"SF","OSF","TWL",956,18425,"N"
"2047","197900788",1,"BCAC",23,1979,2,"SF","OSF","TWL",956,18425,"N"
"2048","197900788",1,"CLPR",21,1979,2,"SF","OSF","TWL",956,18425,"N"
"2049","197900788",1,"CNRY",2,1979,2,"SF","OSF","TWL",956,18425,"N"
"2050","197900788",2,"BCAC",12,1979,2,"SF","OSF","TWL",956,18425,"N"
"2051","197900788",2,"CLPR",38,1979,2,"SF","OSF","TWL",956,18425,"N"
"2052","197900789",1,"BCAC",44,1979,2,"SF","OSF","TWL",956,11760,"N"
"2053","197900789",1,"CLPR",6,1979,2,"SF","OSF","TWL",956,11760,"N"
"2054","197900789",2,"BCAC",52,1979,2,"SF","OSF","TWL",956,11760,"N"
"2055","197900789",2,"CLPR",4,1979,2,"SF","OSF","TWL",956,11760,"N"
"2056","197900790",1,"BCAC",47,1979,3,"SF","OSF","TWL",956,5500,"N"
"2057","197900790",1,"CLPR",10,1979,3,"SF","OSF","TWL",956,5500,"N"
"2058","197900790",2,"BCAC",40,1979,3,"SF","OSF","TWL",956,5500,"N"
"2059","197900790",2,"CLPR",9,1979,3,"SF","OSF","TWL",956,5500,"N"
"2060","197900791",1,"SNOS",50,1979,3,"SF","OSF","TWL",270,1900,"N"
"2061","197900791",2,"SNOS",51,1979,3,"SF","OSF","TWL",270,1900,"N"
"2062","197900792",1,"BCAC",12,1979,3,"SF","OSF","TWL",956,16285,"N"
"2063","197900792",1,"CLPR",39,1979,3,"SF","OSF","TWL",956,16285,"N"
"2064","197900792",2,"BCAC",17,1979,3,"SF","OSF","TWL",956,16285,"N"
"2065","197900792",2,"CLPR",34,1979,3,"SF","OSF","TWL",956,16285,"N"
"2066","197900793",1,"BCAC",55,1979,4,"SF","OSF","TWL",956,16115,"N"
"2067","197900793",2,"BCAC",59,1979,4,"SF","OSF","TWL",956,16115,"N"
"2068","197900794",1,"BCAC",51,1979,4,"SF","OSF","TWL",956,7685,"N"
"2069","197900794",1,"CLPR",3,1979,4,"SF","OSF","TWL",956,7685,"N"
"2070","197900794",2,"ARRA",1,1979,4,"SF","OSF","TWL",956,7685,"N"
"2071","197900794",2,"BCAC",43,1979,4,"SF","OSF","TWL",956,7685,"N"
"2072","197900794",2,"CLPR",7,1979,4,"SF","OSF","TWL",956,7685,"N"
"2073","197900795",1,"BCAC",48,1979,3,"MNT","MNT","TWL",956,2890,"N"
"2074","197900795",1,"CLPR",3,1979,3,"MNT","MNT","TWL",956,2890,"N"
"2075","197900795",1,"STRK",1,1979,3,"MNT","MNT","TWL",956,2890,"N"
"2076","197900795",2,"BCAC",48,1979,3,"MNT","MNT","TWL",956,2890,"N"
"2077","197900795",2,"CLPR",5,1979,3,"MNT","MNT","TWL",956,2890,"N"
"2078","197900796",1,"BCAC",33,1979,3,"MNT","MNT","TWL",956,5500,"N"
"2079","197900796",1,"CLPR",13,1979,3,"MNT","MNT","TWL",956,5500,"N"
"2080","197900796",2,"BCAC",28,1979,3,"MNT","MNT","TWL",956,5500,"N"
"2081","197900796",2,"CLPR",11,1979,3,"MNT","MNT","TWL",956,5500,"N"
"2082","197900798",1,"BCAC",33,1979,3,"MNT","MNT","TWL",956,2360,"N"
"2083","197900798",1,"CLPR",25,1979,3,"MNT","MNT","TWL",956,2360,"N"
"2084","197900798",2,"BCAC",20,1979,3,"MNT","MNT","TWL",956,2360,"N"
"2085","197900798",2,"CLPR",22,1979,3,"MNT","MNT","TWL",956,2360,"N"
"2086","197900799",1,"BCAC",35,1979,3,"MNT","MNT","TWL",956,1620,"N"
"2087","197900799",1,"CLPR",13,1979,3,"MNT","MNT","TWL",956,1620,"N"
"2088","197900799",2,"BCAC",39,1979,3,"MNT","MNT","TWL",956,1620,"N"
"2089","197900799",2,"CLPR",11,1979,3,"MNT","MNT","TWL",956,1620,"N"
"2090","197900800",1,"BCAC",26,1979,3,"MNT","MNT","TWL",956,6390,"N"
"2091","197900800",1,"CLPR",15,1979,3,"MNT","MNT","TWL",956,6390,"N"
"2092","197900800",1,"SBLY",1,1979,3,"MNT","MNT","TWL",956,6390,"N"
"2093","197900800",2,"BCAC",25,1979,3,"MNT","MNT","TWL",956,6390,"N"
"2094","197900800",2,"CLPR",22,1979,3,"MNT","MNT","TWL",956,6390,"N"
"2095","197900801",1,"BCAC",15,1979,3,"MNT","MNT","TWL",956,4000,"N"
"2096","197900801",1,"CLPR",15,1979,3,"MNT","MNT","TWL",956,4000,"N"
"2097","197900801",1,"LCOD",12,1979,3,"MNT","MNT","TWL",956,4000,"N"
"2098","197900801",1,"SBLY",1,1979,3,"MNT","MNT","TWL",956,4000,"N"
"2099","197900801",2,"BCAC",17,1979,3,"MNT","MNT","TWL",956,4000,"N"
"2100","197900801",2,"CLPR",17,1979,3,"MNT","MNT","TWL",956,4000,"N"
"2101","197900801",2,"LCOD",13,1979,3,"MNT","MNT","TWL",956,4000,"N"
"2102","197900802",1,"BANK",2,1979,3,"MNT","MNT","TWL",956,5060,"N"
"2103","197900802",1,"BCAC",27,1979,3,"MNT","MNT","TWL",956,5060,"N"
"2104","197900802",1,"CLPR",21,1979,3,"MNT","MNT","TWL",956,5060,"N"
"2105","197900802",1,"SNOS",1,1979,3,"MNT","MNT","TWL",956,5060,"N"
"2106","197900802",2,"BCAC",17,1979,3,"MNT","MNT","TWL",956,5060,"N"
"2107","197900802",2,"CLPR",24,1979,3,"MNT","MNT","TWL",956,5060,"N"
"2108","197900802",2,"SNOS",1,1979,3,"MNT","MNT","TWL",956,5060,"N"
"2109","197900803",1,"BCAC",7,1979,3,"MNT","MNT","TWL",956,4220,"N"
"2110","197900803",1,"CLPR",29,1979,3,"MNT","MNT","TWL",956,4220,"N"
"2111","197900803",2,"BCAC",5,1979,3,"MNT","MNT","TWL",956,4220,"N"
"2112","197900803",2,"CLPR",36,1979,3,"MNT","MNT","TWL",956,4220,"N"
"2113","197900804",1,"BCAC",13,1979,3,"MNT","MNT","TWL",956,1600,"N"
"2114","197900804",1,"CLPR",23,1979,3,"MNT","MNT","TWL",956,1600,"N"
"2115","197900804",2,"BCAC",16,1979,3,"MNT","MNT","TWL",956,1600,"N"
"2116","197900804",2,"CLPR",13,1979,3,"MNT","MNT","TWL",956,1600,"N"
"2117","197900804",2,"CNRY",1,1979,3,"MNT","MNT","TWL",956,1600,"N"
"2118","197900804",2,"STRK",1,1979,3,"MNT","MNT","TWL",956,1600,"N"
"2119","197900805",1,"BCAC",15,1979,3,"MNT","MNT","TWL",956,1730,"N"
"2120","197900805",1,"CLPR",27,1979,3,"MNT","MNT","TWL",956,1730,"N"
"2121","197900805",1,"PNKR",4,1979,3,"MNT","MNT","TWL",956,1730,"N"
"2122","197900805",1,"SNOS",1,1979,3,"MNT","MNT","TWL",956,1730,"N"
"2123","197900805",1,"STRK",1,1979,3,"MNT","MNT","TWL",956,1730,"N"
"2124","197900805",2,"BCAC",20,1979,3,"MNT","MNT","TWL",956,1730,"N"
"2125","197900805",2,"CLPR",23,1979,3,"MNT","MNT","TWL",956,1730,"N"
"2126","197900805",2,"PNKR",2,1979,3,"MNT","MNT","TWL",956,1730,"N"
"2127","197900805",2,"SNOS",4,1979,3,"MNT","MNT","TWL",956,1730,"N"
"2128","197900805",2,"STRK",1,1979,3,"MNT","MNT","TWL",956,1730,"N"
"2129","197900806",1,"BCAC",7,1979,3,"MNT","MNT","TWL",956,4000,"N"
"2130","197900806",1,"CLPR",16,1979,3,"MNT","MNT","TWL",956,4000,"N"
"2131","197900806",2,"BCAC",3,1979,3,"MNT","MNT","TWL",956,4000,"N"
"2132","197900806",2,"CLPR",18,1979,3,"MNT","MNT","TWL",956,4000,"N"
"2133","197900806",2,"CWCD",1,1979,3,"MNT","MNT","TWL",956,4000,"N"
"2134","197900807",1,"BCAC",8,1979,3,"MNT","MNT","TWL",956,460,"N"
"2135","197900807",1,"CLPR",17,1979,3,"MNT","MNT","TWL",956,460,"N"
"2136","197900807",1,"DBRK",6,1979,3,"MNT","MNT","TWL",956,460,"N"
"2137","197900807",1,"LCOD",3,1979,3,"MNT","MNT","TWL",956,460,"N"
"2138","197900807",1,"STRK",1,1979,3,"MNT","MNT","TWL",956,460,"N"
"2139","197900807",2,"BCAC",14,1979,3,"MNT","MNT","TWL",956,460,"N"
"2140","197900807",2,"CLPR",13,1979,3,"MNT","MNT","TWL",956,460,"N"
