marketCategory,year,qtr,gearGroup,portComplex,species,live,comLands
250,1992,1,HKL,ERK,WDOW,N,127
250,1992,4,HKL,OSB,BRNZ,N,297
250,1999,2,HKL,MNT,OLVE,N,391
959,1993,1,NET,MRO,FLAG,N,84
153,1998,3,HKL,MNT,LSRK,N,3
250,1995,2,FPT,OSB,URCK,N,13
957,1994,2,HKL,BDG,CHNA,N,117
253,1996,3,HKL,MRO,BDRK,N,4
222,1995,2,TWL,ERK,CHLB,N,315
195,1994,3,TWL,OLA,LCOD,N,7
435,1997,4,NET,OSB,OCRK,N,2045
959,1991,2,NET,OSB,BRNZ,N,29
159,1992,3,TWL,MRO,SSRK,N,379
655,1996,3,HKL,MNT,COPP,N,160
959,1991,1,NET,OLA,OLVE,N,2
959,1995,3,HKL,CRS,VRML,N,384
254,1993,3,HKL,OSF,WDOW,N,411
190,2001,2,HKL,OSB,SABL,N,9209
959,1998,4,HKL,MRO,COPP,N,168
175,1999,2,HKL,ERK,USKT,N,658
254,1996,1,TWL,BDG,CLPR,N,6424
962,1997,2,HKL,OSF,BRWN,N,273
972,1994,3,HKL,BDG,RCK9,N,7
250,1993,3,HKL,BRG,BLCK,N,3283
231,2001,1,TWL,BDG,STRY,N,455
957,1998,2,HKL,BDG,COPP,N,319
174,1991,2,NET,OLA,SHRK,N,3972
959,1991,2,NET,MRO,STAR,N,133
250,1998,4,TWL,BDG,CWCD,N,1095
961,1999,3,TWL,MNT,BLGL,N,554
203,1997,4,TWL,BRG,RSOL,N,493
250,2000,3,HKL,OSB,COPP,N,62
250,1994,1,HKL,BDG,COPP,N,90
153,1992,2,TWL,BDG,LSRK,N,22
261,1998,1,HKL,BRG,CBZN,N,10
267,1995,3,TWL,OSB,BRWN,N,214
961,1995,1,TWL,MRO,ARRA,N,10088
250,1992,2,NET,MRO,BLGL,N,29509
262,1993,3,TWL,MNT,SSPN,N,52252
250,1991,4,HKL,CRS,BDRK,N,965
205,1995,2,TWL,CRS,SSOL,N,7399
250,1997,2,TWL,OLA,URCK,N,223
159,1994,1,HKL,MRO,SSRK,N,54
974,2001,3,HKL,MNT,VRML,N,14
269,1997,4,TWL,ERK,WDOW,N,10962
159,1992,1,TWL,ERK,SSRK,N,220
260,1991,2,FPT,OSD,SCOR,N,65
159,1991,1,TWL,ERK,SSRK,N,203
652,1995,4,FPT,MRO,GRAS,N,9
231,2000,4,TWL,BDG,STRY,N,87
200,2000,1,HKL,OLA,UFLT,N,63
290,1992,2,HKL,OSF,KLPG,N,190
206,1993,4,TWL,MNT,EGLS,N,52564
159,1994,4,HKL,OSD,SSRK,N,86
959,1996,2,TWL,OLA,URCK,N,50
959,2000,2,HKL,OSB,COPP,N,399
250,1992,4,HKL,OSB,BCAC,N,27452
221,2001,3,HKL,BRG,PHLB,N,153
209,1999,1,TWL,ERK,PTRL,N,226758
151,1994,4,NET,BRG,SHRK,N,2494
225,1996,3,HKL,OSB,UDAB,N,16
211,2001,1,HKL,MNT,DOVR,N,12
260,1999,1,TWL,OLA,SCOR,N,817
435,1996,4,NET,OSB,OCRK,N,14143
175,1998,1,TWL,OLA,USKT,N,978
265,1994,2,HKL,ERK,YEYE,N,3101
250,1997,4,TWL,BRG,DBRK,N,28935
250,1993,3,HKL,OSD,GSRK,N,24
959,1992,4,HKL,BRG,COPP,N,392
959,1997,3,HKL,CRS,URCK,N,516
250,1994,3,TWL,BRG,DBRK,N,54052
252,1994,3,HKL,CRS,YTRK,N,1039
959,1991,1,HKL,OLA,YEYE,N,835
959,1993,4,HKL,MRO,GSPT,N,2670
959,1994,3,HKL,CRS,YEYE,N,1133
260,1997,3,TWL,OLA,SCOR,N,3945
174,1995,2,HKL,OSD,SHRK,N,38
253,1999,2,TWL,OSF,BCAC,N,6428
159,1991,3,TWL,MRO,SSRK,N,143
269,1992,2,HKL,MNT,WDOW,N,10453
957,1996,3,HKL,BDG,BRWN,N,2508
211,2001,1,TWL,BDG,DOVR,N,57108
960,1992,3,HKL,BRG,GSPT,N,2363
254,1993,4,NET,MNT,BANK,N,1953
959,1995,4,NET,MRO,VRML,N,26
959,1997,4,HKL,MRO,YEYE,N,1141
252,1994,1,HKL,CRS,BDRK,N,17942
960,1995,4,HKL,CRS,BLGL,N,27
253,1996,1,HKL,ERK,BCAC,N,11253
206,1994,4,TWL,MNT,EGLS,N,40308
179,1991,4,NET,OSB,SHRK,N,6
961,1992,4,TWL,BDG,ARRA,N,137
174,1999,4,NET,MRO,SHRK,N,60
655,1995,3,HKL,MNT,COPP,N,4091
269,1998,4,TWL,ERK,WDOW,N,37803
250,1993,3,NET,OLA,BRWN,N,8
203,1996,4,TWL,BRG,RSOL,N,1013
250,1993,1,HKL,CRS,CBZN,N,58
254,1999,2,HKL,BDG,BCAC,N,90
652,1996,2,HKL,MRO,GRAS,N,201
207,1994,1,TWL,CRS,REX,N,13959
960,1994,1,TWL,MRO,BLGL,N,2238
960,1994,3,TWL,BRG,SHRP,N,3115
250,1997,3,TWL,CRS,GSRK,N,577
209,1991,4,NET,OLA,PTRL,N,5
975,2000,4,TWL,ERK,RDBD,N,4335
959,1993,3,HKL,MNT,YEYE,N,3911
961,2001,2,TWL,MNT,BANK,N,107
655,2000,2,HKL,MRO,COPP,N,3
253,1996,3,HKL,OSD,BRNZ,N,44
269,1994,3,NET,MRO,WDOW,N,791
959,1997,4,NET,OSF,YEYE,N,73
655,1999,1,HKL,OSB,COPP,N,363
260,1994,4,NET,MRO,SCOR,N,6
959,1996,4,FPT,OSF,URCK,N,40
253,1998,4,HKL,BRG,BCAC,N,60
975,2001,3,TWL,CRS,STRK,N,2811
975,2000,1,TWL,BDG,SNOS,N,20
959,1999,3,TWL,CRS,DBRK,N,452
962,1996,1,HKL,OSF,URCK,N,80
222,1998,2,FPT,BDG,CHLB,N,200
260,1992,4,NET,OSB,SCOR,N,82
250,1996,1,NET,MNT,BLCK,N,70
975,2001,3,FPT,BRG,USLP,N,7
495,1994,2,TWL,CRS,PWHT,N,6613295
155,2000,3,NET,MRO,SHRK,N,1311
247,1997,4,HKL,BRG,VRML,N,1931
240,1994,1,TWL,BRG,UTRB,N,46
227,1993,4,TWL,ERK,PDAB,N,27
262,2000,4,HKL,BRG,THDS,N,218
254,2000,1,TWL,BDG,CLPR,N,10755
155,1999,1,HKL,OSD,SHRK,N,762
960,1993,1,TWL,CRS,DBRK,N,1033
151,1992,4,NET,CRS,SHRK,N,18197
153,1992,3,HKL,MNT,LSRK,N,49
250,1992,4,HKL,OSB,GSPT,N,2668
667,1991,4,NET,OSD,BLGL,N,234
959,1997,2,HKL,OSF,STAR,N,2810
250,1995,3,TWL,OSF,CWCD,N,95
959,1991,4,NET,OLA,GBLC,N,94
155,1992,3,HKL,MNT,SHRK,N,114
957,1991,4,NET,MRO,URCK,N,72
651,2001,3,HKL,CRS,OLVE,N,6
256,2001,2,HKL,OSD,STAR,N,7
259,2001,3,TWL,CRS,YTRK,N,32
254,1991,4,TWL,BDG,SBLY,N,16
250,1993,2,NET,MRO,WDOW,N,10097
959,1991,2,TWL,BRG,CNRY,N,44803
962,1996,1,FPT,MNT,URCK,N,20
678,1995,3,TWL,BRG,SSPN,N,28965
175,1996,3,HKL,ERK,USKT,N,1782
253,1992,4,TWL,ERK,BCAC,N,22074
250,1995,1,TWL,MRO,GSPT,N,178
203,1996,3,TWL,OSF,RSOL,N,1329
959,1996,2,NET,OSF,CMEL,N,14
207,2000,1,TWL,OLA,REX,N,7
222,1993,3,HKL,OSD,CHLB,N,85
959,1991,2,NET,OSB,GSPT,N,1438
962,1998,1,HKL,MNT,CHNA,N,69
250,1993,1,TWL,ERK,DBRK,N,128003
195,2000,2,TWL,BDG,LCOD,N,711
959,1992,2,NET,OSF,GSPT,N,223
247,2001,1,HKL,ERK,CNRY,N,368
253,1995,1,HKL,OSF,BCAC,N,4098
269,1992,4,HKL,MRO,WDOW,N,3
961,1991,3,TWL,BDG,DBRK,N,172
249,1994,3,HKL,OSF,VRML,N,1231
207,2001,1,TWL,CRS,REX,N,20071
655,1997,3,HKL,OSF,BDRK,N,195
663,1999,1,TWL,MRO,CLPR,N,25
222,1996,4,HKL,MRO,CHLB,N,584
267,1995,1,TWL,OSF,BRWN,N,90
209,1991,3,HKL,OLA,PTRL,N,23
247,1993,4,TWL,CRS,CNRY,N,1315
962,1997,3,HKL,MRO,CBZN,N,23
959,1996,4,HKL,OSB,GSPT,N,4480
209,2000,1,TWL,OSF,PTRL,N,41809
240,1999,2,TWL,CRS,UFLT,N,204
205,1992,1,HKL,OSF,SSOL,N,181
206,1993,4,HKL,CRS,EGLS,N,89
175,1999,4,NET,MRO,USKT,N,244
153,1999,3,NET,MNT,LSRK,N,79
255,1999,1,NET,MNT,GSPT,N,29
250,1993,4,HKL,OLA,LCOD,N,70
655,1995,3,HKL,ERK,COPP,N,7375
260,1992,1,HKL,OSB,SCOR,N,48
959,2000,2,TWL,MNT,URCK,N,247
195,2001,1,TWL,OSF,LCOD,N,16
250,1997,3,TWL,BRG,CWCD,N,6760
290,1993,1,HKL,MNT,KLPG,N,2
151,1995,3,NET,ERK,SHRK,N,277
262,1991,1,TWL,ERK,SSPN,N,91884
200,1994,4,NET,OSB,UFLT,N,15
960,1991,2,HKL,CRS,URCK,N,16
961,1992,3,TWL,OSF,ROSY,N,24
253,1992,1,HKL,MNT,CLPR,N,1821
959,1997,4,HKL,OLA,FLAG,N,179
652,1995,2,HKL,MRO,GRAS,N,256
190,1999,1,HKL,BDG,SABL,N,296
975,2000,1,TWL,ERK,DBRK,N,6248
225,1992,1,TWL,BRG,UDAB,N,5985
155,1991,1,NET,OLA,SHRK,N,42907
190,1991,1,NET,OSD,SABL,N,447
655,1998,3,HKL,ERK,COPP,N,3124
678,2000,1,TWL,ERK,SSPN,N,28906
211,1995,4,TWL,MRO,DOVR,N,464650
195,1995,1,FPT,CRS,LCOD,N,19
253,1994,1,NET,OSB,BCAC,N,29412
205,2001,3,HKL,OSD,SSOL,N,20
290,1992,4,HKL,BDG,KLPG,N,30
250,1998,1,HKL,BRG,BANK,N,458
957,1996,2,HKL,BDG,COPP,N,318
151,1997,1,NET,MRO,SHRK,N,1298
959,1995,3,NET,OSB,GBLC,N,3
250,1994,1,TWL,ERK,DBRK,N,4380
200,2000,2,FPT,OSB,UFLT,N,5
159,2001,1,NET,OLA,SSRK,N,4834
659,1994,2,FPT,OSF,KLPR,N,2
211,1992,2,TWL,OSF,DOVR,N,574024
159,1995,3,NET,OSD,SSRK,N,7544
669,1998,2,HKL,OLA,BANK,N,18
175,1993,2,NET,OLA,USKT,N,4318
435,2000,1,TWL,OSB,OCRK,N,496
655,1997,3,HKL,ERK,COPP,N,8276
155,1995,2,HKL,OLA,SHRK,N,485
250,1993,2,HKL,BDG,COPP,N,5679
207,1998,2,TWL,CRS,REX,N,29734
959,1994,4,FPT,OLA,URCK,N,578
663,2001,4,TWL,MNT,BLGL,N,243
155,1992,1,HKL,MRO,SHRK,N,314
664,1991,4,HKL,BRG,ROSY,N,1172
961,1998,1,NET,MNT,SNOS,N,3703
253,1996,4,HKL,OSB,STAR,N,1493
222,1997,2,TWL,OSB,CHLB,N,6830
252,1997,2,HKL,ERK,KLPG,N,104
254,1999,4,HKL,OSF,CLPR,N,10912
957,2000,3,TWL,OSF,URCK,N,39
250,1997,4,TWL,ERK,CLPR,N,7380
259,2001,1,HKL,BDG,WDOW,N,4
959,1994,3,NET,OSF,GSPT,N,379
960,1992,2,HKL,CRS,URCK,N,17
203,1998,3,TWL,OSF,RSOL,N,4333
962,2000,4,HKL,OSB,URCK,N,3
222,1996,2,TWL,OSB,CHLB,N,11529
959,1994,4,HKL,OSF,ROSY,N,9853
655,1996,3,HKL,ERK,COPP,N,6035
205,1994,2,HKL,MNT,SSOL,N,135
272,2001,3,FPT,BRG,SCLP,N,3
957,1991,1,HKL,MRO,COPP,N,193
250,1999,3,HKL,MNT,STAR,N,1
665,1996,2,HKL,CRS,RSTN,N,10
190,1995,3,TWL,BDG,SABL,N,76456
165,2001,3,NET,OLA,ASRK,N,292
667,1991,2,NET,MRO,BLGL,N,125
220,1999,3,TWL,OSF,CHLB,N,210
154,2000,4,HKL,OLA,SHRK,N,7
195,1991,4,NET,OSD,LCOD,N,143
222,1995,3,TWL,BDG,CHLB,N,130
250,1995,3,TWL,CRS,BLGL,N,20
961,1996,3,TWL,MRO,DBRK,N,789
267,1992,4,NET,MRO,BRWN,N,639
970,2001,4,TWL,ERK,QLBK,N,8
974,2001,1,TWL,BDG,YEYE,N,37
155,1992,2,NET,MNT,SHRK,N,527
225,1995,3,NET,OSB,UDAB,N,28
959,1995,3,HKL,OSB,FLAG,N,3276
222,2001,2,NET,MRO,CHLB,N,1217
250,1999,4,TWL,ERK,CLPR,N,5897
174,1992,4,HKL,MRO,SHRK,N,15
661,1998,4,HKL,OSB,GBLC,N,2
962,1994,1,HKL,OSF,GPHR,N,189
250,1993,2,TWL,BDG,CLPR,N,7557
959,1992,1,TWL,OSF,VRML,N,1076
198,1994,2,HKL,ERK,GRDR,N,2932
231,1999,4,NET,MRO,STRY,N,5
250,1993,3,NET,OLA,SPKL,N,98
250,1991,2,NET,MNT,CLPR,N,24511
960,1993,4,NET,MNT,CHNA,N,1
175,1993,2,HKL,OSB,USKT,N,96
250,1997,1,NET,OLA,BLGL,N,1
258,1995,2,HKL,BRG,CHNA,N,43
225,1999,4,TWL,BDG,UDAB,N,706
250,1991,3,HKL,OSD,CWCD,N,15
250,1991,3,TWL,OSB,CLPR,N,12
155,1995,3,HKL,OSD,SHRK,N,244
435,1995,4,HKL,OSB,OCRK,N,9758
959,1992,4,HKL,OLA,VRML,N,16110
655,1999,3,HKL,BDG,COPP,N,194
209,2001,3,HKL,ERK,PTRL,N,9
960,1999,1,TWL,BRG,REDS,N,66
250,1996,2,NET,OSD,FLAG,N,203
254,1997,3,TWL,MRO,VRML,N,827
252,2001,1,HKL,CRS,BLCK,N,5597
152,1997,3,HKL,OLA,DSRK,N,296
222,1996,2,HKL,OSF,CHLB,N,36786
262,1994,2,HKL,CRS,THDS,N,44
960,1994,2,NET,MRO,URCK,N,6
957,1993,1,NET,MRO,URCK,N,2
956,1991,1,TWL,MRO,SSPN,N,17
240,1993,3,TWL,OSF,UTRB,N,3170
962,1996,3,HKL,OSF,URCK,N,141
250,1998,4,HKL,ERK,STRK,N,13
154,1994,4,FPT,OLA,SHRK,N,133
663,1994,2,HKL,OSF,BANK,N,45
250,1998,4,HKL,BRG,REDS,N,3
254,1994,1,NET,MNT,BANK,N,331
959,1994,3,HKL,OSF,YEYE,N,943
152,2001,2,NET,MNT,DSRK,N,13
155,1996,4,NET,BDG,SHRK,N,111
198,1994,4,TWL,BDG,GRDR,N,6547
679,2001,2,HKL,ERK,SSPN,N,302
151,1998,4,HKL,OSF,SHRK,N,564
225,1991,4,TWL,MRO,UDAB,N,1802
205,1995,3,TWL,MRO,SSOL,N,3
211,1992,3,TWL,ERK,DOVR,N,1803625
252,1991,3,HKL,OLA,BLCK,N,78
272,1999,3,TWL,OSF,SCLP,N,319
211,1992,4,TWL,MRO,DOVR,N,1000610
265,1992,1,HKL,MNT,YEYE,N,1009
260,1993,1,TWL,MNT,SCOR,N,30
263,2001,4,FPT,MRO,GPHR,N,81
652,2001,1,HKL,MRO,GRAS,N,10
190,2000,4,HKL,BRG,SABL,N,32052
679,2000,3,HKL,OSF,BLGL,N,83
250,1999,2,TWL,CRS,RDBD,N,2217
250,1993,2,NET,MNT,SABL,N,40
957,1996,1,HKL,BDG,ROSY,N,2
959,1994,1,HKL,OSF,GBLC,N,2477
259,1993,4,TWL,BDG,YTRK,N,451
250,1992,4,TWL,ERK,DBRK,N,395
960,1998,4,TWL,CRS,STRK,N,43
155,2001,2,HKL,OSF,SHRK,N,564
254,1999,3,HKL,OLA,CLPR,N,885
959,1994,4,HKL,CRS,QLBK,N,5
201,1991,4,TWL,ERK,ARTH,N,16772
957,1997,4,TWL,OSF,BANK,N,74
959,1995,2,HKL,OSB,CWCD,N,732
165,1994,4,NET,MRO,ASRK,N,1282
269,1992,2,NET,MNT,WDOW,N,16431
974,2000,2,TWL,MNT,USLF,N,38
207,1997,4,TWL,BRG,REX,N,44746
271,1999,2,TWL,OSF,POP,N,2140
665,1998,1,HKL,MRO,CHNA,N,5
254,1993,4,NET,OSF,CWCD,N,230
195,1992,1,TWL,MRO,LCOD,N,6242
250,1994,4,TWL,MRO,BLGL,N,81946
260,1997,1,TWL,BRG,SCOR,N,12408
663,1997,4,TWL,MRO,BANK,N,34659
667,1991,2,NET,OLA,BLGL,N,8567
960,1994,3,HKL,BDG,STAR,N,552
665,1998,1,TWL,OSF,BDRK,N,1
960,1995,3,TWL,BRG,SNOS,N,209
150,1996,2,HKL,MRO,SHRK,N,5
959,1994,3,NET,OSF,SNOS,N,13
678,2000,3,HKL,MNT,LSPN,N,9131
253,1998,4,NET,OSF,RDBD,N,58
975,2001,1,TWL,BDG,BRRK,N,281
222,1999,3,HKL,MNT,CHLB,N,7602
253,1991,1,HKL,BDG,CLPR,N,95
211,2000,4,HKL,OLA,DOVR,N,51
240,1991,2,TWL,OSF,UTRB,N,947
253,2000,3,HKL,OSD,BCAC,N,124
250,1991,4,HKL,OLA,VRML,N,27849
190,1998,2,TWL,MNT,SABL,N,49647
222,1996,1,FPT,CRS,CHLB,N,585
269,1998,4,TWL,BDG,CWCD,N,108
260,1993,2,HKL,OSD,SCOR,N,914
207,1999,3,HKL,OSB,REX,N,1
151,1997,2,HKL,OSD,SHRK,N,1826
259,1996,3,TWL,ERK,YTRK,N,15737
250,1995,2,HKL,OLA,LCOD,N,535
251,2001,2,FPT,MRO,BYEL,N,6
975,2000,4,TWL,CRS,DBRK,N,4879
960,1998,1,FPT,BRG,URCK,N,27
252,1998,3,TWL,OSF,BLCK,N,280
159,2000,4,HKL,OLA,SSRK,N,73
207,1999,3,TWL,MNT,REX,N,17567
250,1997,1,HKL,MNT,CWCD,N,1317
959,1995,3,HKL,ERK,CNRY,N,1188
261,1996,3,HKL,OSF,CBZN,N,234
207,2001,4,TWL,MRO,REX,N,3822
265,1997,4,NET,MNT,YEYE,N,640
678,1999,4,HKL,OLA,LSPN,N,155
262,1995,3,TWL,OSF,LSPN,N,4076
957,1996,4,HKL,MNT,GPHR,N,72
959,1991,2,NET,OSD,CLPR,N,10
250,1992,3,TWL,BRG,SHRP,N,433
250,1991,1,TWL,MNT,CNRY,N,12
959,1994,2,HKL,OSD,VRML,N,4899
663,1996,2,TWL,OSF,BANK,N,4796
254,1995,2,TWL,MNT,BCAC,N,12425
959,1992,3,HKL,OSF,TIGR,N,296
231,1997,3,TWL,MRO,STRY,N,823
250,1991,4,TWL,BDG,DBRK,N,51631
198,1999,4,TWL,OSF,GRDR,N,4591
269,1997,4,NET,MNT,WDOW,N,6449
250,1994,2,HKL,BDG,BLCK,N,15
250,1992,2,HKL,OLA,PNKR,N,145
222,1994,2,NET,OSB,CHLB,N,24851
227,2000,3,TWL,CRS,PDAB,N,20
262,2000,3,HKL,OLA,SSPN,N,3119
209,1995,1,TWL,BDG,PTRL,N,17292
251,1999,2,FPT,MNT,BYEL,N,15
195,1998,3,HKL,OLA,LCOD,N,301
253,1992,2,HKL,CRS,BCAC,N,67
961,1993,2,NET,MNT,SNOS,N,5444
260,1998,2,TWL,OSB,SCOR,N,539
959,1996,3,HKL,OSB,FLAG,N,2510
174,1993,1,NET,OLA,SHRK,N,3439
262,1999,4,HKL,OSD,THDS,N,39
200,1992,4,FPT,OSB,UFLT,N,29
975,2000,4,TWL,BRG,BANK,N,7232
252,1998,4,HKL,OSD,BLCK,N,74
159,1998,2,TWL,CRS,SSRK,N,383
250,1998,2,TWL,ERK,BLGL,N,974
663,1998,1,TWL,MRO,DBRK,N,653
959,1993,3,HKL,MRO,VRML,N,58010
667,1994,4,TWL,OSF,CLPR,N,55
269,1998,2,TWL,CRS,DBRK,N,2315
165,1992,4,HKL,OCA,ASRK,N,347
250,1991,2,TWL,BDG,BANK,N,258
250,1999,1,FPT,MNT,URCK,N,195
195,1999,4,HKL,OLA,LCOD,N,213
205,1997,3,HKL,OSF,SSOL,N,159
154,1992,4,TWL,OSB,SHRK,N,73
959,1996,1,HKL,OSD,VRML,N,7679
655,2000,1,HKL,OLA,COPP,N,42
207,1992,2,TWL,BRG,REX,N,25189
957,1998,1,HKL,OSF,CHNA,N,621
655,1995,4,HKL,OSF,GPHR,N,2071
272,1993,1,TWL,OSF,SCLP,N,143
269,1995,1,TWL,OSB,WDOW,N,1
975,2001,2,TWL,BRG,BANK,N,3510
254,1997,3,TWL,MNT,GSPT,N,450
198,1998,1,TWL,CRS,GRDR,N,3327
200,1996,4,TWL,MRO,UFLT,N,22
190,1996,2,TWL,MNT,SABL,N,33254
250,1999,4,TWL,CRS,BLGL,N,319
664,1999,3,HKL,ERK,RSTN,N,107
259,1999,2,HKL,BDG,OLVE,N,230
959,1995,4,HKL,OLA,YEYE,N,449
209,1996,3,HKL,OSB,PTRL,N,143
250,1997,2,TWL,BRG,SRKR,N,2165
250,1996,2,TWL,MRO,SNOS,N,8
269,1995,4,NET,MNT,WDOW,N,16003
247,1999,3,TWL,BRG,CNRY,N,14086
435,1997,1,HKL,OLA,OCRK,N,38891
250,1999,4,HKL,OSF,YTRK,N,31
959,1997,1,HKL,OSF,BRWN,N,355
250,1991,2,TWL,MRO,BANK,N,53297
665,1998,1,FPT,MNT,BDRK,N,10
667,1995,2,TWL,OSF,BLGL,N,5429
260,1996,2,TWL,OSB,SCOR,N,569
421,1991,2,NET,OSD,OCRK,N,36
162,2001,1,HKL,OSB,SHRK,N,22
250,1995,3,HKL,BDG,COPP,N,560
198,1998,3,HKL,ERK,GRDR,N,85
253,1992,1,TWL,MRO,CLPR,N,143
959,1993,1,NET,MRO,STAR,N,208
203,2001,1,TWL,BDG,RSOL,N,80
961,1997,3,NET,OSF,DBRK,N,6
200,1997,4,HKL,OSB,UFLT,N,126
960,1992,3,HKL,MRO,KLPG,N,162
959,1994,1,TWL,OSF,VRML,N,368
190,1999,4,TWL,MRO,SABL,N,27704
174,1999,1,NET,OSB,SHRK,N,2129
960,1999,1,TWL,BRG,CLPR,N,581
959,1992,2,NET,OLA,VRML,N,12975
250,1994,1,TWL,CRS,YEYE,N,671
249,1999,1,HKL,MNT,VRML,N,105
290,2000,3,HKL,BRG,KLPG,N,196
269,1996,2,TWL,MNT,BANK,N,55081
957,1998,1,FPT,MRO,URCK,N,5
195,1993,2,TWL,MRO,LCOD,N,4146
253,1991,4,HKL,OSB,BCAC,N,19220
250,1991,3,NET,OLA,SNOS,N,2429
254,1996,2,TWL,MRO,BLGL,N,558
250,1999,2,TWL,OSB,GSPT,N,1240
960,1999,1,TWL,ERK,SNOS,N,686
960,1997,2,HKL,OSF,BRWN,N,2101
225,1995,2,HKL,OSD,UDAB,N,76
669,1998,4,HKL,OLA,BANK,N,15
665,1996,1,TWL,OSF,BDRK,N,4
259,1996,4,HKL,ERK,SLGR,N,408
250,1995,3,HKL,ERK,CBZN,N,1119
155,1995,4,NET,OSD,SHRK,N,52631
159,1992,1,HKL,BRG,SSRK,N,25
959,1992,2,NET,OLA,URCK,N,152
254,1996,1,HKL,OSF,CWCD,N,283
960,1994,3,TWL,CRS,DBRK,N,6065
250,1997,2,HKL,BRG,CBZN,N,7235
259,1995,3,TWL,BDG,YTRK,N,2481
250,1996,2,NET,MRO,GSPT,N,10
250,1993,1,HKL,MRO,BANK,N,1215
667,1999,3,HKL,BDG,BLGL,N,80
962,1998,1,HKL,BDG,URCK,N,38
962,1991,4,HKL,MRO,OLVE,N,128
190,1991,1,TWL,ERK,SABL,N,268862
165,1998,4,NET,OSD,ASRK,N,288
250,1993,3,NET,OSB,LCOD,N,361
250,1991,4,TWL,ERK,LSPN,N,593
250,1991,1,TWL,ERK,CNRY,N,21458
250,1996,2,HKL,ERK,BCAC,N,8568
250,1992,3,NET,OLA,BLGL,N,1823
250,1991,1,TWL,MNT,BLGL,N,20325
225,1993,3,HKL,MRO,UDAB,N,21
250,1992,4,HKL,OLA,STAR,N,64
155,1992,3,NET,CRS,SHRK,N,36667
259,1997,4,HKL,ERK,YTRK,N,10068
959,2000,4,HKL,OLA,BRNZ,N,35
151,1992,4,HKL,OSF,SHRK,N,183
250,1992,2,TWL,BDG,WDOW,N,986
262,1991,4,HKL,OLA,THDS,N,2261
253,1998,4,TWL,OLA,BCAC,N,4
249,1995,2,HKL,MNT,VRML,N,424
262,1991,3,TWL,ERK,LSPN,N,384184
975,2001,4,TWL,ERK,DBRK,N,220
254,1993,1,TWL,OSF,YTRK,N,525
961,1991,4,NET,MRO,SNOS,N,1913
195,1994,2,HKL,OSD,LCOD,N,47
663,2001,3,TWL,MRO,BANK,N,21613
254,1996,4,TWL,OSF,DBRK,N,1077
258,1992,3,HKL,CRS,CHNA,N,2585
254,1991,2,TWL,OSF,GSRK,N,1071
957,1992,4,TWL,BDG,URCK,N,62
265,2000,3,HKL,ERK,YEYE,N,1483
258,1997,2,HKL,MNT,CHNA,N,236
247,1995,4,TWL,BRG,GSRK,N,49
211,1999,1,NET,OSB,DOVR,N,7
250,1993,3,HKL,OSD,CWCD,N,109
175,1998,3,HKL,BDG,USKT,N,72
240,1997,2,TWL,ERK,UFLT,N,4218
250,1994,3,HKL,BDG,ROSY,N,802
250,1993,4,NET,OSF,LCOD,N,183
155,1998,4,NET,BRG,SHRK,N,1286
255,2001,2,TWL,OSF,FLAG,N,4
258,1991,3,HKL,BRG,CHNA,N,642
254,1993,2,NET,MNT,CNRY,N,471
250,1997,4,TWL,MNT,BANK,N,3420
959,1997,1,HKL,OSF,YEYE,N,549
959,1997,4,NET,OSB,YEYE,N,30
207,1991,2,TWL,MRO,REX,N,126437
222,1994,3,TWL,OSF,CHLB,N,49210
195,1991,4,TWL,MRO,LCOD,N,4773
207,2000,2,TWL,OSF,REX,N,14906
961,1992,4,HKL,MNT,RCK6,N,12
667,1991,1,HKL,MRO,BLGL,N,6302
230,2001,3,TWL,MNT,UFLT,N,3913
231,2000,1,NET,OSF,STRY,N,955
269,1996,4,HKL,ERK,WDOW,N,147
267,2000,3,HKL,MRO,BRWN,N,127
222,1998,2,TWL,MNT,CHLB,N,3240
262,1999,2,FPT,OLA,THDS,N,89
250,1991,1,TWL,BRG,YTRK,N,2081
259,1997,4,TWL,MNT,YTRK,N,433
268,1998,3,TWL,OSF,ROSY,N,5173
190,1994,3,NET,MRO,SABL,N,131
655,1995,1,FPT,OSF,COPP,N,8
195,1999,3,TWL,BRG,LCOD,N,19781
254,1998,3,NET,MNT,CLPR,N,7603
195,1999,2,HKL,BDG,LCOD,N,1583
225,1992,4,HKL,OSB,UDAB,N,11
206,1994,2,HKL,MNT,EGLS,N,97
171,1998,2,NET,OLA,URAY,N,998
959,1997,1,NET,OSB,BCAC,N,9
198,1995,2,TWL,MRO,GRDR,N,149
957,1996,1,FPT,MRO,URCK,N,8
961,2000,2,TWL,BDG,RDBD,N,5
655,1995,3,HKL,OSF,BRWN,N,313
209,1997,3,TWL,CRS,PTRL,N,87655
959,1997,2,FPT,MRO,URCK,N,74
961,1991,1,TWL,BRG,DBRK,N,1596
250,2000,3,HKL,OSB,CWCD,N,80
222,1998,2,HKL,OSF,CHLB,N,23807
254,1993,3,TWL,OSF,DBRK,N,448
959,1994,4,TWL,BRG,YTRK,N,540
962,1993,4,HKL,OSF,LCOD,N,375
250,1992,3,TWL,ERK,YTRK,N,122996
206,1993,3,TWL,BDG,EGLS,N,35467
959,1999,4,TWL,MNT,CNRY,N,29
259,1996,2,HKL,BDG,RSTN,N,179
254,1997,1,HKL,MRO,YTRK,N,286
250,1993,2,NET,MNT,CLPR,N,52384
