sampleNumber,clusterNumber,species,weight,year,qtr,portComplex,gearGroup,marketCategory,live
199402092,2,CLPR,46,1994,2,MNT,NET,254,N
199402093,1,CLPR,2,1994,2,MNT,NET,269,N
199402093,1,SPKL,12,1994,2,MNT,NET,269,N
199402093,1,WDOW,31,1994,2,MNT,NET,269,N
199402094,1,VRML,40,1994,2,MNT,NET,959,N
199402094,1,YEYE,7,1994,2,MNT,NET,959,N
199402094,2,GSPT,1,1994,2,MNT,NET,959,N
199402094,2,VRML,46,1994,2,MNT,NET,959,N
199402094,2,YEYE,1,1994,2,MNT,NET,959,N
199402095,1,BANK,10,1994,2,MNT,NET,253,N
199402095,1,BCAC,36,1994,2,MNT,NET,253,N
199402095,2,BCAC,46,1994,2,MNT,NET,253,N
199402096,1,OLVE,2,1994,2,MNT,NET,269,N
199402096,1,WDOW,43,1994,2,MNT,NET,269,N
199402097,1,CNRY,12,1994,2,MNT,HKL,959,N
199402097,1,COPP,7,1994,2,MNT,HKL,959,N
199402097,1,FLAG,3,1994,2,MNT,HKL,959,N
199402097,1,STAR,9,1994,2,MNT,HKL,959,N
199402097,1,VRML,11,1994,2,MNT,HKL,959,N
199402097,1,YEYE,6,1994,2,MNT,HKL,959,N
199402098,1,CHNA,3,1994,2,MNT,HKL,957,N
199907020,1,SNOS,22,1999,3,ERK,TWL,960,N
199907020,2,SNOS,24,1999,3,ERK,TWL,960,N
199907020,2,STRK,1,1999,3,ERK,TWL,960,N
199907021,1,BCAC,8,1999,3,ERK,TWL,250,N
199907021,1,CLPR,23,1999,3,ERK,TWL,250,N
199907021,1,CNRY,6,1999,3,ERK,TWL,250,N
199907021,1,GSPT,2,1999,3,ERK,TWL,250,N
199907021,1,GSRK,1,1999,3,ERK,TWL,250,N
199907021,1,REDS,1,1999,3,ERK,TWL,250,N
199907021,1,RSTN,1,1999,3,ERK,TWL,250,N
199907021,1,SHRP,2,1999,3,ERK,TWL,250,N
199402035,1,SPKL,17,1994,1,MNT,HKL,259,N
199402035,1,YTRK,28,1994,1,MNT,HKL,259,N
199402036,1,BCAC,44,1994,1,MNT,HKL,253,N
199402036,1,YTRK,1,1994,1,MNT,HKL,253,N
199402036,2,BCAC,42,1994,1,MNT,HKL,253,N
199402036,2,YTRK,4,1994,1,MNT,HKL,253,N
199402037,1,CLPR,47,1994,1,MNT,HKL,254,N
199402037,2,CLPR,50,1994,1,MNT,HKL,254,N
199402038,1,CLPR,45,1994,1,MNT,HKL,254,N
199402038,1,WDOW,1,1994,1,MNT,HKL,254,N
199402039,1,BANK,2,1994,1,MNT,NET,253,N
199402039,1,BCAC,48,1994,1,MNT,NET,253,N
199402040,1,ARRA,1,1994,1,MNT,NET,250,N
199402040,1,BANK,11,1994,1,MNT,NET,250,N
199402040,1,BCAC,2,1994,1,MNT,NET,250,N
199402040,1,BLGL,24,1994,1,MNT,NET,250,N
199402040,1,CLPR,3,1994,1,MNT,NET,250,N
199402040,1,DBRK,2,1994,1,MNT,NET,250,N
199402040,1,WDOW,3,1994,1,MNT,NET,250,N
199402041,1,CNRY,5,1994,1,MNT,HKL,249,N
199402041,1,GSPT,15,1994,1,MNT,HKL,249,N
199402041,1,ROSY,5,1994,1,MNT,HKL,249,N
199402041,1,STAR,16,1994,1,MNT,HKL,249,N
199402041,1,VRML,3,1994,1,MNT,HKL,249,N
199402041,1,YEYE,2,1994,1,MNT,HKL,249,N
199402041,2,CNRY,2,1994,1,MNT,HKL,249,N
199402041,2,FLAG,1,1994,1,MNT,HKL,249,N
199402041,2,GSPT,8,1994,1,MNT,HKL,249,N
199402041,2,ROSY,4,1994,1,MNT,HKL,249,N
199402041,2,RSTN,1,1994,1,MNT,HKL,249,N
199402041,2,STAR,28,1994,1,MNT,HKL,249,N
199402041,2,VRML,2,1994,1,MNT,HKL,249,N
199402042,1,SPKL,44,1994,1,MNT,HKL,250,N
199402042,1,WDOW,2,1994,1,MNT,HKL,250,N
199402043,1,YEYE,49,1994,1,MNT,HKL,265,N
199402044,1,CLPR,45,1994,1,MNT,HKL,254,N
199402044,1,GSRK,1,1994,1,MNT,HKL,254,N
199402044,1,SBLY,1,1994,1,MNT,HKL,254,N
199402044,2,CLPR,46,1994,1,MNT,HKL,254,N
199402044,2,STRK,1,1994,1,MNT,HKL,254,N
199402045,1,CLPR,25,1994,1,MNT,HKL,960,N
199402045,1,GSRK,1,1994,1,MNT,HKL,960,N
199402046,1,CLPR,47,1994,1,MNT,HKL,254,N
199402046,2,CLPR,44,1994,1,MNT,HKL,254,N
199402046,2,WDOW,1,1994,1,MNT,HKL,254,N
199402047,1,BCAC,1,1994,1,MNT,NET,254,N
199402047,1,CLPR,45,1994,1,MNT,NET,254,N
199402047,1,SNOS,1,1994,1,MNT,NET,254,N
199402047,2,BANK,5,1994,1,MNT,NET,254,N
199402047,2,CLPR,23,1994,1,MNT,NET,254,N
199402047,2,CWCD,5,1994,1,MNT,NET,254,N
199402047,2,SNOS,17,1994,1,MNT,NET,254,N
199402047,2,WDOW,2,1994,1,MNT,NET,254,N
199402048,1,BCAC,46,1994,1,MNT,NET,253,N
199402048,2,BCAC,49,1994,1,MNT,NET,253,N
199402098,1,COPP,2,1994,2,MNT,HKL,957,N
199402098,1,GPHR,23,1994,2,MNT,HKL,957,N
199402099,1,BANK,26,1994,2,MNT,NET,250,N
199402099,1,CLPR,9,1994,2,MNT,NET,250,N
199402099,1,DBRK,3,1994,2,MNT,NET,250,N
199402099,1,SNOS,1,1994,2,MNT,NET,250,N
199402099,1,SPKL,2,1994,2,MNT,NET,250,N
199402099,1,WDOW,4,1994,2,MNT,NET,250,N
199402099,1,YTRK,4,1994,2,MNT,NET,250,N
199402100,1,ARRA,1,1994,2,MNT,NET,253,N
199402100,1,BANK,11,1994,2,MNT,NET,253,N
199402100,1,BCAC,26,1994,2,MNT,NET,253,N
199402100,1,BLGL,5,1994,2,MNT,NET,253,N
199402100,1,CLPR,1,1994,2,MNT,NET,253,N
199402100,1,YTRK,2,1994,2,MNT,NET,253,N
199402101,1,ARRA,3,1994,2,MNT,TWL,250,N
199402101,1,BLGL,10,1994,2,MNT,TWL,250,N
199402101,1,CLPR,15,1994,2,MNT,TWL,250,N
199402101,1,SNOS,9,1994,2,MNT,TWL,250,N
199402101,1,SPKL,6,1994,2,MNT,TWL,250,N
199402101,1,WDOW,3,1994,2,MNT,TWL,250,N
199402101,2,BANK,9,1994,2,MNT,TWL,250,N
199402101,2,CLPR,32,1994,2,MNT,TWL,250,N
199402101,2,SHRP,4,1994,2,MNT,TWL,250,N
199402101,2,SNOS,4,1994,2,MNT,TWL,250,N
199402102,1,WDOW,5,1994,2,MNT,TWL,259,N
199402102,1,YTRK,43,1994,2,MNT,TWL,259,N
199402103,1,BCAC,40,1994,2,MNT,TWL,253,N
199402103,1,CLPR,5,1994,2,MNT,TWL,253,N
199402104,1,BCAC,6,1994,2,MNT,TWL,250,N
199402104,1,CLPR,7,1994,2,MNT,TWL,250,N
199402104,1,CWCD,25,1994,2,MNT,TWL,250,N
199402104,1,GBLC,1,1994,2,MNT,TWL,250,N
199402104,1,PNKR,1,1994,2,MNT,TWL,250,N
199402104,1,SNOS,7,1994,2,MNT,TWL,250,N
199402105,1,CLPR,46,1994,2,MNT,HKL,254,N
199402105,1,SBLY,1,1994,2,MNT,HKL,254,N
199402105,1,STRK,1,1994,2,MNT,HKL,254,N
199402105,2,CLPR,52,1994,2,MNT,HKL,254,N
199402106,1,CNRY,20,1994,2,MNT,NET,959,N
199402106,1,CWCD,2,1994,2,MNT,NET,959,N
199402106,1,GSPT,7,1994,2,MNT,NET,959,N
199402106,1,STAR,3,1994,2,MNT,NET,959,N
199402106,1,VRML,9,1994,2,MNT,NET,959,N
199402106,1,YEYE,4,1994,2,MNT,NET,959,N
199401833,1,KLPR,1,1994,4,MRO,HKL,960,N
199401834,1,BYEL,2,1994,4,MRO,HKL,659,N
199401835,1,KLPR,2,1994,4,MRO,HKL,250,N
199402049,1,CNRY,5,1994,1,MNT,TWL,959,N
199402049,1,CWCD,8,1994,1,MNT,TWL,959,N
199402049,1,GSPT,1,1994,1,MNT,TWL,959,N
199402049,1,KLPG,1,1994,1,MNT,TWL,959,N
199402049,1,VRML,27,1994,1,MNT,TWL,959,N
199402049,1,YEYE,5,1994,1,MNT,TWL,959,N
199402050,1,BCAC,46,1994,1,MNT,TWL,253,N
199402050,1,BLGL,2,1994,1,MNT,TWL,253,N
199402051,1,CLPR,38,1994,1,MNT,TWL,254,N
199402051,1,GBLC,1,1994,1,MNT,TWL,254,N
199402051,1,GSPT,1,1994,1,MNT,TWL,254,N
199402051,1,SNOS,2,1994,1,MNT,TWL,254,N
199402051,1,STRK,2,1994,1,MNT,TWL,254,N
199402051,1,WDOW,3,1994,1,MNT,TWL,254,N
199402052,1,CNRY,2,1994,1,MNT,HKL,959,N
199402052,1,FLAG,2,1994,1,MNT,HKL,959,N
199402052,1,GSPT,6,1994,1,MNT,HKL,959,N
199402052,1,ROSY,3,1994,1,MNT,HKL,959,N
199402052,1,RSTN,3,1994,1,MNT,HKL,959,N
199402052,1,STAR,19,1994,1,MNT,HKL,959,N
199402052,1,VRML,11,1994,1,MNT,HKL,959,N
199402052,2,ROSY,1,1994,1,MNT,HKL,959,N
199402052,2,STAR,12,1994,1,MNT,HKL,959,N
199402052,2,VRML,33,1994,1,MNT,HKL,959,N
199402052,2,WDOW,1,1994,1,MNT,HKL,959,N
199402053,1,BLUR,3,1994,1,MNT,HKL,250,N
199402053,1,SPKL,13,1994,1,MNT,HKL,250,N
199402053,1,WDOW,2,1994,1,MNT,HKL,250,N
199402053,1,YTRK,28,1994,1,MNT,HKL,250,N
199402054,1,CLPR,47,1994,1,MNT,HKL,254,N
199402054,2,CLPR,46,1994,1,MNT,HKL,254,N
199402055,1,COPP,3,1994,1,MNT,HKL,959,N
199402055,1,CWCD,4,1994,1,MNT,HKL,959,N
199402055,1,GSPT,2,1994,1,MNT,HKL,959,N
199402055,1,VRML,28,1994,1,MNT,HKL,959,N
199402055,1,YEYE,8,1994,1,MNT,HKL,959,N
199402055,2,CNRY,14,1994,1,MNT,HKL,959,N
199402055,2,GSPT,5,1994,1,MNT,HKL,959,N
199402055,2,VRML,26,1994,1,MNT,HKL,959,N
199402056,1,BCAC,2,1994,1,MNT,TWL,254,N
199402056,1,CLPR,40,1994,1,MNT,TWL,254,N
199402056,1,SHRP,1,1994,1,MNT,TWL,254,N
199402056,1,SNOS,1,1994,1,MNT,TWL,254,N
199402056,1,STRK,1,1994,1,MNT,TWL,254,N
199402056,2,CLPR,38,1994,1,MNT,TWL,254,N
199402056,2,CWCD,2,1994,1,MNT,TWL,254,N
199402056,2,LCOD,2,1994,1,MNT,TWL,254,N
199402056,2,SBLY,1,1994,1,MNT,TWL,254,N
199402056,2,SHRP,1,1994,1,MNT,TWL,254,N
199402056,2,SNOS,1,1994,1,MNT,TWL,254,N
199402056,2,WDOW,2,1994,1,MNT,TWL,254,N
199402057,1,LSPN,3,1994,1,MNT,TWL,262,N
199402057,1,SSPN,22,1994,1,MNT,TWL,262,N
199402057,2,LSPN,9,1994,1,MNT,TWL,262,N
199402057,2,SSPN,14,1994,1,MNT,TWL,262,N
199402058,1,CLPR,46,1994,1,MNT,HKL,254,N
199402059,1,CLPR,47,1994,1,MNT,HKL,254,N
199402059,2,CLPR,46,1994,1,MNT,HKL,254,N
199402060,1,BCAC,2,1994,1,MNT,NET,254,N
199402060,1,CLPR,40,1994,1,MNT,NET,254,N
199402060,1,SNOS,1,1994,1,MNT,NET,254,N
199402060,1,WDOW,4,1994,1,MNT,NET,254,N
199402061,1,BCAC,45,1994,2,MNT,TWL,253,N
199402061,2,BCAC,46,1994,2,MNT,TWL,253,N
199402062,1,YTRK,45,1994,2,MNT,HKL,250,N
199402063,1,BANK,2,1994,2,MNT,HKL,250,N
199402063,1,BCAC,2,1994,2,MNT,HKL,250,N
199402063,1,BLUR,7,1994,2,MNT,HKL,250,N
199402063,1,ROSY,1,1994,2,MNT,HKL,250,N
199402063,1,SPKL,33,1994,2,MNT,HKL,250,N
199402063,1,SQRS,1,1994,2,MNT,HKL,250,N
199402063,1,YTRK,2,1994,2,MNT,HKL,250,N
199402064,1,BCAC,44,1994,2,MNT,NET,253,N
199402064,1,SNOS,1,1994,2,MNT,NET,253,N
199402064,1,WDOW,3,1994,2,MNT,NET,253,N
199402064,2,BCAC,49,1994,2,MNT,NET,253,N
199402064,2,SNOS,1,1994,2,MNT,NET,253,N
199402065,1,BCAC,47,1994,2,MNT,HKL,253,N
199402065,2,BCAC,46,1994,2,MNT,HKL,253,N
199402066,1,LSPN,4,1994,2,MNT,TWL,262,N
199402066,1,SSPN,21,1994,2,MNT,TWL,262,N
199402066,2,LSPN,9,1994,2,MNT,TWL,262,N
199402066,2,SSPN,14,1994,2,MNT,TWL,262,N
199402067,1,LSPN,2,1994,2,MNT,TWL,262,N
199402067,1,SSPN,24,1994,2,MNT,TWL,262,N
199402067,2,LSPN,10,1994,2,MNT,TWL,262,N
199402067,2,SSPN,13,1994,2,MNT,TWL,262,N
199402068,1,BCAC,2,1994,2,MNT,HKL,254,N
199402068,1,CLPR,45,1994,2,MNT,HKL,254,N
199402068,2,CLPR,45,1994,2,MNT,HKL,254,N
199402069,1,BCAC,4,1994,2,MNT,HKL,254,N
199402069,1,CLPR,42,1994,2,MNT,HKL,254,N
199402071,1,CNRY,1,1994,2,MNT,HKL,959,N
199402071,1,COPP,6,1994,2,MNT,HKL,959,N
199402071,1,GSPT,3,1994,2,MNT,HKL,959,N
199401836,1,CBZN,3,1994,4,MRO,HKL,957,N
199402000,1,BCAC,30,1994,1,MNT,NET,663,N
199402000,1,CLPR,8,1994,1,MNT,NET,663,N
199402000,1,GSRK,1,1994,1,MNT,NET,663,N
199402000,1,SNOS,1,1994,1,MNT,NET,663,N
199402000,1,YTRK,5,1994,1,MNT,NET,663,N
199402000,2,BANK,3,1994,1,MNT,NET,663,N
199402000,2,BCAC,37,1994,1,MNT,NET,663,N
199402000,2,CLPR,2,1994,1,MNT,NET,663,N
199402000,2,SNOS,1,1994,1,MNT,NET,663,N
199402000,2,WDOW,2,1994,1,MNT,NET,663,N
199402000,2,YTRK,3,1994,1,MNT,NET,663,N
199402001,1,CLPR,45,1994,1,MNT,HKL,254,N
199402001,2,CLPR,48,1994,1,MNT,HKL,254,N
199402002,1,ARRA,1,1994,1,MNT,TWL,961,N
199402002,1,BANK,5,1994,1,MNT,TWL,961,N
199402002,1,SNOS,18,1994,1,MNT,TWL,961,N
199402003,1,LSPN,4,1994,1,MNT,TWL,262,N
199402003,1,SSPN,20,1994,1,MNT,TWL,262,N
199402003,2,LSPN,1,1994,1,MNT,TWL,262,N
199402003,2,SSPN,24,1994,1,MNT,TWL,262,N
199402004,1,BCAC,48,1994,1,MNT,TWL,253,N
199402004,2,BCAC,46,1994,1,MNT,TWL,253,N
199402005,1,BANK,4,1994,1,MNT,NET,254,N
199402005,1,CLPR,30,1994,1,MNT,NET,254,N
199402005,1,CWCD,5,1994,1,MNT,NET,254,N
199402005,1,SHRP,2,1994,1,MNT,NET,254,N
199402005,1,SNOS,8,1994,1,MNT,NET,254,N
199402006,1,BCAC,46,1994,1,MNT,TWL,253,N
199402006,1,STRK,1,1994,1,MNT,TWL,253,N
199402007,1,BCAC,48,1994,1,MNT,NET,254,N
199402007,2,BCAC,47,1994,1,MNT,NET,254,N
199402008,1,BANK,7,1994,1,MNT,NET,250,N
199402008,1,BCAC,1,1994,1,MNT,NET,250,N
199402008,1,CLPR,33,1994,1,MNT,NET,250,N
199402008,1,GBLC,2,1994,1,MNT,NET,250,N
199402008,1,SHRP,2,1994,1,MNT,NET,250,N
199402009,1,BCAC,44,1994,1,MNT,TWL,253,N
199402009,1,WDOW,4,1994,1,MNT,TWL,253,N
199402009,2,BCAC,42,1994,1,MNT,TWL,253,N
199402009,2,GSPT,4,1994,1,MNT,TWL,253,N
199402009,2,YTRK,1,1994,1,MNT,TWL,253,N
199402010,1,CLPR,45,1994,1,MNT,HKL,254,N
199402010,1,STRK,1,1994,1,MNT,HKL,254,N
199402010,2,BCAC,1,1994,1,MNT,HKL,254,N
199402010,2,CLPR,47,1994,1,MNT,HKL,254,N
199402010,2,GSRK,1,1994,1,MNT,HKL,254,N
199402011,1,BCAC,47,1994,1,MNT,TWL,253,N
199402011,2,BCAC,45,1994,1,MNT,TWL,253,N
199402012,1,ARRA,1,1994,1,MNT,TWL,269,N
199402012,1,WDOW,46,1994,1,MNT,TWL,269,N
199402013,1,WDOW,46,1994,1,MNT,NET,269,N
199402014,1,ARRA,1,1994,1,MNT,TWL,961,N
199402014,1,SNOS,24,1994,1,MNT,TWL,961,N
199402014,2,SNOS,26,1994,1,MNT,TWL,961,N
199402015,1,BCAC,45,1994,1,MNT,TWL,253,N
199402016,1,BANK,8,1994,1,MNT,TWL,254,N
199402016,1,BLGL,18,1994,1,MNT,TWL,254,N
199402016,1,CLPR,17,1994,1,MNT,TWL,254,N
199402016,1,PNKR,2,1994,1,MNT,TWL,254,N
199402017,1,LSPN,16,1994,1,MNT,TWL,262,N
199402017,1,SSPN,7,1994,1,MNT,TWL,262,N
199402017,2,LSPN,9,1994,1,MNT,TWL,262,N
199402017,2,SSPN,14,1994,1,MNT,TWL,262,N
199402018,1,CLPR,46,1994,1,MNT,HKL,254,N
199402018,1,SHRP,1,1994,1,MNT,HKL,254,N
199402018,2,CLPR,47,1994,1,MNT,HKL,254,N
199402019,1,SNOS,26,1994,1,MNT,NET,960,N
199402019,2,SNOS,26,1994,1,MNT,NET,960,N
199402020,1,CLPR,47,1994,1,MNT,NET,254,N
199402020,2,CLPR,47,1994,1,MNT,NET,254,N
199402021,1,BANK,27,1994,1,MNT,NET,253,N
199402021,1,BCAC,16,1994,1,MNT,NET,253,N
199402021,1,CLPR,2,1994,1,MNT,NET,253,N
199402021,1,YTRK,2,1994,1,MNT,NET,253,N
199402022,1,BANK,15,1994,1,MNT,NET,250,N
199402022,1,CLPR,27,1994,1,MNT,NET,250,N
199402022,1,WDOW,4,1994,1,MNT,NET,250,N
199402023,1,BANK,28,1994,1,MNT,NET,663,N
199402023,1,BCAC,15,1994,1,MNT,NET,663,N
199402023,1,BLGL,1,1994,1,MNT,NET,663,N
199402023,1,CWCD,2,1994,1,MNT,NET,663,N
199402023,2,BANK,37,1994,1,MNT,NET,663,N
199402023,2,BCAC,9,1994,1,MNT,NET,663,N
199402025,1,GSPT,3,1994,1,MNT,HKL,250,N
199402025,1,GSRK,8,1994,1,MNT,HKL,250,N
199402025,1,ROSY,4,1994,1,MNT,HKL,250,N
199402025,1,RSTN,2,1994,1,MNT,HKL,250,N
199402025,1,SQRS,1,1994,1,MNT,HKL,250,N
199402025,1,STAR,5,1994,1,MNT,HKL,250,N
199402025,1,YTRK,1,1994,1,MNT,HKL,250,N
199402025,2,GSPT,3,1994,1,MNT,HKL,250,N
199402025,2,GSRK,9,1994,1,MNT,HKL,250,N
199402025,2,ROSY,5,1994,1,MNT,HKL,250,N
199402025,2,RSTN,3,1994,1,MNT,HKL,250,N
199402025,2,STAR,4,1994,1,MNT,HKL,250,N
199402025,2,YTRK,1,1994,1,MNT,HKL,250,N
199402026,1,BLUR,1,1994,1,MNT,HKL,259,N
199402026,1,SPKL,22,1994,1,MNT,HKL,259,N
199402026,1,YTRK,24,1994,1,MNT,HKL,259,N
199401731,1,COPP,1,1994,3,MRO,HKL,959,N
199401731,1,VRML,8,1994,3,MRO,HKL,959,N
199401732,1,BLUR,55,1994,3,MRO,HKL,960,N
199401732,1,BRWN,1,1994,3,MRO,HKL,960,N
199401732,1,OLVE,1,1994,3,MRO,HKL,960,N
199401733,1,GPHR,42,1994,3,MRO,HKL,962,N
199401733,1,STAR,1,1994,3,MRO,HKL,962,N
199401734,1,GPHR,5,1994,3,MRO,HKL,962,N
199401735,1,STAR,1,1994,3,MRO,HKL,960,N
199401736,1,KLPG,1,1994,3,MRO,HKL,960,N
199401737,1,BLCK,1,1994,3,MRO,HKL,960,N
199401737,1,BLUR,8,1994,3,MRO,HKL,960,N
199401738,1,GRAS,6,1994,3,MRO,HKL,250,N
199401739,1,BYEL,4,1994,3,MRO,HKL,962,N
199401740,1,CNRY,1,1994,3,MRO,HKL,959,N
199401740,1,FLAG,1,1994,3,MRO,HKL,959,N
199401740,1,STAR,1,1994,3,MRO,HKL,959,N
199401740,1,VRML,12,1994,3,MRO,HKL,959,N
199401741,1,BLUR,15,1994,3,MRO,HKL,960,N
199401741,1,GPHR,1,1994,3,MRO,HKL,960,N
199401741,1,STAR,1,1994,3,MRO,HKL,960,N
199401741,1,YTRK,3,1994,3,MRO,HKL,960,N
199401742,1,OLVE,3,1994,3,MRO,HKL,250,N
199401743,1,CHNA,2,1994,3,MRO,HKL,962,N
199401743,1,GPHR,17,1994,3,MRO,HKL,962,N
199401744,1,ROSY,1,1994,3,MRO,HKL,962,N
199401744,1,STAR,1,1994,3,MRO,HKL,962,N
199401744,1,VRML,4,1994,3,MRO,HKL,962,N
199401745,1,BLUR,1,1994,3,MRO,HKL,655,N
199401745,1,OLVE,1,1994,3,MRO,HKL,655,N
199401746,1,OLVE,2,1994,3,MRO,HKL,250,N
199401747,1,GPHR,2,1994,3,MRO,HKL,962,N
199401748,1,BLUR,1,1994,3,MRO,HKL,960,N
199401749,1,OLVE,3,1994,3,MRO,HKL,250,N
199401750,1,GPHR,18,1994,3,MRO,HKL,962,N
199401751,1,BLCK,10,1994,3,MRO,HKL,960,N
199401751,1,BLUR,13,1994,3,MRO,HKL,960,N
199401751,1,OLVE,13,1994,3,MRO,HKL,960,N
199401752,1,GRAS,7,1994,3,MRO,HKL,250,N
199401752,1,OLVE,2,1994,3,MRO,HKL,250,N
199401753,1,BLUR,2,1994,3,MRO,HKL,960,N
199401753,1,KLPG,2,1994,3,MRO,HKL,960,N
199401754,1,BYEL,13,1994,3,MRO,HKL,962,N
199401755,1,BLUR,1,1994,3,MRO,HKL,960,N
199401756,1,GPHR,1,1994,3,MRO,HKL,962,N
199401757,1,BLUR,5,1994,3,MRO,HKL,960,N
199401758,1,BYEL,2,1994,3,MRO,HKL,962,N
199401759,1,GRAS,2,1994,3,MRO,HKL,250,N
199401760,1,GPHR,1,1994,3,MRO,HKL,962,N
199401761,1,GRAS,2,1994,3,MRO,HKL,250,N
199401762,1,BLUR,2,1994,3,MRO,HKL,960,N
199402026,2,BLUR,7,1994,1,MNT,HKL,259,N
199402026,2,OLVE,5,1994,1,MNT,HKL,259,N
199402026,2,SPKL,11,1994,1,MNT,HKL,259,N
199402026,2,WDOW,1,1994,1,MNT,HKL,259,N
199402026,2,YTRK,23,1994,1,MNT,HKL,259,N
199402027,1,BANK,43,1994,1,MNT,TWL,663,N
199402027,1,BCAC,4,1994,1,MNT,TWL,663,N
199402027,2,BANK,34,1994,1,MNT,TWL,663,N
199402027,2,BCAC,6,1994,1,MNT,TWL,663,N
199402027,2,BLGL,6,1994,1,MNT,TWL,663,N
199402028,1,BANK,1,1994,1,MNT,TWL,961,N
199402028,1,SNOS,20,1994,1,MNT,TWL,961,N
199402028,1,SSPN,2,1994,1,MNT,TWL,961,N
199402028,2,BANK,3,1994,1,MNT,TWL,961,N
199402028,2,BLGL,1,1994,1,MNT,TWL,961,N
199402028,2,SNOS,19,1994,1,MNT,TWL,961,N
199402028,2,SSPN,1,1994,1,MNT,TWL,961,N
199402029,1,BLGL,46,1994,1,MNT,TWL,250,N
199402030,1,CWCD,15,1994,1,MNT,NET,959,N
199402030,1,RDBD,6,1994,1,MNT,NET,959,N
199402030,1,VRML,26,1994,1,MNT,NET,959,N
199402030,2,BLGL,7,1994,1,MNT,NET,959,N
199402030,2,CNRY,3,1994,1,MNT,NET,959,N
199402030,2,CWCD,28,1994,1,MNT,NET,959,N
199402030,2,GSPT,2,1994,1,MNT,NET,959,N
199402030,2,VRML,4,1994,1,MNT,NET,959,N
199402030,2,YEYE,3,1994,1,MNT,NET,959,N
199402031,1,BANK,9,1994,1,MNT,NET,253,N
199402031,1,BCAC,37,1994,1,MNT,NET,253,N
199402031,2,BANK,6,1994,1,MNT,NET,253,N
199402031,2,BCAC,44,1994,1,MNT,NET,253,N
199402032,1,CNRY,4,1994,1,MNT,HKL,959,N
199402032,1,FLAG,10,1994,1,MNT,HKL,959,N
199402032,1,GSPT,6,1994,1,MNT,HKL,959,N
199402032,1,ROSY,2,1994,1,MNT,HKL,959,N
199402032,1,STAR,3,1994,1,MNT,HKL,959,N
199402032,2,CNRY,4,1994,1,MNT,HKL,959,N
199402032,2,FLAG,9,1994,1,MNT,HKL,959,N
199402032,2,GSPT,5,1994,1,MNT,HKL,959,N
199402032,2,ROSY,1,1994,1,MNT,HKL,959,N
199402032,2,RSTN,3,1994,1,MNT,HKL,959,N
199402032,2,STAR,3,1994,1,MNT,HKL,959,N
199402033,1,LSPN,17,1994,1,MNT,TWL,262,N
199402033,1,SSPN,8,1994,1,MNT,TWL,262,N
199402033,2,LSPN,14,1994,1,MNT,TWL,262,N
199402033,2,SSPN,9,1994,1,MNT,TWL,262,N
199402034,1,CLPR,46,1994,1,MNT,HKL,254,N
199402034,1,WDOW,1,1994,1,MNT,HKL,254,N
199402034,2,CLPR,48,1994,1,MNT,HKL,254,N
199401763,1,VRML,4,1994,3,MRO,HKL,959,N
199401764,1,BYEL,2,1994,3,MRO,HKL,962,N
199401765,1,GRAS,5,1994,3,MRO,HKL,250,N
199401766,1,BLUR,1,1994,3,MRO,HKL,960,N
199401768,1,BLCK,3,1994,3,MRO,HKL,960,N
199401770,1,BYEL,3,1994,3,MRO,HKL,962,N
199401771,1,VRML,6,1994,3,MRO,HKL,959,N
199401772,1,BYEL,2,1994,3,MRO,HKL,962,N
199401772,1,GPHR,1,1994,3,MRO,HKL,962,N
199401773,1,VRML,10,1994,3,MRO,HKL,959,N
199401774,1,BLCK,4,1994,3,MRO,HKL,960,N
199401774,1,BLUR,18,1994,3,MRO,HKL,960,N
199401775,1,BLCK,4,1994,3,MRO,HKL,960,N
199401775,1,BLUR,2,1994,3,MRO,HKL,960,N
199401775,1,KLPR,3,1994,3,MRO,HKL,960,N
199401776,1,GPHR,2,1994,3,MRO,HKL,962,N
199401777,1,GPHR,6,1994,3,MRO,HKL,962,N
199401778,1,GPHR,2,1994,3,MRO,HKL,962,N
199401779,1,BLCK,2,1994,3,MRO,HKL,250,N
199401779,1,BLUR,1,1994,3,MRO,HKL,250,N
199401781,1,COPP,3,1994,3,MRO,HKL,960,N
199401782,1,KLPR,1,1994,3,MRO,HKL,658,N
199401783,1,GPHR,2,1994,3,MRO,HKL,959,N
199401784,1,COPP,2,1994,3,MRO,HKL,959,N
199401785,1,STAR,1,1994,3,MRO,HKL,959,N
199401785,1,VRML,47,1994,3,MRO,HKL,959,N
199401786,1,BCAC,5,1994,3,MRO,HKL,253,N
199401788,1,GPHR,1,1994,3,MRO,HKL,962,N
199401789,1,OLVE,2,1994,3,MRO,HKL,250,N
199401790,1,BLUR,3,1994,3,MRO,HKL,960,N
199401792,1,BYEL,2,1994,4,MRO,HKL,962,N
199401793,1,KLPR,6,1994,4,MRO,HKL,962,N
199401793,1,OLVE,4,1994,4,MRO,HKL,962,N
199401794,1,BLUR,4,1994,4,MRO,HKL,960,N
199401795,1,GPHR,2,1994,4,MRO,HKL,962,N
199401796,1,OLVE,3,1994,4,MRO,HKL,250,N
199401797,1,BLUR,1,1994,4,MRO,HKL,960,N
199401797,1,KLPR,1,1994,4,MRO,HKL,960,N
199401798,1,BLUR,1,1994,4,MRO,HKL,960,N
199401799,1,GPHR,1,1994,4,MRO,HKL,962,N
199401800,1,VRML,3,1994,4,MRO,HKL,959,N
